path,size_bytes,role
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/frozen_baseline_hash_audit.csv,1517,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/pilot_complete.json,751,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/preflight_checks.csv,388,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/run_configuration.json,608,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/run_status.json,751,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/selected_composite_formula.csv,4130,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/selected_composite_formula.txt,3780,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/selected_models_case_metrics.csv.gz,20926,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/selected_models_split_metrics.csv,2662,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/selected_models_tail_adaptation.csv,1041,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/candidate_validation_metrics.csv,35931,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/frontier.csv,31345,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/full_validation_shortlist.csv,25635,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/search_progress.json,322,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/search_signature.json,3265,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/search_state/pysr_runs/v10_i2_geometry_signed_residual_pilot/checkpoint.pkl,190745,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/search_state/pysr_runs/v10_i2_geometry_signed_residual_pilot/hall_of_fame.csv,5054,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/search_state/pysr_runs/v10_i2_geometry_signed_residual_pilot/hall_of_fame.csv.bak,5054,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/search_state/stable_snapshots/segment_01/checkpoint.pkl,219851,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/search_state/stable_snapshots/segment_01/hall_of_fame.csv,2513,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/search_state/stable_snapshots/segment_02/checkpoint.pkl,204656,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/search_state/stable_snapshots/segment_02/hall_of_fame.csv,2983,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/search_state/stable_snapshots/segment_03/checkpoint.pkl,194143,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/search_state/stable_snapshots/segment_03/hall_of_fame.csv,3311,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/search_state/stable_snapshots/segment_04/checkpoint.pkl,156775,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/search_state/stable_snapshots/segment_04/hall_of_fame.csv,4875,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/search_state/stable_snapshots/segment_05/checkpoint.pkl,190745,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/search_state/stable_snapshots/segment_05/hall_of_fame.csv,5054,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segment_attempt_audit.csv,664,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_01/attempt_1/frontier.csv,15711,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_01/attempt_1/worker_status.json,381,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_01/attempt_1/worker_stderr.log,1405522,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_01/attempt_1/worker_stdout.log,4442,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_01/complete.json,161,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_01/frontier.csv,15767,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_01/watchdog_status.json,215,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_02/attempt_1/frontier.csv,18824,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_02/attempt_1/worker_status.json,390,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_02/attempt_1/worker_stderr.log,1965452,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_02/attempt_1/worker_stdout.log,5217,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_02/complete.json,161,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_02/frontier.csv,18886,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_02/watchdog_status.json,215,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_03/attempt_1/frontier.csv,20692,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_03/attempt_1/worker_status.json,390,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_03/attempt_1/worker_stderr.log,2006192,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_03/attempt_1/worker_stdout.log,5572,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_03/complete.json,161,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_03/frontier.csv,20768,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_03/watchdog_status.json,215,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_04/attempt_1/frontier.csv,30408,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_04/attempt_1/worker_status.json,389,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_04/attempt_1/worker_stderr.log,2719373,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_04/attempt_1/worker_stdout.log,7939,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_04/complete.json,161,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_04/frontier.csv,30480,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_04/watchdog_status.json,215,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_05/attempt_1/frontier.csv,30729,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_05/attempt_1/worker_status.json,390,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_05/attempt_1/worker_stderr.log,3549042,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_05/attempt_1/worker_stdout.log,8297,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_05/complete.json,161,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_05/frontier.csv,30803,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/segments/segment_05/watchdog_status.json,215,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_geometry/selected_formula.csv,4402,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/candidate_validation_metrics.csv,28026,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/frontier.csv,18546,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/full_validation_shortlist.csv,18546,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/search_progress.json,322,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/search_signature.json,3368,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/search_state/pysr_runs/v10_i2_physical_signed_residual_pilot/checkpoint.pkl,167245,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/search_state/pysr_runs/v10_i2_physical_signed_residual_pilot/hall_of_fame.csv,2976,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/search_state/pysr_runs/v10_i2_physical_signed_residual_pilot/hall_of_fame.csv.bak,2976,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/search_state/stable_snapshots/segment_01/checkpoint.pkl,146369,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/search_state/stable_snapshots/segment_01/hall_of_fame.csv,2259,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/search_state/stable_snapshots/segment_02/checkpoint.pkl,145350,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/search_state/stable_snapshots/segment_02/hall_of_fame.csv,2622,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/search_state/stable_snapshots/segment_03/checkpoint.pkl,142810,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/search_state/stable_snapshots/segment_03/hall_of_fame.csv,2404,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/search_state/stable_snapshots/segment_04/checkpoint.pkl,125984,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/search_state/stable_snapshots/segment_04/hall_of_fame.csv,2784,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/search_state/stable_snapshots/segment_05/checkpoint.pkl,167245,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/search_state/stable_snapshots/segment_05/hall_of_fame.csv,2976,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segment_attempt_audit.csv,666,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_01/attempt_1/frontier.csv,13524,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_01/attempt_1/worker_status.json,382,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_01/attempt_1/worker_stderr.log,1101911,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_01/attempt_1/worker_stdout.log,3868,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_01/complete.json,161,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_01/frontier.csv,13581,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_01/watchdog_status.json,216,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_02/attempt_1/frontier.csv,16341,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_02/attempt_1/worker_status.json,391,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_02/attempt_1/worker_stderr.log,1569997,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_02/attempt_1/worker_stdout.log,4461,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_02/complete.json,162,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_02/frontier.csv,16401,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_02/watchdog_status.json,216,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_03/attempt_1/frontier.csv,14897,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_03/attempt_1/worker_status.json,390,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_03/attempt_1/worker_stderr.log,1876181,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_03/attempt_1/worker_stdout.log,4199,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_03/complete.json,162,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_03/frontier.csv,14957,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_03/watchdog_status.json,216,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_04/attempt_1/frontier.csv,16729,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_04/attempt_1/worker_status.json,390,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_04/attempt_1/worker_stderr.log,1740363,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_04/attempt_1/worker_stdout.log,4853,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_04/complete.json,162,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_04/frontier.csv,16790,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_04/watchdog_status.json,215,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_05/attempt_1/frontier.csv,18078,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_05/attempt_1/worker_status.json,390,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_05/attempt_1/worker_stderr.log,2252593,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_05/attempt_1/worker_stdout.log,5170,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_05/complete.json,161,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_05/frontier.csv,18139,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/segments/segment_05/watchdog_status.json,216,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/stages/stage_physical/selected_formula.csv,4128,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/training_cache/all_v10_features.npy,95200128,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/training_cache/cache_metadata.json,5193,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/training_cache/deployable_normalised_residual_target.npy,2380128,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/training_cache/remaining_after_geometry_residual.npy,2380128,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/training_cache/stage_a_features.npy,66640128,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/training_cache/stage_a_scaling.csv,1934,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/training_cache/stage_b_cache_metadata.json,1220,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/training_cache/stage_b_features.npy,69020128,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/training_cache/stage_b_scaling.csv,2075,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/training_cache/tier_mass_weights.npy,2380128,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/training_cache/training_sample_audit.csv,55555,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/training_cache/training_sample_manifest.csv.gz,2058766,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/v10_selected_tail_adaptation.png,106926,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_2/v10_validation_model_comparison.png,109186,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/design_rationale.json,584,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/feature_registry.csv,1519,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/frozen_baseline_hash_audit.csv,1517,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/pilot_complete.json,753,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/preflight_checks.csv,388,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/run_configuration.json,608,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/run_status.json,753,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/selected_composite_formula.csv,3898,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/selected_composite_formula.txt,3626,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/selected_models_case_metrics.csv.gz,20888,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/selected_models_split_metrics.csv,2653,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/selected_models_tail_adaptation.csv,1004,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/candidate_validation_metrics.csv,37374,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/frontier.csv,31460,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/full_validation_shortlist.csv,27153,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/search_progress.json,322,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/search_signature.json,3266,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/search_state/pysr_runs/v10_i3_geometry_signed_residual_pilot/checkpoint.pkl,193430,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/search_state/pysr_runs/v10_i3_geometry_signed_residual_pilot/hall_of_fame.csv,5096,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/search_state/pysr_runs/v10_i3_geometry_signed_residual_pilot/hall_of_fame.csv.bak,5096,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/search_state/stable_snapshots/segment_01/checkpoint.pkl,162506,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/search_state/stable_snapshots/segment_01/hall_of_fame.csv,2786,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/search_state/stable_snapshots/segment_02/checkpoint.pkl,120077,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/search_state/stable_snapshots/segment_02/hall_of_fame.csv,2237,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/search_state/stable_snapshots/segment_03/checkpoint.pkl,162631,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/search_state/stable_snapshots/segment_03/hall_of_fame.csv,2184,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/search_state/stable_snapshots/segment_04/checkpoint.pkl,207012,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/search_state/stable_snapshots/segment_04/hall_of_fame.csv,3519,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/search_state/stable_snapshots/segment_05/checkpoint.pkl,193430,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/search_state/stable_snapshots/segment_05/hall_of_fame.csv,5096,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segment_attempt_audit.csv,665,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_01/attempt_1/frontier.csv,16731,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_01/attempt_1/worker_status.json,381,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_01/attempt_1/worker_stderr.log,1127770,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_01/attempt_1/worker_stdout.log,5013,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_01/complete.json,161,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_01/frontier.csv,16790,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_01/watchdog_status.json,216,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_02/attempt_1/frontier.csv,14062,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_02/attempt_1/worker_status.json,390,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_02/attempt_1/worker_stderr.log,1714995,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_02/attempt_1/worker_stdout.log,4174,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_02/complete.json,161,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_02/frontier.csv,14120,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_02/watchdog_status.json,215,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_03/attempt_1/frontier.csv,13819,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_03/attempt_1/worker_status.json,390,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_03/attempt_1/worker_stderr.log,1822292,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_03/attempt_1/worker_stdout.log,4118,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_03/complete.json,160,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_03/frontier.csv,13877,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_03/watchdog_status.json,215,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_04/attempt_1/frontier.csv,21658,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_04/attempt_1/worker_status.json,390,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_04/attempt_1/worker_stderr.log,2153343,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_04/attempt_1/worker_stdout.log,5955,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_04/complete.json,161,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_04/frontier.csv,21724,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_04/watchdog_status.json,215,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_05/attempt_1/frontier.csv,30866,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_05/attempt_1/worker_status.json,390,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_05/attempt_1/worker_stderr.log,3018819,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_05/attempt_1/worker_stdout.log,8204,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_05/complete.json,161,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_05/frontier.csv,30945,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/segments/segment_05/watchdog_status.json,215,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_geometry/selected_formula.csv,4538,executed_research_artifact
outputs/10_signed_staged_residual_symbolic_pilot/iteration_3/stages/stage_physical/candidate_validation_metrics.csv,29799,executed_research_artifact
