iteration,case_id,n_rows,sample_source,stress_mean_offset,stress_p95_scale,sample_stress_p95,weight_mean,weight_max,tail_q99
2,case_170,5000,reused_v4_iteration_manifest,3.5918002128601074,3.13559627532959,11.543852186203004,1.0000000000000004,1.2902856690331443,9.981185073852506
2,case_173,5000,reused_v4_iteration_manifest,2.5970051288604736,7.002419948577881,19.931109619140628,1.0,1.2902856690331441,17.56222873687742
2,case_175,5000,reused_v4_iteration_manifest,4.382044315338135,3.378521203994751,14.46789808273316,1.0,1.2902856690331441,12.505675315856932
2,case_179,5000,reused_v4_iteration_manifest,4.922423362731934,3.855854034423828,15.765463638305665,1.0000000000000004,1.2902856690331443,13.768545122146582
2,case_181,5000,reused_v4_iteration_manifest,4.4004974365234375,3.9482080936431885,14.373946332931524,1.0,1.2902856690331441,12.506495037078853
2,case_182,5000,reused_v4_iteration_manifest,4.517251491546631,3.4886157512664795,14.540951061248782,1.0000000000000004,1.2902856690331443,12.821896562576253
2,case_183,5000,reused_v4_iteration_manifest,4.862273693084717,3.8110785484313965,16.117755985260015,1.0,1.2902856690331441,13.893857116699213
2,case_184,5000,reused_v4_iteration_manifest,4.474885940551758,3.4009289741516113,15.009662866592407,1.0000000000000004,1.2902856690331443,12.749776926040594
2,case_185,5000,reused_v4_iteration_manifest,4.411143779754639,3.2550926208496094,14.170265483856204,0.9999999999999997,1.2902856690331437,12.235298709869317
2,case_186,5000,reused_v4_iteration_manifest,4.101998329162598,3.4280002117156982,13.67791333198548,1.0,1.2902856690331441,11.554426622390743
2,case_187,5000,reused_v4_iteration_manifest,4.630080223083496,3.4731760025024414,14.970513248443604,0.9999999999999997,1.2902856690331437,13.128380126953111
2,case_188,5000,reused_v4_iteration_manifest,4.561877250671387,3.5487749576568604,14.64708890914917,1.0,1.2902856690331441,13.086825618743863
2,case_191,5000,reused_v4_iteration_manifest,4.650894641876221,3.5544557571411133,14.844566345214846,1.0000000000000004,1.2902856690331443,13.111052494049055
2,case_192,5000,reused_v4_iteration_manifest,4.594874382019043,3.5802369117736816,15.05797567367554,1.0,1.2902856690331441,12.946696014404287
2,case_193,5000,reused_v4_iteration_manifest,4.217784881591797,3.215318441390991,13.558557796478272,1.0,1.2902856690331441,11.889664096832272
2,case_195,5000,reused_v4_iteration_manifest,4.837615966796875,3.6688709259033203,15.595619487762452,0.9999999999999997,1.2902856690331437,13.599721879959082
2,case_196,5000,reused_v4_iteration_manifest,4.721620082855225,3.6987216472625732,15.197782468795777,1.0,1.2902856690331441,13.27775411605834
2,case_197,5000,reused_v4_iteration_manifest,4.335291862487793,3.6016249656677246,14.179913473129274,0.9999999999999997,1.2902856690331437,12.379508867263791
2,case_199,5000,reused_v4_iteration_manifest,4.7387189865112305,3.977985143661499,16.04538412094116,1.0000000000000004,1.2902856690331443,13.672717103958115
2,case_200,5000,reused_v4_iteration_manifest,4.308588981628418,3.219839096069336,13.738158035278321,1.0,1.2902856690331441,12.027814435958856
