Complexity,Loss,Equation
21,0.30778591562828916,"(((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (((nearest_axial_boundary_fraction_proxy_scaled * -0.1523224614255345) - -0.2785042278529319) * nearest_axial_boundary_fraction_proxy_scaled)) + -0.0941597987516906) - (((rho_scaled * -0.9367134615578964) - signed_axial_position_proxy_scaled) * 0.1802840820696402)"
23,0.305882650174377,"(signed_axial_position_proxy_scaled + ((nearest_axial_boundary_fraction_proxy_scaled * ((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * ((nearest_axial_boundary_fraction_proxy_scaled * -0.9826333107893669) - -1.8283456750791909))) - (abs(nearest_angular_boundary_fraction_proxy_scaled) - rho_within_case_z_scaled))) * 0.1548844277482757"
24,0.30401547788047484,"((z_fraction_proxy_scaled + (((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) * (((nearest_axial_boundary_fraction_proxy_scaled * -0.8905895704587526) - -2.560969588963003) - abs(-0.7156487736117865 - nearest_radial_boundary_fraction_proxy_scaled)))) + rho_fraction_proxy_scaled) * 0.17491121792905023"
25,0.30380890327651455,"gauss((nearest_axial_boundary_fraction_proxy_scaled + 1.4809762612153774) * -2.9067679892061347) - ((0.17248577466029894 - ((nearest_axial_boundary_fraction_proxy_scaled * 0.2219959659430854) * ((rho_scaled - nearest_radial_boundary_fraction_proxy_scaled) + 1.218327396416223))) + (z_scaled * -0.19375767651659254))"
26,0.3005423319839869,"((signed_axial_position_proxy_scaled + (((rho_fraction_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * ((((nearest_axial_boundary_fraction_proxy_scaled * -0.8803155233297358) - -2.554767704638311) - abs(-0.7359708288768659 - nearest_radial_boundary_fraction_proxy_scaled)) * nearest_axial_boundary_fraction_proxy_scaled)) + rho_fraction_proxy_scaled)) * 0.18278603311560723) + -0.09284196900594635"
27,0.2941101224953374,"gauss((nearest_axial_boundary_fraction_proxy_scaled + 1.4809762612153774) * -2.9067679892061347) - (((0.17248577466029894 - (nearest_axial_boundary_fraction_proxy_scaled * 0.2219959659430854)) * ((rho_scaled - nearest_radial_boundary_fraction_proxy_scaled) + 1.218327396416223)) + (-0.19375767651659254 * (z_scaled + rho_fraction_proxy_scaled)))"
28,0.2940448009047765,"gauss((nearest_axial_boundary_fraction_proxy_scaled + 1.4809762612153774) * -2.9067679892061347) - (((0.17248577466029894 - (nearest_axial_boundary_fraction_proxy_scaled * 0.2219959659430854)) * ((rho_within_case_z_scaled - nearest_radial_boundary_fraction_proxy_scaled) + 1.218327396416223)) + ((signed_radial_position_proxy_scaled + z_scaled) * -0.19375767651659254))"
29,0.29283504549149747,"gauss((nearest_axial_boundary_fraction_proxy_scaled + 1.4638044528899716) * -2.907082796016803) - (((0.14748844581800638 - (nearest_axial_boundary_fraction_proxy_scaled * 0.24024747448656167)) * ((rho_scaled - nearest_radial_boundary_fraction_proxy_scaled) + 1.0011367222946315)) + (((z_scaled + rho_fraction_proxy_scaled) - 0.5727438762879868) * -0.1824252533657132))"
30,0.2926655232072046,"gauss((nearest_axial_boundary_fraction_proxy_scaled + 1.474645877816498) * -2.88699007946312) - (((z_scaled + signed_radial_position_proxy_scaled) * -0.17360495202322376) + (((0.6300098086246141 - nearest_axial_boundary_fraction_proxy_scaled) * (((rho_within_case_z_scaled - nearest_radial_boundary_fraction_proxy_scaled) + 1.0569876879162963) * 0.23167654442515498)) + 0.09967173658682754))"
32,0.29141011911029047,"gauss((nearest_axial_boundary_fraction_proxy_scaled + 1.4769301352179425) * 2.8134201083323798) - ((((0.29468084350687745 - nearest_axial_boundary_fraction_proxy_scaled) * 0.24040194019905703) * ((rho_scaled - nearest_radial_boundary_fraction_proxy_scaled) + 0.9971785598631735)) + ((z_scaled + ((theta_sin_within_case_z_scaled * theta_cos_scaled) - 0.5685675664607044)) * -0.1418885454446215))"
