fluence_rate_mean,fluence_rate_p95,temperature_mean,temperature_p95,weight_loss_rate_mean,weight_loss_rate_std,case_id,estimated_v10_mean_residual_mpa
3.470018148422241,4.413661956787109,385.3431091308594,426.0142517089844,0.3567016720771789,0.0623287335038185,case_115,-0.5292257513588501
3.4343976974487305,4.361715793609619,388.6405944824219,424.4935607910156,0.3576522171497345,0.0513613447546958,case_116,-0.44778621460004864
3.703256130218506,4.484686851501465,382.5632019042969,422.6875915527344,0.4042470753192901,0.0468110963702201,case_117,-0.6700814903547032
4.794837474822998,5.080356121063232,385.8163146972656,428.390380859375,0.348154753446579,0.0469598732888698,case_118,-0.24108550622489133
3.4510338306427,4.379269123077393,370.7916870117188,407.3071899414063,0.3555521965026855,0.059317510575056,case_119,-0.7451745329328929
3.4712073802948,4.415709018707275,386.0508728027344,425.6670227050781,0.3578146398067474,0.0556650310754776,case_120,-0.5601351151550329
3.406583786010742,4.340972900390625,368.9012756347656,401.7388916015625,0.3489417731761932,0.0595775060355663,case_121,-0.4145195485453588
3.433185338973999,4.363324165344238,355.65985107421875,373.4673156738281,0.3562403917312622,0.0554435476660728,case_122,-0.52409475024211
3.4256980419158936,4.35232400894165,365.5828247070313,399.1667785644531,0.3498322963714599,0.0593508854508399,case_124,-0.297824172692593
3.443427562713623,4.379518985748291,368.0457153320313,400.5073547363281,0.3495651483535766,0.038594227284193,case_125,-0.6707312954009534
3.419966697692871,4.343825817108154,368.0277404785156,399.5997619628906,0.3531530499458313,0.0624348483979702,case_127,-0.44587657654808943
3.4276201725006104,4.353791236877441,355.5298767089844,371.6177368164063,0.3549663126468658,0.0581122711300849,case_128,-0.4352350368179523
3.898416996002197,4.567196846008301,376.6202392578125,401.5680541992188,0.3565903902053833,0.0582155063748359,case_129,-0.3937913977873819
3.4111592769622803,4.338098049163818,364.0472412109375,394.9378051757813,0.3154884874820709,0.0397419370710849,case_130,-0.38513866206189107
3.426159381866455,4.360849857330322,368.0552368164063,400.2459411621094,0.3568843603134155,0.0534955747425556,case_133,-0.469774593094999
3.442832946777344,4.3487868309021,357.8339538574219,375.0743713378906,0.3329048454761505,0.0485176593065261,case_136,-0.4329688249624275
3.435466289520264,4.355877876281738,354.2911376953125,369.28216552734375,0.3571969270706177,0.058250818401575,case_137,-0.47154880508476094
3.4313390254974365,4.357687950134277,365.51373291015625,399.0341796875,0.3571951985359192,0.0526477210223674,case_139,-0.3079274329240995
3.481498003005981,4.4173359870910645,368.495361328125,401.115966796875,0.5427432656288147,0.0424012243747711,case_141,-0.6127353421031394
3.462690114974976,4.397726058959961,368.3284912109375,400.4606628417969,0.4618228375911712,0.04727129265666,case_142,-0.5056074581240786
3.470649242401123,4.404397010803223,381.3070983886719,396.99114990234375,0.3576553761959076,0.0518789924681186,case_143,-0.34715226261176735
3.474095582962036,4.409533977508545,407.7988586425781,423.0914916992188,0.3286843001842499,0.0426400192081928,case_144,-0.48709914444712954
3.5594418048858643,4.413477897644043,381.24261474609375,404.8777770996094,0.3853324055671692,0.0410384945571422,case_145,-0.7737997791033076
3.4820210933685303,4.408664226531982,368.5951843261719,397.0680541992188,0.3772743344306946,0.052681915462017,case_146,-0.5841564056908375
3.4660794734954834,4.404131889343262,366.0380554199219,399.8873596191406,0.3587525188922882,0.0557233579456806,case_147,-0.38135263323780055
