case_a,case_b,case_number_a,case_number_b,input_distribution_distance,stress_distribution_distance,response_profile_distance,stress_p95_relative_difference,stress_p99_relative_difference,stress_max_relative_difference,input_distribution_distance_percentile,stress_distribution_distance_percentile,response_profile_distance_percentile,combined_distance_percentile_score,rank_of_b_from_a,rank_of_a_from_b,similarity_candidate,provisional_practical_screen
case_92,case_107,92,107,1.3441892406269595,0.7454819173233829,1.0633511093230104,0.1297356770002115,0.09923064689067382,0.2640938534654973,0.5696157555454038,0.41165423074970814,0.6101213136389015,0.5304637666446711,136,131,False,difference_exceeds_integrated_presplit_screen
case_122,case_199,122,199,1.097581432106513,1.3974401126605716,0.9050665699828354,0.41322421781059254,0.39920415491369593,0.27400227362788787,0.3852596314907873,0.7159535048982285,0.4901781635449977,0.5304637666446712,76,160,False,difference_exceeds_integrated_presplit_screen
case_03,case_78,3,78,1.1335909778610205,2.4318379740715734,0.6770336777602438,0.5830101476082367,0.6088834423442241,0.5800069540097964,0.41307547840211156,0.9235064209938582,0.25486015938277246,0.5304806862595807,138,107,False,difference_exceeds_integrated_presplit_screen
case_160,case_180,160,180,1.3717946957813798,0.42134486804009946,1.6357658597356703,0.06475751095285855,0.0008512880283553117,0.0023834648634583153,0.5872798335109893,0.22181615146439268,0.7824983503375463,0.5305314451043094,52,112,False,difference_exceeds_integrated_presplit_screen
case_74,case_193,74,193,1.2903022612854238,0.7643774544260493,1.1242451934837117,0.21068597741242162,0.14524200464803938,0.09494239352027041,0.5330186284960154,0.4207400639561444,0.6378864017054972,0.530548364719219,139,151,False,difference_exceeds_integrated_presplit_screen
case_72,case_129,72,129,1.03169601731583,1.604725294105949,0.8900861620549879,0.5421830044673196,0.5064458288436167,0.4696887094862867,0.3330287802649612,0.7824475914928176,0.47632099893406427,0.5305991235639477,75,135,False,difference_exceeds_integrated_presplit_screen
case_113,case_125,113,125,1.0579808350543045,1.4153241176620877,0.9331014383714594,0.28861686576134693,0.2703398415679767,0.36509453647674944,0.3538399066037257,0.7214862189736562,0.5165727628039186,0.5306329627937668,133,142,False,difference_exceeds_integrated_presplit_screen
case_03,case_129,3,129,1.0009961936566023,1.3109324209047384,1.048016113011859,0.20743761071137037,0.285466613645352,0.3000302556260201,0.30907060555301763,0.6817928023958175,0.6010862392771941,0.5306498824086764,139,136,False,difference_exceeds_integrated_presplit_screen
case_99,case_101,99,101,1.0687975493955186,2.3180511909383053,0.7411155735305462,0.5421082908217301,0.5364594014221769,0.6324373822993413,0.36191056291558804,0.9101060859854829,0.31993299832495814,0.5306498824086764,98,139,False,difference_exceeds_integrated_presplit_screen
case_103,case_163,103,163,1.8547211070417695,0.14780574118598538,1.3265591909205694,0.020471262866993203,0.00402342790504039,0.02939210204696099,0.8337647835135272,0.04324653570884727,0.7152936399167555,0.5307683197130434,29,37,False,difference_exceeds_integrated_presplit_screen
case_41,case_183,41,183,1.2225023660575323,1.163690612022174,0.908890903543901,0.23963677100102188,0.21688778305988518,0.1677203810337547,0.47987411806507285,0.6186995583980509,0.4940358357443785,0.5308698374025007,80,154,False,difference_exceeds_integrated_presplit_screen
case_98,case_191,98,191,1.284369413999491,1.227898025749669,0.8299322879346233,0.24127679608057045,0.23839143946031285,0.17759738381424997,0.5292117151413633,0.6478351352723212,0.4157656971727324,0.530937515862139,104,152,False,difference_exceeds_integrated_presplit_screen
case_134,case_170,134,170,1.3743376131074108,0.6151621708066951,1.1863295309281936,0.12709227536272333,0.19338952099949808,0.1739073272437539,0.5887010811633927,0.3409471600426374,0.6632150652251155,0.5309544354770486,149,54,False,difference_exceeds_integrated_presplit_screen
case_146,case_167,146,167,1.5483189424537613,0.3799271721712569,1.2733392390425387,0.01969016115258214,0.10243282070822997,0.15248341274814095,0.6990000507588447,0.19658900563423176,0.6972742500380691,0.5309544354770486,156,48,False,difference_exceeds_integrated_presplit_screen
case_74,case_159,74,159,1.2764479506838307,0.6612305597862209,1.2871070193117167,0.17121177131807003,0.10779977700043164,0.03818613692861761,0.5227145830160905,0.36683417085427134,0.7034160702502411,0.5309882747068677,140,145,False,difference_exceeds_integrated_presplit_screen
case_40,case_135,40,135,0.9675740181886949,2.003355951553951,0.8636812434158823,0.5336134546613068,0.5416692776096721,0.6387646331095044,0.28287904167301153,0.8603116593066342,0.4498756408304147,0.5310221139366869,154,71,False,difference_exceeds_integrated_presplit_screen
case_45,case_116,45,116,1.3704214676255917,0.42836494439425105,1.6262164384839237,0.12059983633000482,0.036052038647536686,0.02941073389157369,0.5863154154611441,0.22653672402416122,0.7803157200142125,0.5310559531665059,64,143,False,difference_exceeds_integrated_presplit_screen
case_59,case_132,59,132,1.635669509106747,1.2181039616823568,0.6242615420061828,0.274356335541732,0.31456442736069845,0.2482172588197396,0.7468148824932744,0.6431653215572813,0.20318765544896197,0.5310559531665059,141,94,False,difference_exceeds_integrated_presplit_screen
case_01,case_129,1,129,0.9976297921624698,1.3316790370221927,1.0421966949321448,0.2103899679044262,0.2833053093922385,0.30850877020681616,0.3065834221613116,0.6899142175524086,0.5969240140094412,0.5311405512410537,142,137,False,difference_exceeds_integrated_presplit_screen
case_33,case_119,33,119,1.229909503521019,1.7979418095945712,0.7016109604123546,0.5380461458439085,0.548655301899096,0.6325890568829812,0.48652352672453175,0.8278259986802701,0.27917364600781686,0.5311743904708729,53,155,False,difference_exceeds_integrated_presplit_screen
case_83,case_92,83,92,1.3969236109243415,0.9155037755284052,0.9066707549489712,0.176809330459337,0.15378840867715457,0.31640455773657944,0.6030658342216131,0.4988071671488757,0.4917009288868585,0.5311913100857825,139,137,False,difference_exceeds_integrated_presplit_screen
case_122,case_169,122,169,1.1191600504393449,1.1355702084306165,1.0232998780700528,0.3413872035363156,0.3386393313260277,0.22527591477046238,0.40221308563017105,0.606720471042079,0.5846403735850972,0.5311913100857825,77,155,False,difference_exceeds_integrated_presplit_screen
case_42,case_87,42,87,1.5475987778542684,1.0252570375544163,0.7587262038568653,0.18901332452957406,0.14961660635331667,0.33619064694736905,0.6985432211562865,0.5541850667478808,0.34089640119790876,0.531208229700692,20,29,False,difference_exceeds_integrated_presplit_screen
case_27,case_144,27,144,2.303971232382229,0.6650427682331851,0.6989360857275053,0.16490688782737334,0.14336046944292358,0.15612294701341797,0.9490381198923913,0.3688645246434191,0.27587432110045174,0.5312589885454208,92,147,False,difference_exceeds_integrated_presplit_screen
case_77,case_152,77,152,1.2674723353998338,1.402341821782227,0.7774828648868124,0.2966329262730253,0.2899398441682097,0.4119367170891999,0.5156591035988021,0.7174255113953606,0.3607431094868281,0.5312759081603302,135,146,False,difference_exceeds_integrated_presplit_screen
case_101,case_130,101,130,1.0518271957018848,1.424513935996066,0.9364225089599568,0.29289778022756,0.27898418992078255,0.368568052400068,0.34937312826760064,0.7246332673468352,0.519821328866555,0.5312759081603303,140,128,False,difference_exceeds_integrated_presplit_screen
case_54,case_99,54,99,1.1961021005892702,1.7972925957200512,0.7262629956733528,0.44807445557342507,0.4444770947529854,0.5373018558986601,0.4606872747576265,0.8276737221460839,0.30551748642200904,0.5312928277752399,153,99,False,difference_exceeds_integrated_presplit_screen
case_19,case_78,19,78,1.1004186660390292,2.4225851633860156,0.7065661429705028,0.5872934180277088,0.6081543800188849,0.5568554576195757,0.38784833257195067,0.9221359321861834,0.2839449774123141,0.5313097473901495,137,108,False,difference_exceeds_integrated_presplit_screen
case_81,case_184,81,184,1.1844785251552867,1.158612984095786,0.9421635609606046,0.2681599597366309,0.24357912512458857,0.18957824973932857,0.4524643419115781,0.6169229988325465,0.524795695649967,0.5313943454646971,108,150,False,difference_exceeds_integrated_presplit_screen
case_71,case_133,71,133,2.2263458043233384,0.2613037058659832,0.964466014284379,0.03570852207397991,0.056476494113091844,0.12373777782548431,0.9319831480635501,0.11867417897568651,0.5435257093548551,0.5313943454646972,74,151,False,difference_exceeds_integrated_presplit_screen
case_98,case_169,98,169,1.0350408636785988,1.349894683695052,0.9878469367797676,0.2551033417133749,0.2588275038413289,0.20709793902089393,0.3361250697934115,0.697121973503883,0.5610882696309832,0.5314451043094258,105,156,False,difference_exceeds_integrated_presplit_screen
case_67,case_131,67,131,1.0805199406733155,1.2131395947267474,1.019993924325878,0.2425833655475342,0.2383051469801047,0.3158714933012017,0.3713009491903964,0.640576620476118,0.5825592609512208,0.531478943539245,135,140,False,difference_exceeds_integrated_presplit_screen
case_127,case_161,127,161,1.6293194627512029,1.4060951951686294,0.5439965838975915,0.2926650501873095,0.29361380047802577,0.2654941003342271,0.7431602456728085,0.7185422059793919,0.1328866554997208,0.5315297023839737,146,95,False,difference_exceeds_integrated_presplit_screen
case_33,case_194,33,194,1.1868225688461795,1.808575192528464,0.7326843319050936,0.5620202731302808,0.5532444013702698,0.6438468161076338,0.4543424191665398,0.8295517994010456,0.31079640627379324,0.5315635416137928,54,160,False,difference_exceeds_integrated_presplit_screen
case_50,case_170,50,170,1.6913012105446485,1.2178513219348097,0.6003681072597702,0.3293824129926903,0.3002394035021117,0.23148701507890887,0.7724988579259936,0.6430130450230953,0.17928023958174713,0.531597380843612,105,55,False,difference_exceeds_integrated_presplit_screen
case_104,case_176,104,176,1.011468833572407,1.1056513282322964,1.2387591204517197,0.19239294874298712,0.2348647049930871,0.1727546226000233,0.317801126846353,0.5925587533627734,0.6847368153900817,0.5316988985330694,149,111,False,difference_exceeds_integrated_presplit_screen
case_90,case_162,90,162,1.2267042468666716,0.9195970880334393,1.0655187436770435,0.19584821741667688,0.2702724260470911,0.1677699939622625,0.4830211664382519,0.5010405563169382,0.6112380082229328,0.5317665769927077,150,40,False,difference_exceeds_integrated_presplit_screen
case_17,case_155,17,155,1.4278264920854717,0.6349545128320019,1.083833832595753,0.15702637607271355,0.1644830052585607,0.013649834889517879,0.6222526775290594,0.3530277650880666,0.6200700472057256,0.5317834966076171,128,144,False,difference_exceeds_integrated_presplit_screen
case_163,case_183,163,183,1.7838317946156819,0.14568308216435402,1.466969420682061,0.05395330733096651,0.03618040893706508,0.0022418961463889506,0.8088421907517385,0.041977564590629915,0.7445307344804832,0.5317834966076173,38,155,False,difference_exceeds_integrated_presplit_screen
case_67,case_70,67,70,1.3825746086630195,1.1570561652084113,0.7997225307216235,0.24169047637112692,0.22978612835530715,0.30923779421307246,0.5943860717730064,0.6163646515405309,0.3846505253540429,0.5318004162225267,136,138,False,difference_exceeds_integrated_presplit_screen
case_24,case_140,24,140,1.3518419355199434,0.7114177372741097,1.1020559228013846,0.1362402529658699,0.18577389235678804,0.011139774367701236,0.5747423988630018,0.39231511090807575,0.6283944977412315,0.5318173358374364,133,154,False,difference_exceeds_integrated_presplit_screen
case_17,case_70,17,70,1.6886225897481941,0.7127938455346232,0.8450693787004047,0.1768697518932842,0.15786283428120343,0.12728605360192724,0.7714836810314197,0.393431805492107,0.43058727983351097,0.5318342554523459,129,139,False,difference_exceeds_integrated_presplit_screen
case_162,case_184,162,184,1.3954664607864578,0.6777467356831726,1.079948281759033,0.10927513950306686,0.1984553548956387,0.20201407101259156,0.6023552103954114,0.3750571037003198,0.6180904522613065,0.5318342554523459,41,151,False,difference_exceeds_integrated_presplit_screen
case_32,case_142,32,142,1.38528350845982,0.9584490499555862,0.8938168507878953,0.25139767065385454,0.2109466513699981,0.19803335245533735,0.5958580782701386,0.5205827115374854,0.47906197654941374,0.531834255452346,126,151,False,difference_exceeds_integrated_presplit_screen
case_68,case_108,68,108,1.0431160548035632,0.7493917118900542,2.028661541932769,0.02618055319055921,0.11100748814730245,0.16228931111084607,0.3428759961423278,0.4136338256941272,0.8390437033653114,0.5318511750672554,27,143,False,difference_exceeds_integrated_presplit_screen
case_99,case_192,99,192,1.331456032771704,1.1825463142509236,0.8221782216863781,0.3129124843233797,0.31197135272625465,0.4181532563543664,0.5609867519415258,0.6263133851073549,0.40825338815288564,0.5318511750672554,100,151,False,difference_exceeds_integrated_presplit_screen
case_20,case_129,20,129,1.0392520352809804,1.2349258742712754,1.0528624775538016,0.19326391343941526,0.2672472115679917,0.28450164454380106,0.339525912390234,0.6518958428506167,0.6041825288056444,0.531868094682165,140,138,False,difference_exceeds_integrated_presplit_screen
case_55,case_156,55,156,1.0928530772510265,1.175142878200884,1.0328064774723598,0.22241383620455635,0.22211780340051787,0.2524230352313756,0.3810466473783057,0.6231155778894473,0.5914420587787422,0.531868094682165,111,149,False,difference_exceeds_integrated_presplit_screen
case_45,case_176,45,176,1.170788827718888,1.301333345613419,0.889605892441943,0.3246997398382594,0.2903344743652995,0.28831534715160007,0.4422618141211106,0.677732094817522,0.4757626516420486,0.5319188535268937,65,112,False,difference_exceeds_integrated_presplit_screen
case_96,case_151,96,151,1.5874423991492987,0.507129615896252,1.039060655776217,0.15606254825248314,0.1704512807529391,0.02264182135955371,0.7218922897314857,0.2788690929394447,0.5950459367544795,0.5319357731418033,147,96,False,difference_exceeds_integrated_presplit_screen
case_06,case_133,6,133,1.312511212584581,1.0672031162654427,0.8882858549886372,0.2288903716592833,0.2184186312883617,0.13107200924703713,0.5478909700015228,0.574387086949901,0.4740876097660017,0.5321218889058085,113,152,False,difference_exceeds_integrated_presplit_screen
case_66,case_68,66,68,1.1140537095040948,0.8536531898638633,1.402106964424615,0.11273932693574093,0.01951075970797736,0.30348872384355036,0.3977970661387747,0.46682909496979846,0.7317902644535811,0.532138808520718,8,28,False,difference_exceeds_integrated_presplit_screen
case_06,case_189,6,189,1.2171721149819208,1.0691163610747318,0.9665817968723887,0.2359554217629501,0.2234450695717685,0.1164234827113714,0.4759149281762347,0.5754022638444749,0.5452515100756307,0.5321895673654468,114,152,False,difference_exceeds_integrated_presplit_screen
case_17,case_21,17,21,1.7345657229444922,0.6043919054985042,0.8854905255832934,0.10182329867068857,0.1268632048685791,0.17652377408640949,0.7904167301152226,0.335211410588295,0.4710420790822801,0.5322234065952659,130,105,False,difference_exceeds_integrated_presplit_screen
case_43,case_96,43,96,1.3365571261439242,0.43037417764686836,1.8012107820589929,0.14591066755220086,0.10533836929764909,0.008370067056802292,0.564590629917263,0.22775493629764987,0.8043246535708847,0.5322234065952659,16,148,False,difference_exceeds_integrated_presplit_screen
case_56,case_157,56,157,1.3014495308357243,0.6023115140916947,1.3594860934496937,0.2135576657551488,0.09592052607118305,0.041889725324980774,0.5398203136896604,0.3334856098675194,0.7233642962286179,0.5322234065952659,141,150,False,difference_exceeds_integrated_presplit_screen
case_67,case_86,67,86,1.2214310761213658,1.0862877895818845,0.9526873640263567,0.2204283294921768,0.19777959653187985,0.32151900425722585,0.47921425308359983,0.5834729201563372,0.534084564235318,0.532257245825085,137,121,False,difference_exceeds_integrated_presplit_screen
case_60,case_159,60,159,1.0816042239552288,1.2027850690119348,1.0277882857474385,0.25188516077716183,0.2486429211422593,0.2757128282147239,0.37272219684279984,0.6359575656058069,0.5882442515608345,0.5323080046698138,140,146,False,difference_exceeds_integrated_presplit_screen
case_78,case_85,78,85,1.1262193986360767,2.2358097110828545,0.7149787793056044,0.547436320434219,0.5620913479402547,0.5274403129727878,0.4072382112583118,0.8972640982691233,0.2924724633267347,0.5323249242847233,109,143,False,difference_exceeds_integrated_presplit_screen
case_50,case_171,50,171,1.470698059447991,0.3826061471585563,1.4892181960717903,0.021193333644263682,0.07629405060028116,0.14479022016696966,0.6500685244403838,0.1979594944419065,0.7490990305060656,0.532375683129452,106,146,False,difference_exceeds_integrated_presplit_screen
case_110,case_115,110,115,0.9341398057732682,1.8188612877497228,0.9254720880725819,0.40939342781735494,0.400679976016805,0.39875218162582976,0.2573981016192071,0.8309730470534491,0.5088574184051571,0.5324095223592711,142,135,False,difference_exceeds_integrated_presplit_screen
case_70,case_137,70,137,1.2240424472444675,1.0145051958489186,0.9976485534955157,0.31291755759449624,0.3092969807582109,0.12105856557610012,0.4811430891832902,0.5487538703619106,0.5673316075326126,0.5324095223592712,140,68,False,difference_exceeds_integrated_presplit_screen
case_17,case_115,17,115,1.4973280123001664,0.84360391694256,0.8821958554878674,0.15693594463287044,0.1639706816023787,0.2583757322733925,0.6680879143190701,0.4609918278259987,0.4681995837774732,0.5324264419741808,131,136,False,difference_exceeds_integrated_presplit_screen
case_71,case_123,71,123,2.1843520471325877,0.18665424352702412,1.0593456361913878,0.03416612802464387,0.015176243488029683,0.03569706328201192,0.9217806202730826,0.06781381655753516,0.6076848890919243,0.5324264419741808,75,144,False,difference_exceeds_integrated_presplit_screen
case_113,case_138,113,138,1.1914234664946761,1.6297906739319334,0.7669172705684055,0.3412106743946577,0.3368519220499172,0.34870079289177647,0.4573371910055327,0.789858382823207,0.3504898228516319,0.5325617988934571,134,141,False,difference_exceeds_integrated_presplit_screen
case_06,case_121,6,121,1.3864582646550438,1.0728929801833582,0.8382932648220524,0.236298862240232,0.21286445932785109,0.1651844108142495,0.5968224963199837,0.5770265468757931,0.42393787117405207,0.5325956381232763,115,153,False,difference_exceeds_integrated_presplit_screen
case_55,case_169,55,169,0.9614863418478836,1.3241476672450097,1.1129445723898574,0.25356327353024,0.2559175775546807,0.2422079321435958,0.27760012182122734,0.687173239937059,0.6330643114562713,0.5326125577381858,112,157,False,difference_exceeds_integrated_presplit_screen
case_02,case_164,2,164,1.2703022552528893,0.8169575372654303,1.1121642245114003,0.2070564019619079,0.24309265116258955,0.0944234751119508,0.5181970458352367,0.44718542205979395,0.6326582406984417,0.5326802361978241,144,129,False,difference_exceeds_integrated_presplit_screen
case_17,case_127,17,127,1.6895148495024095,0.5444446085924635,0.9416901947348651,0.12212878498532032,0.10146925045483926,0.02487013313180646,0.7717882340997919,0.30196436729100046,0.52428810720268,0.5326802361978241,132,147,False,difference_exceeds_integrated_presplit_screen
case_61,case_153,61,153,1.0317008684066808,0.965961551612627,1.4419360753333965,0.17944110535119173,0.18456648402397463,0.17506833656103482,0.33307953910968985,0.5250494898736104,0.7399624384549007,0.5326971558127337,128,151,False,difference_exceeds_integrated_presplit_screen
case_62,case_110,62,110,0.8462236616021248,1.3355996662941967,1.3181745190768088,0.41424309416264793,0.5114087155396868,0.49967029986551226,0.19349271610578142,0.6912339475153545,0.7135170803512512,0.5327479146574624,20,143,False,difference_exceeds_integrated_presplit_screen
case_77,case_180,77,180,1.5714248428511324,0.3886113949686932,1.2345353370313485,0.051894879284450586,0.03114268348732725,0.17062987642063446,0.713720115730166,0.20171564895182986,0.6829094969798487,0.5327817538872816,136,113,False,difference_exceeds_integrated_presplit_screen
case_160,case_168,160,168,1.3670641161633845,0.45499002590308335,1.5719846500958214,0.00945369749835956,0.07466639312221351,0.030676750651971573,0.5841327851378103,0.24475914928176234,0.7695548449317293,0.5328155931171007,53,153,False,difference_exceeds_integrated_presplit_screen
case_98,case_186,98,186,1.2824335868384011,1.706529840130671,0.6834660739946757,0.3254306633874088,0.3618881508807896,0.3282807623703206,0.5277397086442313,0.8090959849753819,0.26166184457641745,0.5328325127320102,106,159,False,difference_exceeds_integrated_presplit_screen
case_05,case_197,5,197,1.4546614388209718,1.0261423292337288,0.8187515784646752,0.2037412933223473,0.2370484532213201,0.15182827996602502,0.6394599258920867,0.5544388609715243,0.4045987513324197,0.5328325127320103,133,150,False,difference_exceeds_integrated_presplit_screen
case_128,case_144,128,144,1.4549793383454448,1.99021557418268,0.4989026914532751,0.5258126661771514,0.5160275160878682,0.38343954847004924,0.6396122024262728,0.8583828232069438,0.10085782447591493,0.5329509500363772,77,148,False,difference_exceeds_integrated_presplit_screen
case_59,case_64,59,64,1.4915508437511256,1.2263974296236408,0.7107052213658064,0.3129517373365316,0.29827594023232445,0.31414322532022043,0.6640272067407745,0.646870717222476,0.2882594792142531,0.5330524677258346,142,157,False,difference_exceeds_integrated_presplit_screen
case_19,case_129,19,129,1.0176678271892738,1.3003863477116404,1.0455394800020317,0.21207033315536342,0.284679497042782,0.27536537551638823,0.3226232170955789,0.6773260240596924,0.5992589208669611,0.5330693873407442,138,139,False,difference_exceeds_integrated_presplit_screen
case_46,case_56,46,56,1.2634030206960172,0.637029049208437,1.4061899455447426,0.06235931105168046,0.17666191860641128,0.10543860908672836,0.5126643317598092,0.35399218313791175,0.7326024059692401,0.5330863069556537,136,142,False,difference_exceeds_integrated_presplit_screen
case_33,case_188,33,188,1.2260043510653302,1.8254969998032138,0.707215124078133,0.5466517823019384,0.5644476561420648,0.636266146289936,0.48236130145677886,0.8325973300847672,0.2845540835490584,0.5331709050302015,55,155,False,difference_exceeds_integrated_presplit_screen
case_99,case_109,99,109,1.073861586412172,1.7057820776828119,0.8388131261877442,0.4249685990316549,0.4434086884581786,0.5276913846135958,0.3661743058727983,0.8088421907517385,0.4244962184660677,0.5331709050302015,101,148,False,difference_exceeds_integrated_presplit_screen
case_99,case_195,99,195,1.2293297292953458,1.313536428931702,0.8454551138828388,0.3515493370735093,0.35978954119456724,0.3918244488470457,0.48581290289833,0.6828079792903914,0.43104410943606924,0.5332216638749302,102,149,False,difference_exceeds_integrated_presplit_screen
case_59,case_157,59,157,1.385179400573506,0.9674840831825865,0.8932255034524987,0.2603295153337869,0.2245240878352527,0.17649572684409262,0.5956550428912238,0.5258108725445408,0.47845287041266943,0.533306261949478,143,151,False,difference_exceeds_integrated_presplit_screen
case_131,case_170,131,170,1.4099038169306413,0.486755229703942,1.3570137660237453,0.09955136786560267,0.16799694431742437,0.0450128520226675,0.6117455966702198,0.2655702756205269,0.7226029135576875,0.533306261949478,141,56,False,difference_exceeds_integrated_presplit_screen
case_51,case_117,51,117,1.298136208740936,1.4647545471657264,0.7446205842441489,0.3554662426918912,0.3615512321360657,0.43290767077572334,0.5375869245215978,0.737932084665753,0.3246535708847267,0.5333908600240259,32,157,False,difference_exceeds_integrated_presplit_screen
case_51,case_78,51,78,1.8212552763834806,0.22807186131498383,1.2331397128113433,0.09269631555856521,0.07480120759128903,0.046456821713460106,0.822191766915385,0.09573118115831683,0.6823003908431045,0.5334077796389355,33,110,False,difference_exceeds_integrated_presplit_screen
case_155,case_170,155,170,1.225529360810084,0.6663691503747139,1.4868401302412355,0.12037698302276492,0.1699567180192784,0.19233239823015885,0.48215826607786405,0.36947363078016343,0.7486929597482361,0.5334416188687545,145,57,False,difference_exceeds_integrated_presplit_screen
case_67,case_123,67,123,1.1508773696956818,1.172504252634181,0.9766257434637379,0.23237825022002342,0.2282841060324951,0.2994596274835553,0.4257144307395564,0.622151159839602,0.5527130602507487,0.5335262169433023,138,145,False,difference_exceeds_integrated_presplit_screen
case_161,case_195,161,195,1.4446564294194248,1.1152931900244833,0.7874448457725607,0.21489959541045703,0.21918596731622625,0.2590499705939783,0.6324044464747982,0.5975331201461854,0.3707426018983808,0.5335600561731214,96,150,False,difference_exceeds_integrated_presplit_screen
case_50,case_154,50,154,1.1951874033870042,1.1353491041188957,0.9527275083668959,0.2992347931458277,0.252899886077623,0.19195042403918228,0.4599258920866961,0.6066697121973504,0.5341860819247753,0.5335938954029406,107,96,False,difference_exceeds_integrated_presplit_screen
case_145,case_163,145,163,1.2877758433333542,0.7033531968582487,1.2335461531082004,0.21206611573642908,0.15795489269602705,0.20069375351230687,0.531089792396325,0.3875437795035785,0.6824526673772905,0.533695413092398,145,39,False,difference_exceeds_integrated_presplit_screen
case_48,case_140,48,140,1.1660943614438526,1.4780059462529338,0.8351193398254931,0.29157779650114246,0.329440391397711,0.2591116135570658,0.43830262423227245,0.7424496218466068,0.42048626973250086,0.5337461719371267,129,155,False,difference_exceeds_integrated_presplit_screen
case_60,case_87,60,87,1.369759098725847,0.39552477852549645,1.8364640642313088,0.07795818521131777,0.009159916217184533,0.05958605006603561,0.5861123800822293,0.20663925689051318,0.808588396528095,0.5337800111669458,141,30,False,difference_exceeds_integrated_presplit_screen
case_06,case_86,6,86,1.1351414887172708,1.2879505269433467,0.9309774825536963,0.2857066722758884,0.2586494685869819,0.3109197303631239,0.4143952083650576,0.6727069691893812,0.514339373635856,0.533813850396765,116,122,False,difference_exceeds_integrated_presplit_screen
case_11,case_96,11,96,1.468207408912054,1.569998160221095,0.6016834495114053,0.30882271908674663,0.32573418890867767,0.373274596275198,0.6478858941170499,0.7730572052180092,0.18054921069996446,0.5338307700116746,79,149,False,difference_exceeds_integrated_presplit_screen
case_27,case_130,27,130,2.384952827431305,0.32750299173669406,0.8901741225931954,0.04688744847659968,0.05808330314906322,0.06442173995567178,0.963352114105883,0.161717679305619,0.47647327546825036,0.5338476896265841,93,129,False,difference_exceeds_integrated_presplit_screen
case_92,case_131,92,131,1.473631823497298,0.682694634851111,1.0042375165645674,0.14879081863817303,0.15974643621182333,0.10478487644921503,0.6517943251611593,0.37774732247094056,0.5720014212476524,0.5338476896265841,138,142,False,difference_exceeds_integrated_presplit_screen
case_04,case_51,4,51,0.86877831677978,1.835460245126063,0.9817118483780827,0.4327272596332535,0.4734300933860549,0.45774938146429744,0.21024313486625043,0.8348814780975585,0.5566214912948582,0.5339153680862224,136,34,False,difference_exceeds_integrated_presplit_screen
case_52,case_76,52,76,1.3522390569515064,1.8470457031607073,0.6111132251812914,0.43929060405556175,0.43728869839113005,0.4328904349671377,0.5749454342419167,0.8370641084208923,0.18983807928531546,0.5339492073160415,130,130,False,difference_exceeds_integrated_presplit_screen
case_55,case_124,55,124,1.1320968893955936,1.172482716958233,0.997733783617032,0.22523495883222486,0.218894637431399,0.23034810301504285,0.4122125780417238,0.6221004009948734,0.567585401756256,0.5339661269309511,113,149,False,difference_exceeds_integrated_presplit_screen
case_00,case_155,0,155,0.8915013201249776,1.2641726834691986,1.3132384541690596,0.27598462682094255,0.3174735184620941,0.26836109176315726,0.22597837673214557,0.6640779655855032,0.7120450738541191,0.5340338053905893,122,146,False,difference_exceeds_integrated_presplit_screen
case_106,case_142,106,142,0.8962878415351667,1.4639507079559897,1.1168445906368363,0.40947823987795123,0.491614092036707,0.4782116732060567,0.22942997817369676,0.7376275315973808,0.6350439064006903,0.5340338053905893,17,152,False,difference_exceeds_integrated_presplit_screen
case_13,case_164,13,164,1.348433881796502,0.7421111776809876,1.0837683238083076,0.19172782291803356,0.21633023112300126,0.08485788406960239,0.5723059743160246,0.4098776711842039,0.620019288360997,0.5340676446204085,145,130,False,difference_exceeds_integrated_presplit_screen
case_126,case_161,126,161,1.2729310420802749,1.2342426801225743,0.8451875074232182,0.24013818328846603,0.24002827259238435,0.3023102974612512,0.5200243642454698,0.6514390132480585,0.4307903152124258,0.534084564235318,150,97,False,difference_exceeds_integrated_presplit_screen
case_75,case_110,75,110,0.923425194852827,1.5538282144854065,1.0238678376111423,0.33924170111109386,0.33809226518086816,0.3770168357059117,0.2493274453073448,0.7681843561240547,0.5849449266534694,0.5341522426949563,133,144,False,difference_exceeds_integrated_presplit_screen
case_145,case_162,145,162,1.661479167747904,0.38161099357316564,1.1389622441104568,0.04693425410002269,0.09051282093071551,0.05281086113333987,0.7599106644332775,0.19765494137353434,0.6449418811227856,0.5341691623098658,146,42,False,difference_exceeds_integrated_presplit_screen
case_128,case_153,128,153,1.3322811650217876,1.1810648454633497,0.8294246586971734,0.36600727654485055,0.34092232973754555,0.27265294750184377,0.5615958580782702,0.6255520024364245,0.4154103852596315,0.5341860819247753,78,152,False,difference_exceeds_integrated_presplit_screen
case_17,case_184,17,184,1.6216572274950873,0.5236392757294995,1.0066596084032535,0.12011970388157935,0.090349468859556,0.049824479204241254,0.7396071265417999,0.2890208618851835,0.5739810161920714,0.534203001539685,133,152,False,difference_exceeds_integrated_presplit_screen
case_28,case_176,28,176,1.0121038859804476,1.222514836302773,1.1270096819398343,0.216153092229596,0.27595845668290675,0.2813044361163937,0.3183087152936399,0.6451449165017005,0.6392061316684432,0.5342199211545945,147,113,False,difference_exceeds_integrated_presplit_screen
