iteration,model,split,case_id,n_elements,mae,rmse,r2,bias_predicted_minus_actual,top5_actual_rmse,top5_actual_bias,actual_mean,predicted_mean,actual_p95,predicted_p95,p95_relative_error,p95_underprediction_fraction,actual_p99,predicted_p99,p99_relative_error,p99_underprediction_fraction,actual_max,predicted_max,max_relative_error,prediction_abs_max_ratio,top5pct_hotspot_overlap,top1pct_hotspot_overlap,top1_recall_in_predicted_top5,negative_prediction_fraction,sum_absolute_error,sum_squared_error,actual_sum,actual_squared_sum
1,HistGradientBoosting,train,case_12,400360,0.5897025459473396,0.7675661223242503,0.9402848696197407,-0.40619538558736235,1.3367627625313225,-0.8669331597950088,5.6733454984825915,5.267150112895229,10.082114791870117,9.765016055599062,0.031451609391191654,0.031451609391191654,16.142577419280983,15.126771871455432,0.06292709778874929,0.06292709778874929,36.23194885253906,32.25350771059154,0.10980477915056229,0.8901952208494377,0.8780597462283944,0.8983516483516484,1.0,0.0534843640723349,236093.3112954769,235875.19764672473,2271380.6037724903,16836334.16889702
1,HistGradientBoosting,train,case_13,400360,0.42021299969761383,0.6053572236393001,0.955211395091783,-0.04907835868933041,1.0717887360307476,0.09400470241422731,5.239577948061452,5.1904995893721235,9.118360137939451,9.505098115466305,0.042413106268716486,0.0,14.603178558349592,14.700623827931208,0.006672880783608601,0.0,30.08977508544922,31.079816674606967,0.03290292421083969,1.0329029242108396,0.8613747627135578,0.8876123876123876,1.0,0.05363173144170247,168236.47655893667,146714.87193746908,2097717.427285883,14266872.702133816
1,HistGradientBoosting,train,case_14,400360,0.47112299687081044,0.6433201950573948,0.9508319383361977,0.08679891325536729,1.0006778969697199,0.2818755070158429,5.300424085269767,5.387222998525134,9.186977624893188,9.729966885880863,0.05910423244271127,0.0,14.805124273300162,15.032466548878245,0.01535564790820949,0.0,30.95267105102539,30.568259300399518,0.012419340159437967,0.987580659840562,0.878109701268858,0.9095904095904096,1.0,0.05435358177640124,188618.80302719766,165693.33926188652,2122077.7867786037,14617850.616076909
1,HistGradientBoosting,train,case_15,400360,1.0079431880752177,1.291852288755011,0.5031250930532776,0.9189135050962794,2.3815791020109596,1.5199481412044358,3.3780577288595954,4.296971233955876,5.832143068313598,7.646541373087268,0.3111031885742671,0.0,9.363036231994613,11.415148366230786,0.2191716536590835,0.0,18.940412521362305,29.450192392022412,0.554886534747142,1.554886534747142,0.7249475472075132,0.6570929070929071,0.9947552447552448,0.028411929263662705,403540.1347777941,668153.7320255702,1352439.1923262277,5913329.831794531
1,HistGradientBoosting,train,case_16,400360,0.4715368797972941,0.643104905614687,0.9565734325089558,-0.08785269693280255,1.0073199490016431,-0.2999618547003338,5.625429952986378,5.537577256053576,9.801409292221068,9.936235059814571,0.013755753236476697,0.0,15.720469598770103,15.273854698542877,0.02840976838644613,0.02840976838644613,34.04954528808594,31.836360863067302,0.0649989421677545,0.9350010578322455,0.8845039464481966,0.9120879120879121,1.0,0.05376910780297732,188784.50519564466,165582.45806133546,2252197.1359776263,16482507.138438577
1,HistGradientBoosting,train,case_17,400360,0.49398227553876495,0.7014033670965651,0.9380083175835162,0.30066190530596093,1.1512816100007963,0.3801213525657785,5.224712665699665,5.525374571005626,8.882305335998534,9.561947315390295,0.07651639452623664,0.0,13.956213130950902,14.188971443405878,0.016677755654131175,0.0,27.7415714263916,28.93026795873741,0.0428489256818003,1.0428489256818003,0.8374462983315016,0.8911088911088911,1.0,0.05264511939254671,197770.74383469994,196963.78135577435,2091765.9628395182,14106137.547034325
1,HistGradientBoosting,train,case_19,400360,0.5721259651841831,0.7626080056254487,0.9446824369568435,-0.3731843105516472,1.4492546435556266,-1.0196794432119487,5.885521276208228,5.51233696565658,10.343796873092652,9.943386514320327,0.038710191594530756,0.038710191594530756,16.581697864532423,15.312869396774293,0.07651981589123648,0.07651981589123648,35.93040466308594,31.649897850267678,0.11913327592483124,0.8808667240751687,0.8815066440203817,0.9095904095904096,1.0,0.05340443600759317,229056.35142113955,232837.75364689762,2356327.298142726,18077325.27607492
1,HistGradientBoosting,train,case_20,400360,0.5659602335905428,0.7360796824996295,0.9466382570630156,-0.38085245903687487,1.2919512595657259,-0.8056368106080315,5.788521283110883,5.407668824074008,10.149102687835692,9.860788551849838,0.02840784499416044,0.02840784499416044,16.289631748199415,15.300229842414879,0.0607381382881108,0.0607381382881108,36.26679992675781,32.25350771059154,0.1106602243448903,0.8893397756551097,0.8861025077430312,0.9073426573426573,1.0,0.05379908082725547,226587.8391203097,216920.37238313814,2317492.380906273,17479945.55924125
1,HistGradientBoosting,train,case_21,400360,0.49436896568097194,0.7465106863006825,0.9057004135991701,0.18970977895895216,1.2762828079640665,0.5347988085739773,4.529992944088067,4.71970272304702,8.021694707870484,8.707802152759683,0.08553148304385418,0.0,12.29129181861873,13.228218790991486,0.07622689186774562,0.0,23.24169158935547,27.284966585079854,0.17396646798188203,1.173966467981882,0.7978319512438805,0.8681318681318682,1.0,0.044157758017783995,197925.55910003392,223111.9020581604,1813627.9750950986,10581712.180962272
1,HistGradientBoosting,train,case_24,400360,0.47312163350067504,0.6536603481130072,0.9468771182775895,-0.11923860802430182,1.0556571882384014,-0.08773129392370584,5.304625899199469,5.185387291175167,9.102337694168089,9.341961323502193,0.02632550421499224,0.0,14.59939882278439,14.494831190771379,0.007162461501484546,0.007162461501484546,27.87183380126953,30.77638403521147,0.10421094839513721,1.1042109483951372,0.8536317314417025,0.8981018981018981,1.0,0.0433185133379958,189418.97718833026,171062.55814433738,2123760.0250034994,14485881.92450586
1,HistGradientBoosting,train,case_27,400360,0.5842616647796249,0.7476763388536364,0.9160105572239298,-0.28540503775350445,1.1996124346208568,-0.5105482646048944,4.916951870695414,4.631546832941911,8.11301689147949,8.116436422941169,0.0004214870383507343,0.0,13.111589975357049,12.080951889871589,0.07860511863340161,0.07860511863340161,27.218610763549805,27.4453705689279,0.008331057280916153,1.008331057280916,0.8344989509441503,0.8751248751248751,1.0,0.05339194724747727,233915.00011117064,223809.21023939646,1968550.850951616,12344000.055735279
1,HistGradientBoosting,train,case_32,400360,0.6054414209178058,0.8476530605111595,0.9212478556766293,-0.30069656009633927,1.8846503729814656,-1.2262341126671474,5.271242364639071,4.970545804542731,10.015990829467771,9.27634929989606,0.0738460669707916,0.0738460669707916,15.115796918868979,14.154482821233945,0.06359665340800062,0.06359665340800062,33.723785400390625,28.10326221101007,0.1666634727581754,0.8333365272418246,0.8085722849435508,0.8386613386613386,1.0,0.05245029473473874,242394.52727865276,287664.95005353197,2110394.5931068985,14777190.176314557
1,HistGradientBoosting,train,case_34,400360,0.47427685035809314,0.6882336798767431,0.9256600252743127,-0.05762096597804961,1.2176807520947088,-0.49190006906178074,4.684073457170518,4.626452491192469,8.226318550109863,8.231178508493397,0.0005907816909751362,0.0,12.876111402511585,12.022390875594773,0.06630266702649736,0.06630266702649736,30.05852508544922,28.276762146668496,0.05927645929783966,0.9407235407021604,0.8298531321810371,0.8778721278721279,1.0,0.052043161154960535,189881.47980936617,189636.7588619953,1875315.6493127886,11335055.49990527
1,HistGradientBoosting,train,case_35,400360,0.4279852364210329,0.5851906324014237,0.9179165991574296,-0.07511338683773194,0.8069096753253696,-0.05961610608561208,3.846318012911481,3.7712046260737493,6.875816249847412,7.061072847125759,0.026943215255710005,0.0,10.138929128646827,10.017120214663356,0.012013982190615105,0.012013982190615105,21.769367218017578,23.561674393693014,0.08233161569308362,1.0823316156930836,0.827705065441103,0.8726273726273727,1.0,0.05324957538215606,171348.16925352474,137102.5118076014,1539911.8796492405,7593273.8350793915
1,HistGradientBoosting,train,case_36,400360,0.7969715022250913,1.137707343886059,0.8936699402645114,0.0320893182519673,2.5951755650213753,-1.2674468996751433,3.0640295821179975,3.0961189003699645,9.813024330139159,9.11911727386741,0.07071286414123351,0.07071286414123351,19.2957092285156,18.901981682667117,0.020404927395289832,0.020404927395289832,31.747325897216797,26.129882332148807,0.1769422591135607,0.8230577408864393,0.8544809671295833,0.8344155844155844,1.0,0.055130382655609954,319075.5106308375,518217.17621302814,1226714.8834967616,8632356.497202441
1,HistGradientBoosting,train,case_39,400360,0.7218310253377248,0.9706029962903692,0.7684223966543103,0.5657391876554515,1.9273247472881883,0.9926712204834847,3.087728669230164,3.6534678568856163,6.646077251434326,7.811467046456412,0.17535002241669362,0.0,10.974815073013293,12.00549596919697,0.09391328139260288,0.0,22.030895233154297,23.237911236690508,0.05478742424047173,1.0547874242404718,0.8362473773603757,0.6416083916083916,1.0,0.05408382455789789,288992.2693042115,377167.21582664375,1236203.0500129885,5445745.664773294
1,HistGradientBoosting,train,case_40,400360,0.48255898497256045,0.6481923434527803,0.945097797528974,-0.2634713677156938,1.2913929983201644,-0.7803329068717434,5.041594912488031,4.778123544772339,8.88729267120361,8.631230251453166,0.028812196157344004,0.028812196157344004,14.066408891677813,13.229468147301342,0.059499247520924524,0.059499247520924524,32.35271072387695,28.75226693296763,0.1112872371542,0.8887127628458,0.8528824058347487,0.8663836163836164,1.0,0.05320961134978519,193197.3152236143,168212.58083740275,2018452.9391637081,13240080.589726774
1,HistGradientBoosting,train,case_42,400360,0.606243487057121,0.8354703356993916,0.8997282611889114,0.276391405396253,1.654070577875662,-0.44059944535873735,4.11715438872547,4.393545794121723,8.91228380203247,8.848038859443276,0.0072085835703012136,0.0072085835703012136,13.76958976745605,13.66625599221423,0.0075044919265529605,0.0075044919265529605,24.76995849609375,25.595416670474634,0.03332497204268872,1.0333249720426887,0.8377460285742832,0.685064935064935,0.9997502497502497,0.041232890398641225,242715.64247818897,279455.55657892174,1648343.931070129,9573468.703283088
1,HistGradientBoosting,train,case_43,400360,0.5986006389922794,0.8419573004536582,0.8990942241297161,0.16828792216696756,1.7209992495978097,-0.6769990341931339,4.204806520399298,4.373094442566266,9.005365419387815,8.642498876158111,0.04029448293663702,0.04029448293663702,13.601225948333738,13.549353985023648,0.003813771163506363,0.003813771163506363,24.57630157470703,25.885621336086224,0.0532757037261739,1.053275703726174,0.8025776800879209,0.6973026973026973,1.0,0.040830752322909385,239655.751826949,283812.0394693681,1683436.3385070632,9891168.235563483
1,HistGradientBoosting,train,case_44,400360,0.5782577714531527,0.7538791557123313,0.9322555411815006,-0.3831238389965954,1.328416643024443,-0.8161526086919745,5.309876889919772,4.9267530509231765,9.196964502334595,8.945871245791407,0.027301753364324617,0.027301753364324617,14.862060785293576,13.631964624766228,0.08276753663560318,0.08276753663560318,32.25737762451172,31.778275110816107,0.014852494188230333,0.9851475058117697,0.8505345189329603,0.8861138861138861,1.0,0.05298980917174543,231511.28137898422,227538.1127283253,2125862.31164828,14646837.997959476
1,HistGradientBoosting,train,case_47,400360,0.5244214892930863,0.6916280173802773,0.9399983374783868,-0.3062073854041064,1.0227636763315113,-0.39798594248649927,5.241447492183958,4.93524010677985,9.033231782913207,8.948283768044606,0.009403945001088595,0.009403945001088595,14.435490150451656,13.874460275703454,0.03886462246179073,0.03886462246179073,29.597883224487305,29.88335713844147,0.009645078730426963,1.009645078730427,0.8562793485862723,0.8918581418581418,1.0,0.05346188430412629,209957.38745338,191511.9315233424,2098465.917970769,14190776.00859728
1,HistGradientBoosting,train,case_48,400360,0.6192977283820921,0.8493145236910252,0.935148437624168,-0.3969496850018305,1.8835565766983426,-1.3998412838021017,6.037508846064417,5.640559161062588,10.65202441215515,9.918132042297657,0.06889698534862912,0.06889698534862912,16.89704576492309,15.347902686196015,0.09168129744567363,0.09168129744567363,36.57381820678711,30.956834653664806,0.15357935891090374,0.8464206410890963,0.8726646018583275,0.8966033966033966,1.0,0.05382905385153362,247942.03853505437,288793.7447186601,2417177.04161035,19046877.92117989
1,HistGradientBoosting,train,case_49,400360,0.6371532401236006,0.8211693914378291,0.9347995615947466,-0.4595819837040586,1.3772857062497936,-0.9622239046981843,5.85295244275635,5.393370459052292,10.265372943878171,9.76859570182702,0.0483934918650381,0.0483934918650381,16.352748069763166,15.301308527154296,0.0642974219454295,0.0642974219454295,34.92753982543945,30.980524778433104,0.11300581337055819,0.8869941866294418,0.8879008891997202,0.9100899100899101,1.0,0.0539989009891098,255090.67121588474,269970.42267474625,2343288.0399819324,17855776.270638056
1,HistGradientBoosting,train,case_52,400360,0.6113447444674561,0.7729099963914579,0.93534039381253,-0.351667599313955,1.1468337146143857,-0.5914175269521204,5.676126365691693,5.324458766377739,9.567922735214232,9.433847052759777,0.01401303983789464,0.01401303983789464,15.024835319519037,14.331984427016407,0.04611370958605682,0.04611370958605682,33.935302734375,30.678200271692553,0.09597976738787546,0.9040202326121245,0.8673693675691877,0.8921078921078921,1.0,0.052922369867119595,244757.98189499072,239171.00535924523,2272493.951768326,16597887.395390868
1,HistGradientBoosting,train,case_56,400360,0.5616405532889538,0.7878636036858007,0.9150202692838856,0.15431107304230107,1.403105431623508,0.2915123807459309,4.807046602232076,4.961357675274377,9.012357282638549,9.321349967998469,0.034285445602025226,0.0,12.885962295532151,13.836750390153261,0.07378479564159283,0.0,27.991840362548828,28.906163993056865,0.03266393415601709,1.032663934156017,0.7799980017983814,0.8773726273726273,1.0,0.05403137176541113,224858.41191476554,248515.08566599517,1924549.177669634,12175801.835297506
1,HistGradientBoosting,train,case_58,400360,0.8273554762597305,1.081449174284741,0.7149551665509732,0.7648697651127461,2.091744474462382,1.552722692717692,3.828242068613012,4.593111833725757,6.500666666030883,8.038213978753145,0.23652148182842359,0.0,10.108694267272929,12.11397346728356,0.19837173298462074,0.0,20.552814483642578,28.707771214792295,0.39678053522256157,1.3967805352225615,0.7548206614047357,0.8186813186813187,1.0,0.04625337196523129,331240.0384753457,468233.9582584213,1532674.9945899055,7510118.65249189
1,HistGradientBoosting,train,case_59,400360,0.5747214937884495,0.8357241522130153,0.9157998758925527,-0.2227701899723733,2.0016889990368,-1.554843229528969,5.287436591513801,5.064666401541429,9.45020728111267,8.648411511345772,0.08484425218580961,0.08484425218580961,14.667274990081749,12.532192192937499,0.1455677894215543,0.1455677894215543,32.03961944580078,28.10893332318741,0.12268204774599901,0.877317952254001,0.8088720151863323,0.8716283716283716,1.0,0.05216055550004996,230095.49725314364,279625.37998595845,2116878.1137784654,14513820.411748566
1,HistGradientBoosting,train,case_61,400360,0.5685684509953851,0.7576571398583268,0.9394599367487189,-0.07071439653435599,0.9977585460737091,-0.08968902300376679,5.705564880105384,5.634850483571028,9.68325624465942,9.89115672596857,0.02147010014568314,0.0,15.157886562347406,15.084607211522481,0.0048344042240659035,0.0048344042240659035,33.85128402709961,31.83802485351424,0.05947364277153137,0.9405263572284687,0.8617244479968029,0.903096903096903,1.0,0.05368668198621241,227632.0650405124,229824.3925942883,2284279.9553989917,16829343.90342225
1,HistGradientBoosting,train,case_63,400360,0.5922051725610392,0.8800283556439656,0.8787107326687039,-0.17488040232360313,2.284744905263259,-1.3820368249481751,3.589908255421658,3.4150278530980556,8.285945415496824,7.806391257528466,0.057875611523033985,0.057875611523033985,13.304288787841797,11.499740893656483,0.13563655472018996,0.13563655472018996,25.949066162109375,22.757934591073177,0.12297674032277368,0.8770232596772263,0.8092217004695774,0.6026473526473527,0.9920079920079921,0.05384404036367269,237095.26288653765,310058.7646613943,1437255.669140615,7715973.792316836
1,HistGradientBoosting,train,case_64,400360,0.5468282041540948,0.7495509279114758,0.8797540450336284,0.37868413935572426,1.4828748666337086,1.2656036125978896,3.9771937318564388,4.3558778712121615,6.892904663085936,8.079563199848295,0.17215652830908218,0.0,10.860165023803638,12.328065240909346,0.13516371195910187,0.0,23.340909957885742,26.25840893900321,0.12499508315577856,1.1249950831557787,0.8604256169447497,0.9055944055944056,1.0,0.0534369067838945,218928.1398151334,224932.89498685367,1592309.2824860439,8203529.247202241
1,HistGradientBoosting,train,case_67,400360,0.7560460097600401,0.9068115430449499,0.9095007748583033,-0.5572808756373995,1.3014761368567573,-0.7822072796867199,5.645845615440947,5.088564739803548,9.483993959426876,9.199552757242753,0.029991710602197803,0.029991710602197803,15.007321405410755,14.130965351465225,0.058395234583939,0.058395234583939,33.35513687133789,29.983154472739773,0.10109334617948056,0.8989066538205195,0.8606254371066041,0.8871128871128872,1.0,0.053174642821460685,302690.58046752965,329218.90042268106,2260370.7505979375,16399513.343570031
1,HistGradientBoosting,train,case_68,400360,0.6869923737859603,0.9496982816494535,0.8908452878815865,-0.028707913724303088,2.0840339790946816,-1.1722837237700474,4.470923505812859,4.442215592088556,9.673214769363403,8.952996624680003,0.07445489031882604,0.07445489031882604,14.204864883422841,13.538384302700353,0.046919177774107194,0.046919177774107194,30.399791717529297,27.090018659565494,0.10887485969370318,0.8911251403062969,0.8251573583774603,0.6688311688311688,0.983016983016983,0.05278249575382156,275044.26676894707,361095.42412459035,1789978.9347872362,11310965.499439059
1,HistGradientBoosting,train,case_69,400360,0.6371311181854632,0.7925399450456775,0.9312422513282735,-0.40980654321208937,1.0140227100496295,-0.39238317485521196,5.590349281239787,5.1805427380276985,9.673070669174193,9.642625688736775,0.0031473956387436126,0.0031473956387436126,15.407477064132683,14.82501881605697,0.037803609614427254,0.037803609614427254,32.95534896850586,31.98342433056534,0.029492166472561046,0.970507833527439,0.8745628933959436,0.8933566433566433,1.0,0.05055200319712259,255081.81447673205,251473.94884041967,2238152.238237161,16169443.43154454
1,HistGradientBoosting,train,case_72,400360,0.5802733288262173,0.9016060702872194,0.6387429148198821,0.43806578489042713,1.3051483954476248,0.6858164451080886,2.7397326694568966,3.1777984543473243,4.794327330589294,6.796833837580232,0.41768247533169595,0.0,7.4184241771698,8.794855420836045,0.18554226757512907,0.0,16.875072479248047,21.768922122106993,0.2900046591727004,1.2900046591727004,0.4581376760915176,0.7222777222777222,0.9655344655344655,0.05616944749725247,232318.22992886437,325450.04405365733,1096879.3715437632,3906038.355638345
1,HistGradientBoosting,train,case_73,400360,0.6133497506569568,0.8426595946531531,0.9033390779881277,-0.25065138469479215,1.8025311769219454,-1.1298083205997609,3.1237290097219934,2.873077625027201,8.22641882896423,7.572990258695416,0.07943050115174906,0.07943050115174906,14.632464952468844,13.509557437912628,0.07674083062585807,0.07674083062585807,22.04593849182129,22.20737060613097,0.007322533099217727,1.0073225330992177,0.8675192326905785,0.8623876123876124,1.0,0.05344190228794085,245560.70617301925,284285.7040536925,1250616.1463322972,6847647.309800914
1,HistGradientBoosting,train,case_74,400360,0.5846676020562975,0.7806340013409123,0.9232478240307963,-0.07525244644148149,1.2542499693973623,0.12892308834766933,5.210357342896367,5.1351048964548855,9.183551406860351,9.31484458861039,0.014296558698627096,0.0,13.751770725250228,14.171000382627449,0.03048550370371248,0.0,29.059873580932617,29.137306505995408,0.002664599515449981,1.00266459951545,0.7970326705964632,0.8763736263736264,1.0,0.04862623638725147,234077.52115925928,243975.15781966725,2086018.6658019896,14047641.96894774
1,HistGradientBoosting,train,case_75,400360,0.5593154717436676,0.7425023704152444,0.9412865004603008,-0.32805959766938836,1.4019002869556076,-0.9229941785196231,5.667589229630241,5.339529631960851,9.665987253189082,9.395041832423434,0.028030806752435442,0.028030806752435442,15.416833810806175,14.160913539618605,0.0814642154543596,0.0814642154543596,35.16933822631836,31.638894599485496,0.10038413586613686,0.8996158641338632,0.8692177040663402,0.8866133866133866,1.0,0.05283994405035468,223927.54226729475,220722.37954612874,2269076.023974763,16619503.110003779
1,HistGradientBoosting,train,case_77,400360,0.9189291991561179,1.143597747909783,0.7515183060741659,0.8437063432763982,2.2360765905552076,1.8701755291811892,4.216345334965462,5.0600516782418605,7.30365433692932,9.160983909917638,0.2543014068446723,0.0,11.748572282791129,14.03078239351047,0.19425425113673078,0.0,23.54745101928711,29.644357891821063,0.2589200362935306,1.2589200362935307,0.8285043460885203,0.8731268731268731,1.0,0.048408931961234886,367902.49417414336,523597.13730097987,1688056.0183067725,9224613.080135196
1,HistGradientBoosting,train,case_78,400360,1.0220408461859494,1.2037987310871374,0.5398346709271246,0.9859259506123924,1.878541783449964,1.6303946629326713,3.235144727900909,4.221070678513301,5.647890686988831,7.63458889143664,0.35175932300258744,0.0,8.848848810195921,10.6735863842262,0.2062118602283902,0.0,20.279897689819336,23.225923978901864,0.14526830135644403,1.145268301356444,0.7845439104805675,0.814935064935065,0.9997502497502497,0.05213308022779498,409184.2731790067,580174.2412853889,1295222.5432624079,5451027.589212791
1,HistGradientBoosting,train,case_79,400360,0.5556924957479065,0.7260328322365472,0.9469004049618446,-0.3180274004258226,1.17099793862576,-0.6638653583969084,5.793376880167527,5.475349479741705,10.056427860260005,9.843943979107728,0.02112916078202578,0.02112916078202578,15.850202865600538,15.061032240999351,0.04978930751188759,0.04978930751188759,36.246280670166016,32.29991123038115,0.10887653482838827,0.8911234651716117,0.8803077230492556,0.9038461538461539,1.0,0.052917374363073234,222477.04759763184,211039.2339166237,2319436.367743871,17411772.858387887
1,HistGradientBoosting,train,case_84,400360,0.5729852007919671,0.7360136909652591,0.9464502236736749,-0.3438170176817534,1.1584940412331164,-0.6248135761155792,5.8500024248584594,5.506185407176708,10.052421236038205,9.905013843334784,0.014663869454153159,0.014663869454153159,16.077098846435536,15.208915284472127,0.05400125795431648,0.05400125795431648,35.38292694091797,32.053118574190734,0.09410777045910626,0.9058922295408938,0.8804076331301829,0.9088411588411588,1.0,0.0548131681486662,229400.35498907196,216881.47913050538,2342106.970816333,17751422.6822564
1,HistGradientBoosting,train,case_85,400360,0.7142358184104026,0.8697713529192723,0.9220311014271643,-0.5254218203152682,1.1978391069534624,-0.7342167691884322,5.742957919701812,5.2175360993865425,9.90499882698059,9.692526155717518,0.021451054661845055,0.021451054661845055,15.767036905288688,14.843934372078957,0.05854635457218327,0.05854635457218327,34.80757522583008,31.661285801836442,0.09039093943144971,0.9096090605685503,0.8633230092916375,0.8998501498501499,1.0,0.05230292736537116,285951.4522587888,302873.2233378978,2299250.6327318177,17089038.579897046
1,HistGradientBoosting,train,case_89,400360,0.5551922685191701,0.7506286893933125,0.933787280851303,-0.21515618777948675,1.3498541725078077,-0.5825257203897387,5.266890383352188,5.051734195572702,9.501103210449216,9.282164585371907,0.023043495079236927,0.023043495079236927,14.831547985076902,14.237013741444315,0.04008578499228748,0.04008578499228748,30.670499801635742,28.774637067352796,0.06181388456479718,0.9381861154352028,0.8223598761114996,0.8613886113886113,1.0,0.048219102807473276,222276.77662433495,225580.21137069137,2108652.233878882,14512941.660125623
1,HistGradientBoosting,train,case_91,400360,0.571658458534482,0.8058349364744088,0.9437590447653639,-0.17041565139413736,1.7344512115220592,-1.2381004216207543,6.227670659174811,6.057255007780676,10.791361618041991,10.101065198693,0.06396749954101158,0.06396749954101158,16.847370262145986,15.58820731299681,0.07473943586189025,0.07473943586189025,35.742393493652344,30.618806795091952,0.14334761043549904,0.856652389564501,0.833449895094415,0.8981018981018981,1.0,0.05204066340293736,228869.18045886524,259981.75111722917,2493310.2251072275,20150156.032166723
1,HistGradientBoosting,train,case_92,400360,0.5022787814134668,0.7007307324292241,0.9357020468131395,0.2804451221577013,1.1329301084249628,0.23039653901141327,5.1309906232953235,5.411435745453025,8.626925182342527,9.292267265421144,0.07712389629162773,0.0,13.86244007110595,13.967260861052363,0.007561496346151546,0.0,26.93845558166504,28.56864491250975,0.06051532263617434,1.0605153226361743,0.8352982315915676,0.8836163836163836,1.0,0.05212808472374863,201092.33292669558,196586.19222969224,2054243.4059425157,13597729.007015591
1,HistGradientBoosting,train,case_94,400360,0.5212033665066595,0.7959159247103196,0.892203186185375,0.3454496383139895,1.6608202259844926,0.9820709539909891,4.538194797936468,4.883644436250457,7.718307733535765,8.811020816369934,0.14157417928367524,0.0,12.303719158172552,13.70017479156498,0.11349865966867866,0.0,24.009641647338867,30.52304737795738,0.2712829215150086,1.2712829215150085,0.8111699470476571,0.8638861138861139,1.0,0.03192376860825257,208668.9798146062,253620.9172603079,1816911.6693018444,10598267.30129735
1,HistGradientBoosting,train,case_95,400360,0.7421077759812933,1.0507295441340385,0.8937321169930394,0.1472600058056548,2.3274472940238002,-1.2464138335333375,4.895934174812619,5.043194180618273,10.778055810928343,10.201680099192192,0.053476779286273396,0.053476779286273396,16.617831211090085,15.426916007319923,0.07166489950718673,0.07166489950718673,34.6576042175293,27.265622884827497,0.2132859872917311,0.7867140127082689,0.8258567289439505,0.6578421578421578,1.0,0.05350684384054351,297110.2691918706,442010.48169341957,1960136.20622798,13756096.419497095
1,HistGradientBoosting,train,case_96,400360,0.8933743095407117,1.1184566028617333,0.785722083214511,0.8274153923924278,2.1965399633884153,1.759183025958812,4.446458726790373,5.273874119182801,7.780730009078979,9.330667983149976,0.19920212785464156,0.0,12.240180082321166,14.368230693481491,0.1738577861476016,0.0,24.3714542388916,28.48198498564962,0.16866169357257707,1.168661693572577,0.8081726446198422,0.8998501498501499,1.0,0.0459411529623339,357671.33856771933,500828.40925609815,1780184.2158577936,10252799.934972897
1,HistGradientBoosting,train,case_97,400360,0.6118454441570826,0.7606698668949468,0.9396907704732183,-0.4161656268842599,1.2135426180270803,-0.6634644949459126,5.692470121784694,5.276304494900434,9.87625789642334,9.719173707685634,0.015905233579875763,0.015905233579875763,15.68950984954829,14.79238301606945,0.057180042084276364,0.057180042084276364,35.222373962402344,30.97724914601991,0.12052352918953829,0.8794764708104617,0.8789089819162753,0.8936063936063936,1.0,0.05089919072834449,244958.4420227296,231655.76127349513,2279037.33795772,16814484.77921046
1,HistGradientBoosting,train,case_99,400360,0.9948170939622697,1.2635377631672526,0.5461016578652913,0.9251058125284961,2.3290777523372688,1.5129982443011447,3.476781438713956,4.401887251242452,5.963100194931029,7.725196313420754,0.29550000182582964,0.0,9.452709732055656,11.50576728409758,0.21719248873999342,0.0,19.247943878173828,29.184509213989237,0.5162403526686796,1.5162403526686796,0.7310420621440703,0.6583416583416584,0.9947552447552448,0.025427115595963633,398284.9717387343,639185.8215443036,1391964.2168035195,6247768.959238368
1,HistGradientBoosting,train,case_100,400360,0.5298056959620596,0.6980716283101379,0.9505030035950399,-0.30442808871987836,1.2072463330501833,-0.6770768280721389,5.697571016647155,5.3931429279272765,10.016252183914181,9.8714576587703,0.014455958424890428,0.014455958424890428,16.072310028076142,15.189154373756631,0.05494889364234251,0.05494889364234251,36.00269317626953,31.06765750831318,0.13707406953680856,0.8629259304631914,0.881706464182236,0.9050949050949051,1.0,0.053294534918573284,212113.00843537017,195097.0287399975,2281079.532224855,16938205.916138913
1,HistGradientBoosting,train,case_104,400360,0.5840526767259623,0.7434631827371603,0.9383808046495242,-0.34005870106156977,0.9887929887246646,-0.34011313226326223,5.5717848155386465,5.231726114477075,9.49413046836853,9.567733963435419,0.007752526185743173,0.0,15.03142244338985,14.584605961924531,0.029725495584205956,0.029725495584205956,32.318115234375,29.99586269757569,0.07185606338606217,0.9281439366139378,0.8704166250374663,0.8921078921078921,1.0,0.05090168848036767,233831.32965400626,221293.9871357381,2230719.7687490527,16020406.29126272
1,HistGradientBoosting,train,case_105,400360,0.4926676592868527,0.7182509842432395,0.8927294135227322,0.2711606701846343,1.0831628923384236,0.7763221435948451,4.1177261345419325,4.388886804726566,6.899764347076416,8.036843164317606,0.16479965982070036,0.0,10.9968593406677,11.806681937335428,0.07364126170759559,0.0,24.234914779663086,26.27526073029033,0.08419034971558541,1.0841903497155854,0.828903986412229,0.8858641358641358,1.0,0.049810170846238386,197244.42407208434,206539.5089580448,1648572.835225208,8713778.17665891
1,HistGradientBoosting,train,case_106,400360,0.5093155588387569,0.708152270555445,0.7814490916187125,0.41625237900655526,1.2644373950803145,0.7975018855308668,2.8088639096034482,3.2251162886100038,5.13510546684265,6.321566334714417,0.23104897757850126,0.0,7.404705095291117,8.493175280162546,0.146997101284104,0.0,16.977144241333008,20.343585353952207,0.19829254347873018,1.1982925434787302,0.7861424717754021,0.7305194805194806,0.9905094905094906,0.054740733339994005,203909.57713668473,200772.38798691833,1124556.7548488365,4077379.610060282
