split,case_id,metric,recomputed_lambda_1,frozen_parent_v11,absolute_difference,tolerance,pass
internal_test,case_12,predicted_p95,10.263282390645347,10.263282390645347,0.0,1.0263282390645347e-05,True
internal_test,case_12,predicted_p99,13.030669022357348,13.030669022357348,0.0,1.3030669022357347e-05,True
internal_test,case_12,predicted_max,27.167709655673022,27.167709655673026,3.552713678800501e-15,2.7167709655673024e-05,True
internal_test,case_12,p95_relative_error,0.01796920611549852,0.0179692061154985,1.734723475976807e-17,1e-06,True
internal_test,case_12,p99_relative_error,0.1927764269667814,0.1927764269667814,0.0,1e-06,True
internal_test,case_12,p99_underprediction_fraction,0.1927764269667814,0.1927764269667814,0.0,1e-06,True
internal_test,case_12,prediction_abs_max_ratio,0.7498274455576011,0.7498274455576011,0.0,1e-06,True
internal_test,case_12,top5pct_hotspot_overlap,0.4813667699070836,0.4813667699070836,0.0,1e-06,True
internal_test,case_12,top1pct_hotspot_overlap,0.46153846153846156,0.4615384615384615,5.551115123125783e-17,1e-06,True
internal_test,case_12,top1_recall_in_predicted_top5,0.8681318681318682,0.8681318681318682,0.0,1e-06,True
internal_test,case_124,rmse,1.5741228783104266,1.5741228783104266,0.0,1.5741228783104266e-06,True
internal_test,case_124,r2,0.6433086464769169,0.6433086464769169,0.0,1e-06,True
internal_test,case_124,predicted_mean,4.557225533824631,4.557225533824631,0.0,4.55722553382463e-06,True
internal_test,case_124,predicted_p95,8.494562932886836,8.494562932886836,0.0,8.494562932886836e-06,True
internal_test,case_124,predicted_p99,10.792038997570312,10.792038997570312,0.0,1.0792038997570312e-05,True
internal_test,case_124,predicted_max,22.387074056040223,22.387074056040223,0.0,2.238707405604022e-05,True
internal_test,case_124,p95_relative_error,0.020142228437094813,0.0201422284370948,1.3877787807814457e-17,1e-06,True
internal_test,case_124,p99_relative_error,0.19058462548519237,0.1905846254851923,5.551115123125783e-17,1e-06,True
internal_test,case_124,p99_underprediction_fraction,0.19058462548519237,0.1905846254851923,5.551115123125783e-17,1e-06,True
internal_test,case_124,prediction_abs_max_ratio,0.7786901872463796,0.7786901872463796,0.0,1e-06,True
internal_test,case_124,top5pct_hotspot_overlap,0.47851933260065943,0.4785193326006594,5.551115123125783e-17,1e-06,True
internal_test,case_124,top1pct_hotspot_overlap,0.42207792207792205,0.422077922077922,5.551115123125783e-17,1e-06,True
internal_test,case_124,top1_recall_in_predicted_top5,0.8296703296703297,0.8296703296703297,0.0,1e-06,True
internal_test,case_156,rmse,1.5901352837630134,1.5901352837630134,0.0,1.5901352837630132e-06,True
internal_test,case_156,r2,0.6351848410245775,0.6351848410245775,0.0,1e-06,True
internal_test,case_156,predicted_mean,4.477497699668879,4.477497699668879,0.0,4.477497699668878e-06,True
internal_test,case_156,predicted_p95,8.320862641478545,8.320862641478545,0.0,8.320862641478545e-06,True
internal_test,case_156,predicted_p99,10.561805439228532,10.561805439228532,0.0,1.0561805439228531e-05,True
internal_test,case_156,predicted_max,21.884007413887645,21.884007413887645,0.0,2.1884007413887642e-05,True
internal_test,case_156,p95_relative_error,0.003568826021806146,0.0035688260218061,4.597017211338539e-17,1e-06,True
internal_test,case_156,p99_relative_error,0.2052635460256033,0.2052635460256033,0.0,1e-06,True
internal_test,case_156,p99_underprediction_fraction,0.2052635460256033,0.2052635460256033,0.0,1e-06,True
internal_test,case_156,prediction_abs_max_ratio,0.7784362738863875,0.7784362738863875,0.0,1e-06,True
internal_test,case_156,top5pct_hotspot_overlap,0.4742731541612549,0.4742731541612549,0.0,1e-06,True
