case_id,case_number,feature,spearman,pearson,n_elements
case_145,145,z,0.21531232379881624,0.17029557608007978,400360
case_145,145,theta_sin,0.044675493013135954,0.05877700877363611,400360
case_145,145,theta_cos,-0.04467557172948414,-0.05235730517311161,400360
case_146,146,fluence_rate,0.1342606476433739,-0.20289085846577068,400360
case_146,146,temperature,-0.007506952295772099,-0.2469406154710594,400360
case_146,146,weight_loss_rate,0.0027477262482190953,-0.3687184613231574,400360
case_146,146,rho,0.014262839255502213,0.17932666528976784,400360
case_146,146,theta,0.04859842460270909,0.0659871420709355,400360
case_146,146,z,0.2418028358110743,0.18785507578969074,400360
case_146,146,theta_sin,0.0485984248014086,0.06613215789024339,400360
case_146,146,theta_cos,-0.04859852013451654,-0.06120659371422365,400360
case_147,147,fluence_rate,0.17849034784803144,-0.1754632733665453,400360
case_147,147,temperature,-0.02951444622132266,-0.35730580519519,400360
case_147,147,weight_loss_rate,0.010727060586426862,-0.24671495824148806,400360
case_147,147,rho,-0.00200420774377912,0.16800633428687708,400360
case_147,147,theta,0.039283522053675426,0.061262076127316004,400360
case_147,147,z,0.2742413052641312,0.22324716702135552,400360
case_147,147,theta_sin,0.03928352256618096,0.06142188534923845,400360
case_147,147,theta_cos,-0.03928363041768515,-0.05619362749427014,400360
case_148,148,fluence_rate,0.17913480514295063,-0.16845762084672464,400360
case_148,148,temperature,-0.04030485104605369,-0.3214874373003889,400360
case_148,148,weight_loss_rate,-0.1101228778095277,-0.3127488958849305,400360
case_148,148,rho,0.006659962608911298,0.17225254032708742,400360
case_148,148,theta,0.03630679728473539,0.06052741591045588,400360
case_148,148,z,0.28488025000457884,0.2251282850868963,400360
case_148,148,theta_sin,0.03630679769122896,0.059444210770456564,400360
case_148,148,theta_cos,-0.03630696878963742,-0.06396456754219867,400360
case_150,150,fluence_rate,0.09420963345662661,-0.21004895295845627,400360
case_150,150,temperature,-0.053755504071333296,-0.34876308935148664,400360
case_150,150,weight_loss_rate,-0.16689860464953907,-0.38669967889765394,400360
case_150,150,rho,-0.013504791517583796,0.1788889349668227,400360
case_150,150,theta,0.04509716963020447,0.053187065954794326,400360
case_150,150,z,0.20658071719600504,0.17740205518144161,400360
case_150,150,theta_sin,0.045097168652219397,0.05220721526910469,400360
case_150,150,theta_cos,-0.04509735214793478,-0.056501568017879915,400360
case_151,151,fluence_rate,0.10908063644354875,-0.21896584250967455,400360
case_151,151,temperature,-0.040091811883067395,-0.3680353850686093,400360
case_151,151,weight_loss_rate,-0.04779306429104543,-0.2283678434360943,400360
case_151,151,rho,0.05230431273202852,0.20478038600536272,400360
case_151,151,theta,0.05843110035949998,0.07049776467672325,400360
case_151,151,z,0.2587059286022638,0.21103818850883596,400360
case_151,151,theta_sin,0.05843110162245354,0.07085315089850552,400360
case_151,151,theta_cos,-0.05843118900531178,-0.06433432860148983,400360
case_153,153,fluence_rate,0.1982258965282916,-0.15621850974164664,400360
case_153,153,temperature,-0.003714305558237448,-0.3565530938435496,400360
case_153,153,weight_loss_rate,-0.09866400581215615,-0.2969448376150231,400360
case_153,153,rho,-0.021871836863304583,0.15737939524545486,400360
case_153,153,theta,0.03985972497015465,0.0611536070531949,400360
case_153,153,z,0.28268428442478866,0.2234128330596882,400360
case_153,153,theta_sin,0.03985972533636222,0.060478137093739975,400360
case_153,153,theta_cos,-0.039859891170301115,-0.061725737235591875,400360
case_154,154,fluence_rate,0.11992018580156655,-0.18847453297081257,400360
case_154,154,temperature,0.0038587207233053327,-0.34162695908437996,400360
case_154,154,weight_loss_rate,-0.046886555405035946,-0.3618620437411386,400360
case_154,154,rho,0.01044895330686999,0.17985339062366754,400360
case_154,154,theta,0.03249254061292179,0.052139579952106746,400360
case_154,154,z,0.2609952312123629,0.20790545133704907,400360
case_154,154,theta_sin,0.03249253985725908,0.05077570050359012,400360
case_154,154,theta_cos,-0.03249273544190538,-0.05777283376477707,400360
case_155,155,fluence_rate,0.07853018919161259,-0.23718665954373164,400360
case_155,155,temperature,-0.0666692933066309,-0.29426737279371895,400360
case_155,155,weight_loss_rate,-0.0627483552422721,-0.29049963783292543,400360
case_155,155,rho,0.065782514497447,0.21714731317085118,400360
case_155,155,theta,0.031047352711705122,0.05159477394780909,400360
case_155,155,z,0.22430820675762397,0.18024304600943836,400360
case_155,155,theta_sin,0.031047352472193805,0.05220378796766053,400360
case_155,155,theta_cos,-0.031047355253971322,-0.04403172673439336,400360
case_156,156,fluence_rate,0.2756436719893637,-0.12490061122173031,400360
case_156,156,temperature,0.04372113247749121,-0.33139038384894837,400360
case_156,156,weight_loss_rate,0.001042947618947146,-0.33815618081653465,400360
case_156,156,rho,-0.06251230881974475,0.11659068434406804,400360
case_156,156,theta,0.04856913151932343,0.07180427352616987,400360
case_156,156,z,0.31577416520634743,0.24826791978858875,400360
case_156,156,theta_sin,0.048569130695076776,0.0716739553650723,400360
case_156,156,theta_cos,-0.04856932343301368,-0.06822791078195943,400360
case_157,157,fluence_rate,0.16006929645527432,-0.1977149891555425,400360
case_157,157,temperature,0.07100810585280061,-0.18708911009341977,400360
case_157,157,weight_loss_rate,-0.03967709155574563,-0.38361747802172597,400360
case_157,157,rho,0.01438272560638733,0.18032522929724012,400360
case_157,157,theta,0.04700543132241493,0.06427530303900728,400360
case_157,157,z,0.25586749832680405,0.19870823289635028,400360
case_157,157,theta_sin,0.04700543038819595,0.06458861628534623,400360
case_157,157,theta_cos,-0.04700556565032605,-0.05843625798506469,400360
case_158,158,fluence_rate,0.10956966596177241,-0.22444012522841514,400360
case_158,158,temperature,-0.009632393258658419,-0.22636375939620357,400360
case_158,158,weight_loss_rate,-0.050243455219460026,-0.23196541731309542,400360
case_158,158,rho,0.07747040292986528,0.21897534468713858,400360
case_158,158,theta,0.052934396485967074,0.06866081143765172,400360
case_158,158,z,0.24936848371073064,0.20073790031781127,400360
case_158,158,theta_sin,0.05293439577572462,0.06883908920078223,400360
case_158,158,theta_cos,-0.05293445109641968,-0.06380114616345468,400360
case_159,159,fluence_rate,0.24743519226572783,-0.13687551905134424,400360
case_159,159,temperature,0.029008117474873644,-0.3131770128585124,400360
case_159,159,weight_loss_rate,-0.08440462923232588,-0.2842820514185119,400360
case_159,159,rho,-0.049700358496668505,0.1301616414844804,400360
case_159,159,theta,0.04530298821613663,0.06868340198146677,400360
case_159,159,z,0.308129128795225,0.2392672143170138,400360
case_159,159,theta_sin,0.04530298770617545,0.06791601580393945,400360
case_159,159,theta_cos,-0.045303136775690915,-0.06971109412308722,400360
case_163,163,fluence_rate,0.05615791014727384,-0.24715434482059195,400360
case_163,163,temperature,-0.17430478931250362,-0.252038251930927,400360
case_163,163,weight_loss_rate,-0.11799106574878222,-0.2680407656750256,400360
case_163,163,rho,0.13393640432434414,0.2779474835403739,400360
case_163,163,theta,0.03006009555689821,0.04500750681892919,400360
case_163,163,z,0.24145538223578294,0.1922726540952464,400360
case_163,163,theta_sin,0.030060094191904325,0.0439230525231584,400360
case_163,163,theta_cos,-0.030060161369617144,-0.04921902908872846,400360
case_164,164,fluence_rate,0.058952459599134296,-0.2498471036004992,400360
case_164,164,temperature,-0.08133971439444201,-0.3015439660265058,400360
case_164,164,weight_loss_rate,-0.03316378962400835,-0.2908090837406823,400360
case_164,164,rho,0.09314840731782519,0.232746130061688,400360
case_164,164,theta,0.04565502699217342,0.060268393335029986,400360
case_164,164,z,0.214504172578095,0.1739127269997071,400360
case_164,164,theta_sin,0.04565502645075344,0.060891272828923204,400360
case_164,164,theta_cos,-0.04565506123014912,-0.05281169890674581,400360
case_165,165,fluence_rate,-0.2573833161929386,-0.5149951290578294,400360
case_165,165,temperature,-0.16294265382604212,-0.3059193812078703,400360
case_165,165,weight_loss_rate,-0.1675288709730608,-0.31584212136233075,400360
case_165,165,rho,0.21949180742081276,0.3581466475471797,400360
case_165,165,theta,0.03902034639428854,0.013233841244783972,400360
case_165,165,z,0.10397775863769276,0.11324112284149206,400360
case_165,165,theta_sin,0.03902034619566731,0.012357693748416193,400360
case_165,165,theta_cos,-0.03902039488244151,-0.018138269392903257,400360
case_166,166,fluence_rate,0.1834069737708091,-0.1835546426774867,400360
case_166,166,temperature,-0.0028232972533859635,-0.38112733842881624,400360
case_166,166,weight_loss_rate,0.003372669191509944,-0.18756929640590395,400360
case_166,166,rho,0.0027781221513915096,0.16841152918869762,400360
case_166,166,theta,0.05303523432406365,0.07016500650946396,400360
case_166,166,z,0.27442771940369337,0.22169652829054406,400360
case_166,166,theta_sin,0.0530352338679205,0.07048277505443022,400360
case_166,166,theta_cos,-0.05303534752488753,-0.0638786694184642,400360
case_169,169,fluence_rate,0.21165202520478468,-0.15314685891014354,400360
case_169,169,temperature,-0.02788004792903576,-0.3374110255225825,400360
case_169,169,weight_loss_rate,-0.09040650123618456,-0.30609769853343705,400360
case_169,169,rho,-0.013375367637881119,0.15407869360573784,400360
case_169,169,theta,0.02465208312046141,0.056656930616666094,400360
case_169,169,z,0.28760231206773695,0.22499753634041586,400360
case_169,169,theta_sin,0.024652082459440845,0.05557999468885348,400360
case_169,169,theta_cos,-0.024652230452942268,-0.05980657496327372,400360
case_170,170,fluence_rate,0.047473880026843676,-0.25415693849907395,400360
case_170,170,temperature,-0.06947754691279742,-0.29119288693408213,400360
case_170,170,weight_loss_rate,-0.09477964676070313,-0.2820770115661456,400360
case_170,170,rho,0.08840406028933376,0.2509012089550362,400360
case_170,170,theta,0.03119771659501812,0.04210320676311465,400360
case_170,170,z,0.20520991672445035,0.16187261426807575,400360
case_170,170,theta_sin,0.03119771747597448,0.04145325905040623,400360
case_170,170,theta_cos,-0.03119783721433348,-0.04345272780564376,400360
case_171,171,fluence_rate,0.1390412955443469,-0.20954370571414735,400360
case_171,171,temperature,-0.008924812311751514,-0.23815081598952334,400360
case_171,171,weight_loss_rate,-0.023130218459129097,-0.26683271055119945,400360
case_171,171,rho,0.0539631227375853,0.20586754067620616,400360
case_171,171,theta,0.035072023098203536,0.05701527895291238,400360
case_171,171,z,0.2654910658902184,0.21298042250727928,400360
case_171,171,theta_sin,0.03507202344594689,0.057239043498394974,400360
case_171,171,theta_cos,-0.03507209864006561,-0.051787452006302984,400360
case_173,173,fluence_rate,-0.2973251525326541,-0.7104497070480803,400360
case_173,173,temperature,-0.5306928176560693,-0.6297363316185649,400360
case_173,173,weight_loss_rate,-0.3391322618102333,-0.2767792504844465,400360
case_173,173,rho,0.002780485085200071,0.24670493055720819,400360
case_173,173,theta,0.03931638686217563,-0.032382577079379936,400360
case_173,173,z,0.017536753431264505,0.04597975883969074,400360
case_173,173,theta_sin,0.03931638514669172,-0.03719041842748043,400360
case_173,173,theta_cos,-0.039316356673050626,-0.0024040540797129,400360
case_175,175,fluence_rate,0.19777469814625268,-0.18396149537782527,400360
case_175,175,temperature,0.04354983518123686,-0.22233512137161288,400360
case_175,175,weight_loss_rate,-0.0067717607669007295,-0.358270981520323,400360
case_175,175,rho,-0.016991408628776808,0.154921709508806,400360
case_175,175,theta,0.04048944828822766,0.06289944608709636,400360
case_175,175,z,0.2631130898024466,0.2009836704319015,400360
case_175,175,theta_sin,0.04048944865272204,0.06338796189852074,400360
case_175,175,theta_cos,-0.040489517518317156,-0.05573442721899083,400360
case_176,176,fluence_rate,0.11825432054838562,-0.19024864663663685,400360
case_176,176,temperature,-0.07060298850488055,-0.34951173874714575,400360
case_176,176,weight_loss_rate,-0.0773584703306097,-0.3607052543328633,400360
case_176,176,rho,-0.0041620173553340994,0.17166439038026474,400360
case_176,176,theta,0.02199203357901164,0.046623811553309996,400360
case_176,176,z,0.23108013641500125,0.1851106881978931,400360
case_176,176,theta_sin,0.021992033420405278,0.04502779890126427,400360
case_176,176,theta_cos,-0.02199220498489878,-0.05387558153855383,400360
case_179,179,fluence_rate,0.2290220852218694,-0.14432528065228453,400360
case_179,179,temperature,0.065043035098135,-0.3263795892260507,400360
case_179,179,weight_loss_rate,-0.06888325419896596,-0.35965501589526644,400360
case_179,179,rho,-0.0495328003131834,0.1303705938062431,400360
case_179,179,theta,0.0473499302176378,0.06831572727766733,400360
case_179,179,z,0.29025890307729185,0.2328552919595334,400360
case_179,179,theta_sin,0.0473499289058067,0.06810300696554868,400360
case_179,179,theta_cos,-0.047350104190101466,-0.06561419904550031,400360
case_180,180,fluence_rate,0.02654140573535917,-0.26641607885292873,400360
case_180,180,temperature,-0.11445283356773374,-0.29499672490278295,400360
case_180,180,weight_loss_rate,-0.05798290329470419,-0.2751020364989219,400360
case_180,180,rho,0.14094609472774708,0.26266859129916675,400360
case_180,180,theta,0.04188882857045131,0.05723837899774487,400360
case_180,180,z,0.2154204301445289,0.17286756494222238,400360
case_180,180,theta_sin,0.04188882877971065,0.05784559962568841,400360
case_180,180,theta_cos,-0.041888869640375456,-0.049962545480530786,400360
case_181,181,fluence_rate,0.09135067844263045,-0.20565270285712112,400360
case_181,181,temperature,-0.01660588290264494,-0.3679631106777805,400360
case_181,181,weight_loss_rate,-0.05358991997687611,-0.30810528363695605,400360
case_181,181,rho,0.010366686798402839,0.18461278580939677,400360
case_181,181,theta,0.03762626140164268,0.054261397573469844,400360
case_181,181,z,0.22650059887523052,0.18878142427366787,400360
case_181,181,theta_sin,0.03762626095797983,0.05357584910462515,400360
case_181,181,theta_cos,-0.037626375784942434,-0.055298674783380575,400360
case_182,182,fluence_rate,0.220944948725098,-0.17305326030257617,400360
case_182,182,temperature,0.04651421491889074,-0.29357672748448255,400360
case_182,182,weight_loss_rate,0.03898867493559481,-0.33994421282194626,400360
case_182,182,rho,-0.03801556807956897,0.14099924550656118,400360
case_182,182,theta,0.0443721480575236,0.06603902500749852,400360
case_182,182,z,0.2690154316018175,0.20576010974668868,400360
case_182,182,theta_sin,0.044372147219908745,0.06609703653349655,400360
case_182,182,theta_cos,-0.04437226193307812,-0.06168794483912156,400360
case_183,183,fluence_rate,0.24897080792244775,-0.13704462876159873,400360
case_183,183,temperature,-0.029165519436190217,-0.35147082478664105,400360
case_183,183,weight_loss_rate,0.042509781116212245,-0.3275657596730617,400360
case_183,183,rho,-0.05939034801161637,0.12146414026909128,400360
case_183,183,theta,0.03703659953880499,0.06411626540840934,400360
case_183,183,z,0.28958232805750905,0.2282792335144402,400360
case_183,183,theta_sin,0.037036599495338,0.06391697351862101,400360
case_183,183,theta_cos,-0.037036755109362086,-0.06125791817115854,400360
case_184,184,fluence_rate,0.2420761353913137,-0.1410363441069982,400360
case_184,184,temperature,0.028138067847057562,-0.32233879941067956,400360
case_184,184,weight_loss_rate,0.05386387325056162,-0.321191325873212,400360
case_184,184,rho,-0.03916293458306942,0.13001857660859362,400360
case_184,184,theta,0.035316684701030325,0.06511379216727116,400360
case_184,184,z,0.3047003469265976,0.2337283762331621,400360
case_184,184,theta_sin,0.03531668319262506,0.06468286032153292,400360
case_184,184,theta_cos,-0.03531683351245981,-0.06363307292520534,400360
case_185,185,fluence_rate,0.18468172794157714,-0.180154852523688,400360
case_185,185,temperature,0.007669735637455802,-0.3548453421890449,400360
case_185,185,weight_loss_rate,0.028575982992273822,-0.2780055239936515,400360
case_185,185,rho,-0.0024298206061052837,0.16711553731005968,400360
case_185,185,theta,0.04021270587054971,0.0616575442247705,400360
case_185,185,z,0.2530808276600357,0.1994688044632286,400360
case_185,185,theta_sin,0.040212706206061766,0.061669487587257266,400360
case_185,185,theta_cos,-0.04021280920259703,-0.05771059305325066,400360
case_186,186,fluence_rate,0.10772043322100577,-0.2043207110882809,400360
case_186,186,temperature,-0.05645570997685863,-0.31561732551668326,400360
case_186,186,weight_loss_rate,-0.15918757070791284,-0.4082320668155013,400360
case_186,186,rho,0.006944502933834134,0.18319114609013462,400360
case_186,186,theta,0.054030589463006214,0.0643805070408609,400360
case_186,186,z,0.20178096369737633,0.16532906347353987,400360
case_186,186,theta_sin,0.054030589776234074,0.06423493064194256,400360
case_186,186,theta_cos,-0.054030723270561284,-0.061856751937665044,400360
case_187,187,fluence_rate,0.2508231471481742,-0.13785629898058144,400360
case_187,187,temperature,0.010938266005851483,-0.33272300749290795,400360
case_187,187,weight_loss_rate,0.06706433825447869,-0.3260480837399409,400360
case_187,187,rho,-0.03930372129874595,0.12965165619362334,400360
case_187,187,theta,0.035503526036525866,0.06502415818253883,400360
case_187,187,z,0.2995081585431034,0.2309494021697911,400360
case_187,187,theta_sin,0.03550352585239246,0.06463043232655337,400360
case_187,187,theta_cos,-0.03550370066694447,-0.06328132753773959,400360
case_188,188,fluence_rate,0.21787372035210184,-0.16344628496117508,400360
case_188,188,temperature,0.0568520886682651,-0.28606433518468566,400360
case_188,188,weight_loss_rate,-0.03367160857086456,-0.3652092546517787,400360
case_188,188,rho,-0.03994531865461397,0.14061999488570592,400360
case_188,188,theta,0.04414742374239217,0.06516054456954948,400360
case_188,188,z,0.2545531690714758,0.1975161394077508,400360
case_188,188,theta_sin,0.044147423726409965,0.06512358443444151,400360
case_188,188,theta_cos,-0.04414754178295265,-0.06147842765852913,400360
case_189,189,fluence_rate,0.2532329617580504,-0.14133730888163673,400360
case_189,189,temperature,-0.0010585985505737188,-0.344850720185126,400360
case_189,189,weight_loss_rate,0.018164364638476697,-0.3369495801094167,400360
case_189,189,rho,-0.04844030621570942,0.1287641782748184,400360
case_189,189,theta,0.03005102500530154,0.059537826040827566,400360
case_189,189,z,0.3056390640992377,0.24017994848105273,400360
case_189,189,theta_sin,0.030051025236971333,0.059361229071524274,400360
case_189,189,theta_cos,-0.03005118861861942,-0.056598446249369376,400360
case_190,190,fluence_rate,0.27153704811395735,-0.1271056078415998,400360
case_190,190,temperature,0.03689952836586906,-0.31493506715684766,400360
case_190,190,weight_loss_rate,0.02869202421285324,-0.3453513536516503,400360
case_190,190,rho,-0.06474068185547757,0.11630985859786794,400360
case_190,190,theta,0.05041059130103363,0.07293648711651336,400360
case_190,190,z,0.30644692743428426,0.24182956614809406,400360
case_190,190,theta_sin,0.05041059087984742,0.07277875230164545,400360
case_190,190,theta_cos,-0.050410772100773174,-0.069633854181275,400360
case_191,191,fluence_rate,0.24389695169025252,-0.15337391785705776,400360
case_191,191,temperature,-0.0009274699452038393,-0.3461180577422012,400360
case_191,191,weight_loss_rate,0.06028883751033134,-0.3219642960704927,400360
case_191,191,rho,-0.042514834089639034,0.13310541126807782,400360
case_191,191,theta,0.04019707249248172,0.06628096910447687,400360
case_191,191,z,0.282010991975102,0.22128278664224973,400360
case_191,191,theta_sin,0.04019707322290074,0.06620865569605326,400360
case_191,191,theta_cos,-0.04019719768613348,-0.06255465459484602,400360
case_192,192,fluence_rate,0.23051463928686788,-0.1451894774786339,400360
case_192,192,temperature,0.07023453253350839,-0.32583981209930934,400360
case_192,192,weight_loss_rate,0.04689067419467163,-0.3226952613574061,400360
case_192,192,rho,-0.045624957519871834,0.13226535200641534,400360
case_192,192,theta,0.03808171989331997,0.06433430593021539,400360
case_192,192,z,0.29502915954187825,0.236388094421245,400360
case_192,192,theta_sin,0.038081719741725584,0.06401649437324161,400360
case_192,192,theta_cos,-0.03808188106009507,-0.06232414876028229,400360
case_193,193,fluence_rate,0.18447818263558344,-0.1850421769797445,400360
case_193,193,temperature,0.032490823084306744,-0.27678240154551237,400360
case_193,193,weight_loss_rate,-0.02512120783961325,-0.36809891481139595,400360
case_193,193,rho,-0.012468975396400794,0.16193343512008876,400360
case_193,193,theta,0.03323279655166967,0.05774538720172036,400360
case_193,193,z,0.2438016706321681,0.19253811720893932,400360
case_193,193,theta_sin,0.033232796394810735,0.05780763569877852,400360
case_193,193,theta_cos,-0.03323291797338484,-0.053525394874546314,400360
case_194,194,fluence_rate,0.19061363076168716,-0.1472889734332518,400360
case_194,194,temperature,0.02615632929582292,-0.3324825054878413,400360
case_194,194,weight_loss_rate,0.008962541434125325,-0.3547235597764614,400360
case_194,194,rho,-0.03707523406605444,0.14137443957522933,400360
case_194,194,theta,0.04326155931437282,0.06442994146239775,400360
case_194,194,z,0.26727197352783444,0.21186211206994113,400360
case_194,194,theta_sin,0.043261558213736555,0.06367087767695037,400360
case_194,194,theta_cos,-0.043261742394229474,-0.06558673027994301,400360
case_195,195,fluence_rate,0.2711216048431808,-0.13081107489907748,400360
case_195,195,temperature,0.061981789639273886,-0.33833958990764657,400360
case_195,195,weight_loss_rate,0.05353851592572893,-0.3210070914898932,400360
case_195,195,rho,-0.058532601667361815,0.12045112925508959,400360
case_195,195,theta,0.028957801862001673,0.06109787870015792,400360
case_195,195,z,0.29815924467400695,0.23381418787238128,400360
case_195,195,theta_sin,0.028957804232349147,0.060782975280267285,400360
case_195,195,theta_cos,-0.028957970549571787,-0.058929988316169385,400360
case_196,196,fluence_rate,0.22713016958659146,-0.14898006298579322,400360
case_196,196,temperature,-0.053934119434555006,-0.3603822023019346,400360
case_196,196,weight_loss_rate,-0.06335797386369757,-0.3569640073515629,400360
case_196,196,rho,-0.04547323660044042,0.13350968456769832,400360
case_196,196,theta,0.037740902817717095,0.06304517368478196,400360
case_196,196,z,0.27741274308553593,0.22315864785120237,400360
case_196,196,theta_sin,0.03774090294216593,0.06260690919641172,400360
case_196,196,theta_cos,-0.03774105981337692,-0.06193596810857672,400360
case_197,197,fluence_rate,0.19193416400927985,-0.14819673790390828,400360
case_197,197,temperature,0.023271457666032013,-0.34999824325329004,400360
case_197,197,weight_loss_rate,-0.09163037760570607,-0.3723390314374037,400360
case_197,197,rho,-0.03563073458608633,0.1423341445065516,400360
case_197,197,theta,0.05911557042102798,0.07364391371363306,400360
case_197,197,z,0.26589189519678075,0.2153830021824043,400360
case_197,197,theta_sin,0.05911557080922407,0.07324911641714477,400360
case_197,197,theta_cos,-0.059115746722201594,-0.07235874160064336,400360
case_199,199,fluence_rate,0.1801267533196404,-0.15394584173159934,400360
case_199,199,temperature,-0.07870768287626552,-0.368650494648898,400360
case_199,199,weight_loss_rate,0.00028533927661732536,-0.3437755659057703,400360
case_199,199,rho,-0.03732593179943803,0.1442453526615964,400360
case_199,199,theta,0.034547127961040924,0.058749472789667134,400360
case_199,199,z,0.25424133639375046,0.2028330632149743,400360
case_199,199,theta_sin,0.03454712664848718,0.058268401584574615,400360
case_199,199,theta_cos,-0.03454727930006072,-0.05805934614872767,400360
case_200,200,fluence_rate,0.2037886535486066,-0.1625153416599462,400360
case_200,200,temperature,0.06537619146840205,-0.3375182624023931,400360
case_200,200,weight_loss_rate,0.03306496711364919,-0.29120508165354564,400360
case_200,200,rho,-0.004155888544808084,0.16238367192767267,400360
case_200,200,theta,0.03975650726648818,0.06323778269813332,400360
case_200,200,z,0.28284161815532455,0.22794124309359534,400360
case_200,200,theta_sin,0.03975650809041255,0.06316924183964648,400360
case_200,200,theta_cos,-0.0397566749146098,-0.059632536943479766,400360
