case_id,variable,provisional_lower,provisional_upper,observed_min,observed_max,n_below,n_above,fraction_outside,action
case_163,fluence_rate,0.0,7.0,2.7635738849639893,5.172461032867432,0,0,0.0,flag_only_no_clipping
case_163,temperature,25.0,600.0,360.6109924316406,449.43756103515625,0,0,0.0,flag_only_no_clipping
case_163,weight_loss_rate,0.0,2.0,0.3288879990577698,0.6783890128135681,0,0,0.0,flag_only_no_clipping
case_163,sigma_max_principal,-70.0,35.0,-2.854430913925171,30.699800491333008,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_164,fluence_rate,0.0,7.0,2.772655963897705,5.183588027954102,0,0,0.0,flag_only_no_clipping
case_164,temperature,25.0,600.0,352.42877197265625,435.3020324707031,0,0,0.0,flag_only_no_clipping
case_164,weight_loss_rate,0.0,2.0,0.3292990028858185,0.6834419965744019,0,0,0.0,flag_only_no_clipping
case_164,sigma_max_principal,-70.0,35.0,-2.713460922241211,27.64034652709961,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_165,fluence_rate,0.0,7.0,3.0825259685516357,5.319788932800293,0,0,0.0,flag_only_no_clipping
case_165,temperature,25.0,600.0,361.7228698730469,439.4085693359375,0,0,0.0,flag_only_no_clipping
case_165,weight_loss_rate,0.0,2.0,0.33076900243759155,0.7480480074882507,0,0,0.0,flag_only_no_clipping
case_165,sigma_max_principal,-70.0,35.0,-2.850295066833496,26.689733505249023,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_166,fluence_rate,0.0,7.0,2.7632570266723633,5.178531169891357,0,0,0.0,flag_only_no_clipping
case_166,temperature,25.0,600.0,347.6478271484375,440.31982421875,0,0,0.0,flag_only_no_clipping
case_166,weight_loss_rate,0.0,2.0,0.33399099111557007,0.6618279814720154,0,0,0.0,flag_only_no_clipping
case_166,sigma_max_principal,-70.0,35.0,-2.337106943130493,28.598407745361328,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_169,fluence_rate,0.0,7.0,2.7607951164245605,5.172364234924316,0,0,0.0,flag_only_no_clipping
case_169,temperature,25.0,600.0,351.2510681152344,440.3528747558594,0,0,0.0,flag_only_no_clipping
case_169,weight_loss_rate,0.0,2.0,0.2953610122203827,0.6699270009994507,0,0,0.0,flag_only_no_clipping
case_169,sigma_max_principal,-70.0,35.0,-2.156696081161499,28.405933380126953,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_170,fluence_rate,0.0,7.0,2.8390679359436035,5.181856155395508,0,0,0.0,flag_only_no_clipping
case_170,temperature,25.0,600.0,347.8941955566406,436.6056823730469,0,0,0.0,flag_only_no_clipping
case_170,weight_loss_rate,0.0,2.0,0.31752699613571167,0.6945679783821106,0,0,0.0,flag_only_no_clipping
case_170,sigma_max_principal,-70.0,35.0,-1.9170089960098267,23.188430786132812,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_171,fluence_rate,0.0,7.0,2.7506110668182373,5.162080764770508,0,0,0.0,flag_only_no_clipping
case_171,temperature,25.0,600.0,355.7523498535156,442.52801513671875,0,0,0.0,flag_only_no_clipping
case_171,weight_loss_rate,0.0,2.0,0.26949599385261536,0.6456360220909119,0,0,0.0,flag_only_no_clipping
case_171,sigma_max_principal,-70.0,35.0,-2.710836887359619,33.82589340209961,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_173,fluence_rate,0.0,7.0,3.1910440921783447,5.386351108551025,0,0,0.0,flag_only_no_clipping
case_173,temperature,25.0,600.0,355.197998046875,443.6468200683594,0,0,0.0,flag_only_no_clipping
case_173,weight_loss_rate,0.0,2.0,0.26866498589515686,0.6159240007400513,0,0,0.0,flag_only_no_clipping
case_173,sigma_max_principal,-70.0,35.0,-3.6224091053009033,26.76559829711914,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_175,fluence_rate,0.0,7.0,2.766840934753418,5.165687084197998,0,0,0.0,flag_only_no_clipping
case_175,temperature,25.0,600.0,347.3141784667969,434.58416748046875,0,0,0.0,flag_only_no_clipping
case_175,weight_loss_rate,0.0,2.0,0.2661510109901428,0.6481459736824036,0,0,0.0,flag_only_no_clipping
case_175,sigma_max_principal,-70.0,35.0,-2.1801791191101074,28.643783569335938,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_176,fluence_rate,0.0,7.0,2.93021297454834,5.204758167266846,0,0,0.0,flag_only_no_clipping
case_176,temperature,25.0,600.0,347.2072448730469,431.0106506347656,0,0,0.0,flag_only_no_clipping
case_176,weight_loss_rate,0.0,2.0,0.2864150106906891,0.6637610197067261,0,0,0.0,flag_only_no_clipping
case_176,sigma_max_principal,-70.0,35.0,-2.3465399742126465,27.17892074584961,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_179,fluence_rate,0.0,7.0,2.787290096282959,5.184189796447754,0,0,0.0,flag_only_no_clipping
case_179,temperature,25.0,600.0,347.0907287597656,439.51922607421875,0,0,0.0,flag_only_no_clipping
case_179,weight_loss_rate,0.0,2.0,0.26350998878479004,0.6364730000495911,0,0,0.0,flag_only_no_clipping
case_179,sigma_max_principal,-70.0,35.0,-2.406877040863037,31.174861907958984,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_180,fluence_rate,0.0,7.0,2.7597908973693848,5.185338973999023,0,0,0.0,flag_only_no_clipping
case_180,temperature,25.0,600.0,362.2911376953125,440.3094787597656,0,0,0.0,flag_only_no_clipping
case_180,weight_loss_rate,0.0,2.0,0.3233579993247986,0.6708080172538757,0,0,0.0,flag_only_no_clipping
case_180,sigma_max_principal,-70.0,35.0,-2.9158530235290527,27.940109252929688,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_181,fluence_rate,0.0,7.0,2.9497740268707275,5.209342956542969,0,0,0.0,flag_only_no_clipping
case_181,temperature,25.0,600.0,349.63623046875,439.2948303222656,0,0,0.0,flag_only_no_clipping
case_181,weight_loss_rate,0.0,2.0,0.2822189927101135,0.6429499983787537,0,0,0.0,flag_only_no_clipping
case_181,sigma_max_principal,-70.0,35.0,-2.2861239910125732,29.049291610717773,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_182,fluence_rate,0.0,7.0,2.765826940536499,5.166155815124512,0,0,0.0,flag_only_no_clipping
case_182,temperature,25.0,600.0,349.8485107421875,433.89996337890625,0,0,0.0,flag_only_no_clipping
case_182,weight_loss_rate,0.0,2.0,0.2713499963283539,0.579925000667572,0,0,0.0,flag_only_no_clipping
case_182,sigma_max_principal,-70.0,35.0,-2.396915912628174,27.602649688720703,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_183,fluence_rate,0.0,7.0,2.7567811012268066,5.173046112060547,0,0,0.0,flag_only_no_clipping
case_183,temperature,25.0,600.0,348.39154052734375,438.0559997558594,0,0,0.0,flag_only_no_clipping
case_183,weight_loss_rate,0.0,2.0,0.26740598678588867,0.6579430103302002,0,0,0.0,flag_only_no_clipping
case_183,sigma_max_principal,-70.0,35.0,-2.459153890609741,30.76870346069336,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_184,fluence_rate,0.0,7.0,2.7622320652008057,5.163376808166504,0,0,0.0,flag_only_no_clipping
case_184,temperature,25.0,600.0,347.1853332519531,431.8598937988281,0,0,0.0,flag_only_no_clipping
case_184,weight_loss_rate,0.0,2.0,0.2818169891834259,0.6601259708404541,0,0,0.0,flag_only_no_clipping
case_184,sigma_max_principal,-70.0,35.0,-2.3446640968322754,29.159093856811523,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_185,fluence_rate,0.0,7.0,2.779942035675049,5.168531894683838,0,0,0.0,flag_only_no_clipping
case_185,temperature,25.0,600.0,350.01751708984375,423.8226623535156,0,0,0.0,flag_only_no_clipping
case_185,weight_loss_rate,0.0,2.0,0.276419997215271,0.6255279779434204,0,0,0.0,flag_only_no_clipping
case_185,sigma_max_principal,-70.0,35.0,-2.381653070449829,25.902671813964844,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_186,fluence_rate,0.0,7.0,2.883729934692383,5.193158149719238,0,0,0.0,flag_only_no_clipping
case_186,temperature,25.0,600.0,349.62774658203125,432.0859680175781,0,0,0.0,flag_only_no_clipping
case_186,weight_loss_rate,0.0,2.0,0.2710759937763214,0.6355900168418884,0,0,0.0,flag_only_no_clipping
case_186,sigma_max_principal,-70.0,35.0,-2.10846209526062,25.107419967651367,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_187,fluence_rate,0.0,7.0,2.7548420429229736,5.162806987762451,0,0,0.0,flag_only_no_clipping
case_187,temperature,25.0,600.0,346.3468322753906,435.3990783691406,0,0,0.0,flag_only_no_clipping
case_187,weight_loss_rate,0.0,2.0,0.27958399057388306,0.658827006816864,0,0,0.0,flag_only_no_clipping
case_187,sigma_max_principal,-70.0,35.0,-2.2934370040893555,29.0647029876709,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_188,fluence_rate,0.0,7.0,2.7522809505462646,5.168691158294678,0,0,0.0,flag_only_no_clipping
case_188,temperature,25.0,600.0,349.2569885253906,433.4514465332031,0,0,0.0,flag_only_no_clipping
case_188,weight_loss_rate,0.0,2.0,0.25988900661468506,0.6433979868888855,0,0,0.0,flag_only_no_clipping
case_188,sigma_max_principal,-70.0,35.0,-2.3483409881591797,28.11197280883789,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_189,fluence_rate,0.0,7.0,2.7653989791870117,5.164523124694824,0,0,0.0,flag_only_no_clipping
case_189,temperature,25.0,600.0,349.2086181640625,435.1784362792969,0,0,0.0,flag_only_no_clipping
case_189,weight_loss_rate,0.0,2.0,0.26903799176216125,0.6170520186424255,0,0,0.0,flag_only_no_clipping
case_189,sigma_max_principal,-70.0,35.0,-2.211195945739746,29.364471435546875,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_190,fluence_rate,0.0,7.0,2.7454190254211426,5.167935848236084,0,0,0.0,flag_only_no_clipping
case_190,temperature,25.0,600.0,346.3038024902344,435.0445556640625,0,0,0.0,flag_only_no_clipping
case_190,weight_loss_rate,0.0,2.0,0.270579993724823,0.6489390134811401,0,0,0.0,flag_only_no_clipping
case_190,sigma_max_principal,-70.0,35.0,-2.2488150596618652,28.387516021728516,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_191,fluence_rate,0.0,7.0,2.765328884124756,5.165470123291016,0,0,0.0,flag_only_no_clipping
case_191,temperature,25.0,600.0,347.1741638183594,431.28509521484375,0,0,0.0,flag_only_no_clipping
case_191,weight_loss_rate,0.0,2.0,0.2801789939403534,0.5972200036048889,0,0,0.0,flag_only_no_clipping
case_191,sigma_max_principal,-70.0,35.0,-2.361392021179199,29.264482498168945,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_192,fluence_rate,0.0,7.0,2.764172077178955,5.17847204208374,0,0,0.0,flag_only_no_clipping
case_192,temperature,25.0,600.0,347.1734924316406,436.5933837890625,0,0,0.0,flag_only_no_clipping
case_192,weight_loss_rate,0.0,2.0,0.27706900238990784,0.5957520008087158,0,0,0.0,flag_only_no_clipping
case_192,sigma_max_principal,-70.0,35.0,-2.170943021774292,29.42413902282715,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_193,fluence_rate,0.0,7.0,2.759643077850342,5.172543048858643,0,0,0.0,flag_only_no_clipping
case_193,temperature,25.0,600.0,349.3851013183594,432.6336975097656,0,0,0.0,flag_only_no_clipping
case_193,weight_loss_rate,0.0,2.0,0.27110499143600464,0.5892620086669922,0,0,0.0,flag_only_no_clipping
case_193,sigma_max_principal,-70.0,35.0,-2.2014029026031494,26.4258975982666,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_194,fluence_rate,0.0,7.0,2.873872995376587,5.190577030181885,0,0,0.0,flag_only_no_clipping
case_194,temperature,25.0,600.0,347.41552734375,438.36480712890625,0,0,0.0,flag_only_no_clipping
case_194,weight_loss_rate,0.0,2.0,0.2674430012702942,0.6530849933624268,0,0,0.0,flag_only_no_clipping
case_194,sigma_max_principal,-70.0,35.0,-2.2250421047210693,28.35040283203125,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_195,fluence_rate,0.0,7.0,2.7577459812164307,5.153214931488037,0,0,0.0,flag_only_no_clipping
case_195,temperature,25.0,600.0,347.75750732421875,440.9661560058594,0,0,0.0,flag_only_no_clipping
case_195,weight_loss_rate,0.0,2.0,0.2693040072917938,0.5930269956588745,0,0,0.0,flag_only_no_clipping
case_195,sigma_max_principal,-70.0,35.0,-2.218946933746338,28.627286911010742,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_196,fluence_rate,0.0,7.0,2.7785520553588867,5.1780009269714355,0,0,0.0,flag_only_no_clipping
case_196,temperature,25.0,600.0,347.8626403808594,434.7947998046875,0,0,0.0,flag_only_no_clipping
case_196,weight_loss_rate,0.0,2.0,0.26736998558044434,0.6270279884338379,0,0,0.0,flag_only_no_clipping
case_196,sigma_max_principal,-70.0,35.0,-2.3598740100860596,29.805959701538086,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_197,fluence_rate,0.0,7.0,2.860975980758667,5.187366962432861,0,0,0.0,flag_only_no_clipping
case_197,temperature,25.0,600.0,346.88726806640625,433.73193359375,0,0,0.0,flag_only_no_clipping
case_197,weight_loss_rate,0.0,2.0,0.2811349928379059,0.662086009979248,0,0,0.0,flag_only_no_clipping
case_197,sigma_max_principal,-70.0,35.0,-2.1083319187164307,27.07880973815918,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_199,fluence_rate,0.0,7.0,2.883251905441284,5.19283390045166,0,0,0.0,flag_only_no_clipping
case_199,temperature,25.0,600.0,349.68310546875,440.117919921875,0,0,0.0,flag_only_no_clipping
case_199,weight_loss_rate,0.0,2.0,0.26950299739837646,0.6588550209999084,0,0,0.0,flag_only_no_clipping
case_199,sigma_max_principal,-70.0,35.0,-2.5105979442596436,29.847414016723633,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
case_200,fluence_rate,0.0,7.0,2.7758400440216064,5.167616844177246,0,0,0.0,flag_only_no_clipping
case_200,temperature,25.0,600.0,347.9652404785156,432.7962951660156,0,0,0.0,flag_only_no_clipping
case_200,weight_loss_rate,0.0,2.0,0.2768250107765198,0.6339049935340881,0,0,0.0,flag_only_no_clipping
case_200,sigma_max_principal,-70.0,35.0,-2.013370990753174,27.248859405517578,0,0,0.0,flag_only_pending_stress_sign_and_mesh_review
