case_id,case_number,n_elements,stress_mean,stress_std,stress_p95,stress_p99,stress_max,negative_stress_fraction,fluence_rate_mean,fluence_rate_std,fluence_rate_min,fluence_rate_p95,fluence_rate_max,temperature_mean,temperature_std,temperature_min,temperature_p95,temperature_max,weight_loss_rate_mean,weight_loss_rate_std,weight_loss_rate_min,weight_loss_rate_p95,weight_loss_rate_max,rho_mean,rho_std,rho_min,rho_p95,rho_max,theta_mean,theta_std,theta_min,theta_p95,theta_max,z_mean,z_std,z_min,z_p95,z_max,theta_sin_mean,theta_sin_std,theta_sin_min,theta_sin_p95,theta_sin_max,theta_cos_mean,theta_cos_std,theta_cos_min,theta_cos_p95,theta_cos_max
case_92,92,400360,5.130990028381348,2.763456106185913,8.626925182342527,13.86244007110595,26.93845558166504,0.05583974423019283,3.3151376247406006,0.3396933972835541,2.754728078842163,4.09653377532959,5.102495193481445,440.694091796875,11.036330223083496,360.4844665527344,448.29205322265625,453.2403869628906,0.35731104016304016,0.05184103921055794,0.27605199813842773,0.49410301446914673,0.6008960008621216,187.1956024169922,17.356063842773438,130.0107879638672,212.15625076293944,222.7492218017578,0.34419140219688416,0.14116260409355164,0.007523960433900356,0.5585783183574676,0.7734888195991516,442.78485107421875,256.6877746582031,1.7538360357284546,841.5325378417969,884.0133056640625,0.33402127027511597,0.1312716156244278,0.007523889187723398,0.5299811244010925,0.6986356377601624,0.9320359826087952,0.05006883665919304,0.7154775857925415,0.9922953248023987,0.9999716877937317
case_93,93,400360,5.478693008422852,2.9302735328674316,9.250488615036007,14.655003519058223,30.175100326538086,0.054011389749225695,3.417858839035034,0.38890644907951355,2.7503089904785156,4.322260856628418,5.145325183868408,386.1116943359375,18.931987762451172,346.4540100097656,427.1571960449219,447.33795166015625,0.3820260167121887,0.04657125473022461,0.3059450089931488,0.47857800126075745,0.6423789858818054,187.37538146972656,17.36675453186035,130.1198272705078,212.36174392700195,222.9624481201172,0.344177782535553,0.14121182262897491,0.007520854938775301,0.5587264895439148,0.7734887003898621,443.2778625488281,256.94232177734375,1.7672350406646729,842.4097961425781,885.1669921875,0.33400630950927734,0.13131874799728394,0.00752078415825963,0.5301067739725113,0.6986355781555176,0.9320337772369385,0.05008189007639885,0.715477705001831,0.9923009872436523,0.9999717473983765
case_94,94,400360,4.53819465637207,2.4241764545440674,7.718307733535765,12.303719158172552,24.009641647338867,0.05091917274452992,3.345393419265747,0.3452984094619751,2.7503459453582764,4.140851020812988,5.1153788566589355,382.6231994628906,19.04590606689453,347.7283630371094,424.648193359375,445.9895935058594,0.2921536862850189,0.026776203885674477,0.2609739899635315,0.35121798515319824,0.6095690131187439,187.2503204345703,17.382768630981445,130.05181884765625,212.26227111816405,222.646484375,0.34434249997138977,0.14129100739955902,0.007520418614149094,0.5590692281723022,0.7734979391098022,442.8309631347656,256.8525390625,1.7571239471435547,841.7860137939454,884.2918090820312,0.3341563642024994,0.13138741254806519,0.007520347833633423,0.530397367477417,0.6986421942710876,0.9319683313369751,0.050122037529945374,0.7154712677001953,0.9923015296459198,0.9999717473983765
case_95,95,400360,4.895933628082275,3.223219871520996,10.778055810928343,16.617831211090085,34.6576042175293,0.058984414027375365,4.116982936859131,0.2957494258880615,3.0122759342193604,4.701513767242432,5.240910053253174,441.1065368652344,11.151686668395996,360.6827697753906,448.7469177246094,452.7615966796875,0.3583834171295166,0.0516914539039135,0.27584201097488403,0.4941360056400299,0.6097859740257263,188.01231384277344,17.392322540283203,130.3587646484375,212.98012771606446,223.81277465820312,0.34395328164100647,0.1409599632024765,0.007530301343649626,0.5573369443416596,0.7734682559967041,444.3816833496094,257.37811279296875,1.747275948524475,844.3065887451172,887.1319580078125,0.33380815386772156,0.13108855485916138,0.007530230097472668,0.5289280563592911,0.6986209750175476,0.9321423768997192,0.049985677003860474,0.7154919505119324,0.9922710686922074,0.9999716281890869
case_96,96,400360,4.446458339691162,2.4161863327026367,7.780730009078979,12.240180082321166,24.3714542388916,0.05236786891797383,3.607393741607666,0.2878321409225464,2.8694839477539062,4.233084201812744,5.129690170288086,386.0886535644531,19.101863861083984,346.8385009765625,428.4657897949219,446.8908996582031,0.3271991014480591,0.04337603971362114,0.2711290121078491,0.42807701230049133,0.6369100213050842,187.24916076660156,17.370880126953125,130.06625366210938,212.24573516845703,222.7108917236328,0.3442469835281372,0.14123956859111786,0.007523650769144297,0.5588793814182281,0.7734900712966919,442.94677734375,256.84381103515625,1.7580480575561523,841.9138824462891,884.5288696289062,0.3340695798397064,0.131342351436615,0.007523579988628626,0.5302364110946655,0.698636531829834,0.9320068955421448,0.05009719356894493,0.7154767513275146,0.992299023270607,0.9999716877937317
case_97,97,400360,5.692471027374268,3.097450017929077,9.87625789642334,15.68950984954829,35.222373962402344,0.05456089519432511,3.3956286907196045,0.4038839638233185,2.7539379596710205,4.331124782562256,5.162418842315674,385.0579528808594,18.142024993896484,349.3227844238281,424.7047424316406,445.8406066894531,0.36351853609085083,0.05656202509999275,0.28001898527145386,0.4960069954395294,0.651669979095459,187.39498901367188,17.370948791503906,130.11376953125,212.39366607666014,223.0717315673828,0.3441906273365021,0.1412135362625122,0.00751953199505806,0.5587443500757218,0.773490846157074,443.344482421875,256.9350280761719,1.7732239961624146,842.4787658691406,885.3155517578125,0.33401817083358765,0.13131971657276154,0.007519461214542389,0.5301218956708909,0.6986371278762817,0.9320292472839355,0.05008416622877121,0.7154761552810669,0.9923017054796219,0.9999717473983765
case_98,98,400360,6.260926246643066,3.355778455734253,10.456711626052856,16.65958471298217,34.968265533447266,0.05561244879608353,3.4002556800842285,0.4038166403770447,2.7411820888519287,4.341915130615234,5.161951065063477,426.91705322265625,10.807268142700195,354.6826477050781,443.4223937988281,450.148193359375,0.36004143953323364,0.05558523163199425,0.27954399585723877,0.486066997051239,0.6481789946556091,187.43075561523438,17.356294631958008,130.09132385253906,212.39125366210936,223.21815490722656,0.3440706133842468,0.1411016583442688,0.007523125968873501,0.5583201289176941,0.7734824419021606,443.31304931640625,256.85711669921875,1.7613589763641357,842.3571838378906,885.1254272460938,0.333911269903183,0.13121847808361053,0.00752305518835783,0.5297621697187423,0.6986311078071594,0.9320841431617737,0.050038766115903854,0.7154820561408997,0.9922957420349121,0.9999716877937317
case_99,99,400360,3.4767818450927734,1.8754647970199585,5.963100194931029,9.452709732055656,19.247943878173828,0.05264511939254671,3.2034356594085693,0.2735406458377838,2.7578489780426025,3.818567991256714,5.07814884185791,388.10498046875,18.422473907470703,346.7793273925781,426.9716491699219,448.0140380859375,0.363998681306839,0.05668821558356285,0.28101998567581177,0.4999220073223114,0.6507390141487122,186.97586059570312,17.374937057495117,129.82455444335938,211.96504898071288,222.3186798095703,0.3444112539291382,0.14135457575321198,0.007519555743783712,0.559095561504364,0.7735075950622559,442.29541015625,256.6344299316406,1.6887919902801514,840.9014892578125,883.2694702148438,0.33421751856803894,0.13144497573375702,0.007519484963268042,0.5304197072982788,0.6986491084098816,0.9319366216659546,0.05014771223068237,0.7154645323753357,0.9923025965690613,0.9999717473983765
case_100,100,400360,5.69757080078125,3.1376938819885254,10.016252183914181,16.072310028076142,36.00269317626953,0.054880607453292034,3.41831111907959,0.39790940284729004,2.7559409141540527,4.338582992553711,5.170401096343994,385.9527282714844,18.81670379638672,348.28057861328125,427.4082336425781,446.47625732421875,0.3578886091709137,0.051088523119688034,0.282258003950119,0.4932129979133606,0.6013110280036926,187.39700317382812,17.371395111083984,130.11085510253906,212.3921745300293,223.066162109375,0.344195157289505,0.1412172168493271,0.007521608844399452,0.558757734298706,0.7734902501106262,443.4021911621094,256.9505310058594,1.7785470485687256,842.5615234375,885.42919921875,0.33402219414711,0.1313231885433197,0.007521537598222494,0.5301332592964172,0.6986367106437683,0.932027280330658,0.05008527263998985,0.7154765725135803,0.9923008680343628,0.9999716877937317
case_101,101,400360,5.892951965332031,3.2368955612182617,10.397786188125611,16.382473373413045,37.050594329833984,0.055292736537116596,3.457998514175415,0.40148189663887024,2.7897748947143555,4.40238094329834,5.18405294418335,386.0186767578125,18.97425079345703,346.62481689453125,427.7275695800781,447.1670227050781,0.3552675247192383,0.05653046816587448,0.26598501205444336,0.4862160086631775,0.6276569962501526,187.43655395507812,17.37212371826172,130.13015747070312,212.4288703918457,223.1175537109375,0.34417298436164856,0.1412060558795929,0.007521874736994505,0.5587101131677628,0.7734890580177307,443.5262145996094,256.98382568359375,1.7826679944992065,842.7437133789062,885.6727905273438,0.3340020477771759,0.131313294172287,0.007521803956478834,0.5300929069519043,0.6986358165740967,0.9320362210273743,0.050080154091119766,0.715477466583252,0.9923002153635025,0.9999716877937317
case_102,102,400360,3.561208724975586,2.6195924282073975,8.40616006851196,14.098538675308209,24.8814754486084,0.05393645718853032,4.375712871551514,0.27714940905570984,3.016469955444336,4.843551158905029,5.280505180358887,388.4079895019531,18.330293655395508,346.8808288574219,427.1072692871094,447.9696350097656,0.599214494228363,0.04432956501841545,0.321042001247406,0.6417539715766907,0.6981080174446106,188.27598571777344,17.394737243652344,130.5521240234375,213.2448287963867,224.2128143310547,0.3438827395439148,0.1409170925617218,0.007533279247581959,0.5570381373167037,0.7734588384628296,445.0819396972656,257.70074462890625,1.7691049575805664,845.4558166503906,888.6913452148438,0.33374443650245667,0.13105110824108124,0.007533208001405001,0.5286743700504302,0.698614239692688,0.9321713447570801,0.049964744597673416,0.7154985666275024,0.9922671318054199,0.9999716281890869
case_104,104,400360,5.571784019470215,2.9950318336486816,9.49413046836853,15.03142244338985,32.318115234375,0.05417124587870916,3.433887243270874,0.4009110927581787,2.7479889392852783,4.365649223327637,5.174938201904297,383.3001403808594,18.620498657226562,347.5183410644531,424.0548095703125,445.5897216796875,0.38008925318717957,0.049006033688783646,0.2993220090866089,0.482015997171402,0.6424210071563721,187.417724609375,17.36858558654785,130.14170837402344,212.41132354736328,223.0559844970703,0.34416717290878296,0.14120090007781982,0.0075203413143754005,0.5586924046278,0.7734879851341248,443.3655700683594,256.9648132324219,1.770264983177185,842.5394317626954,885.3272705078125,0.33399686217308044,0.13130871951580048,0.00752027053385973,0.5300778836011887,0.6986351013183594,0.9320386648178101,0.0500778891146183,0.7154781818389893,0.992301344871521,0.9999717473983765
case_105,105,400360,4.117725849151611,2.192986249923706,6.899764347076416,10.9968593406677,24.234914779663086,0.0539514437006694,3.423628330230713,0.39797085523605347,2.752490997314453,4.3506760597229,5.170519828796387,368.30047607421875,13.826416015625,346.21435546875,401.8359680175781,432.1304931640625,0.4157237112522125,0.04982975870370865,0.3329620063304901,0.5150690078735352,0.660178005695343,187.29153442382812,17.37523078918457,130.07456970214844,212.3061981201172,222.8644561767578,0.344282865524292,0.14122983813285828,0.007520323619246483,0.5589424520730972,0.7734963297843933,442.8936462402344,256.8027648925781,1.759112000465393,841.8079223632812,884.3329467773438,0.3341034948825836,0.13133154809474945,0.007520252838730812,0.5302899003028869,0.6986410617828369,0.9319962859153748,0.050098590552806854,0.7154723405838013,0.9923003315925598,0.9999717473983765
case_106,106,400360,2.808864116668701,1.5147826671600342,5.13510546684265,7.404705095291117,16.977144241333008,0.053112199020881205,3.4595956802368164,0.4012538492679596,2.753706932067871,4.398697853088379,5.183056831359863,357.88909912109375,11.15423583984375,342.498779296875,377.22314453125,431.7829284667969,0.5974948406219482,0.04420487582683563,0.3209809958934784,0.6409590244293213,0.6982240080833435,187.23101806640625,17.36498260498047,130.0445556640625,212.2210479736328,222.76077270507812,0.3442414402961731,0.14119400084018707,0.007522678002715111,0.55877006649971,0.7734910249710083,442.7300720214844,256.7015380859375,1.7562659978866577,841.5000640869141,883.9918823242188,0.3340664803981781,0.1312994509935379,0.00752260722219944,0.5301437288522719,0.6986371874809265,0.9320148825645447,0.05008312687277794,0.7154760956764221,0.9922972321510315,0.9999716877937317
case_107,107,400360,5.773948669433594,3.099386215209961,9.823783111572263,15.309831600189176,35.135074615478516,0.05322959336597063,3.4598100185394287,0.4023882746696472,2.7862770557403564,4.412162780761719,5.184363842010498,389.02947998046875,18.464963912963867,348.9268798828125,426.8721008300781,445.5423278808594,0.36046063899993896,0.056183330714702606,0.2760559916496277,0.4870460033416748,0.6484519839286804,187.39134216308594,17.37110137939453,130.12741088867188,212.37663040161132,223.0217742919922,0.34416812658309937,0.1412060409784317,0.007520048413425684,0.5587133824825287,0.7734882235527039,443.3079528808594,256.9432678222656,1.751127004623413,842.4527618408204,885.1942138671875,0.333997517824173,0.1313135027885437,0.007519977632910013,0.5300956428050995,0.6986352205276489,0.9320377111434937,0.05007960647344589,0.7154780626296997,0.992301344871521,0.9999717473983765
case_109,109,400360,5.195677280426025,2.857710599899292,9.180979347229002,14.838084297180142,33.0452880859375,0.05352432810470577,3.4166111946105957,0.39800789952278137,2.7496280670166016,4.3369622230529785,5.169534206390381,382.6580505371094,19.00833511352539,347.2770080566406,424.52972412109375,445.9100646972656,0.4566439390182495,0.047763023525476456,0.2948330044746399,0.537326991558075,0.669169008731842,187.37840270996094,17.361642837524414,130.09046936035156,212.36301116943358,223.10446166992188,0.344169944524765,0.1411845088005066,0.007520946674048901,0.5586798816919326,0.7734874486923218,443.427490234375,256.9003601074219,1.7893290519714355,842.5206939697266,885.4933471679688,0.3340001702308655,0.1312931329011917,0.00752087589353323,0.5300672978162765,0.698634684085846,0.9320399761199951,0.05007321015000343,0.7154785990715027,0.9922992050647735,0.9999717473983765
case_110,110,400360,3.9290082454681396,2.1413097381591797,6.862423944473265,10.958230762481676,24.01297378540039,0.0530647417324408,3.4246439933776855,0.39816877245903015,2.759068012237549,4.347803115844727,5.169716835021973,367.248046875,13.424286842346191,345.9427490234375,399.21881103515625,432.0908203125,0.43276333808898926,0.04916857182979584,0.29183900356292725,0.5187699794769287,0.6638489961624146,187.27493286132812,17.376522064208984,130.0512237548828,212.28747940063474,222.81297302246094,0.3442942798137665,0.14123739302158356,0.007521715480834246,0.5589810013771057,0.7734958529472351,442.92724609375,256.7921447753906,1.769974946975708,841.8224517822266,884.3912353515625,0.3341137766838074,0.13133837282657623,0.007521644700318575,0.5303225547075272,0.6986407041549683,0.9319913387298584,0.0501016341149807,0.7154726982116699,0.9922991991043091,0.9999716877937317
case_111,111,400360,1.853567361831665,2.197819948196411,5.327201390266418,13.019953222274761,22.531204223632812,0.05874213208112698,4.829971790313721,0.26324328780174255,3.129601001739502,5.104234218597412,5.349579811096191,365.8954162597656,12.967794418334961,344.76409912109375,395.9998779296875,432.0520935058594,0.5879989862442017,0.04370463266968727,0.3190009891986847,0.6368690133094788,0.6955599784851074,188.3401336669922,17.440797805786133,130.7340545654297,213.41401290893555,224.2315673828125,0.3441072106361389,0.14098972082138062,0.0075299921445548534,0.5575147002935409,0.7734755873680115,444.84820556640625,257.76416015625,1.7468489408493042,845.2932830810547,888.0872192382812,0.33395057916641235,0.1311110258102417,0.007529920898377895,0.5290788918733597,0.6986262202262878,0.9320867657661438,0.05000973492860794,0.7154868245124817,0.9922629058361053,0.9999716281890869
case_114,114,400360,3.8466172218322754,2.06648588180542,6.512721204757687,10.346745529174791,23.000751495361328,0.053836547107603154,3.4229555130004883,0.39779767394065857,2.7450029850006104,4.345383167266846,5.167614936828613,364.3996276855469,12.418913841247559,344.1827087402344,391.62255859375,432.0,0.35775578022003174,0.055735815316438675,0.2672240138053894,0.4785889983177185,0.636713981628418,187.29823303222656,17.38775062561035,130.07171630859375,212.3207595825195,222.8020782470703,0.3443414866924286,0.14126437902450562,0.0075200581923127174,0.559065842628479,0.7735000848770142,442.8196716308594,256.81744384765625,1.7560139894485474,841.7424957275391,884.1497802734375,0.3341566324234009,0.13136214017868042,0.007519987411797047,0.5303944557905197,0.698643684387207,0.9319720268249512,0.05011437088251114,0.7154697775840759,0.9923006892204285,0.9999717473983765
case_115,115,400360,5.9189252853393555,3.2463459968566895,10.394952774047848,16.448994159698447,35.972679138183594,0.05478319512438805,3.470018148422241,0.4010722041130066,2.7639598846435547,4.413661956787109,5.1841559410095215,385.3431091308594,19.139636993408203,344.5267028808594,426.0142517089844,447.41943359375,0.35670167207717896,0.06232873350381851,0.2740330100059509,0.5049260258674622,0.6605409979820251,187.44476318359375,17.3715763092041,130.13449096679688,212.4329536437988,223.0979766845703,0.34415170550346375,0.1412024199962616,0.0075215729884803295,0.5586712419986725,0.773487389087677,443.5589904785156,256.9898376464844,1.786080002784729,842.78046875,885.7161865234375,0.3339824378490448,0.13131055235862732,0.007521501742303371,0.530059939622879,0.6986346244812012,0.932043731212616,0.05007720738649368,0.7154785990715027,0.9923008680343628,0.9999716877937317
case_116,116,400360,5.529623508453369,3.0286061763763428,9.626658058166502,15.341071567535392,35.28178024291992,0.05562993306024578,3.4343976974487305,0.3977457880973816,2.759937047958374,4.361715793609619,5.1751580238342285,388.6405944824219,18.39406394958496,348.0362548828125,424.4935607910156,445.7576904296875,0.3576522171497345,0.05136134475469589,0.2776859998703003,0.49545401334762573,0.5902569890022278,187.33763122558594,17.372379302978516,130.08888244628906,212.33072509765626,222.9356231689453,0.3442097008228302,0.14122752845287323,0.007520322687923908,0.5588116407394409,0.7734909057617188,443.2430419921875,256.9068603515625,1.7578550577163696,842.3280181884766,885.07080078125,0.33403539657592773,0.13133223354816437,0.00752025144174695,0.5301789373159409,0.6986371874809265,0.9320210814476013,0.05009017139673233,0.7154761552810669,0.9923011094331742,0.9999717473983765
case_117,117,400360,5.137139797210693,2.7433009147644043,8.875784015655517,13.745235443115213,30.055034637451172,0.05402887401338795,3.703256130218506,0.34853535890579224,2.8733720779418945,4.484686851501465,5.189231872558594,382.5632019042969,18.538129806518555,346.45794677734375,422.6875915527344,443.732666015625,0.40424707531929016,0.046811096370220184,0.3276289999485016,0.49923500418663025,0.6546739935874939,187.50108337402344,17.36399269104004,130.16085815429688,212.48500595092773,223.2351837158203,0.34409910440444946,0.14111141860485077,0.007522232364863157,0.5583454251289367,0.7734814286231995,443.4566345214844,256.95916748046875,1.7615599632263184,842.6503326416016,885.5011596679688,0.3339373767375946,0.13122642040252686,0.0075221615843474865,0.5297836422920226,0.6986303925514221,0.9320734739303589,0.05004506930708885,0.715482771396637,0.9922963976860046,0.9999716877937317
case_118,118,400360,4.115224361419678,2.9648549556732178,9.728425073623656,15.380120143890334,27.368141174316406,0.05617194524927565,4.794837474822998,0.262771338224411,3.1220340728759766,5.080356121063232,5.343743801116943,385.8163146972656,19.26175880432129,346.4919738769531,428.390380859375,446.8065490722656,0.348154753446579,0.04695987328886986,0.2742840051651001,0.4713909924030304,0.6117569804191589,188.494140625,17.434459686279297,130.7711639404297,213.5510383605957,224.36343383789062,0.34396299719810486,0.14095816016197205,0.007531390525400639,0.5571979045867919,0.7734639644622803,445.3241271972656,257.94085693359375,1.7432990074157715,846.0364379882812,889.0661010742188,0.3338174521923065,0.13108666241168976,0.0075313192792236805,0.5288100242614745,0.6986178755760193,0.9321393370628357,0.04998566582798958,0.7154949903488159,0.9922700017690659,0.9999716281890869
case_119,119,400360,4.59283971786499,2.520750045776367,8.03566355705261,12.864710826873766,27.997272491455078,0.05393146168448396,3.4510338306427,0.3979470133781433,2.7748401165008545,4.379269123077393,5.177862167358398,370.79168701171875,14.664671897888184,346.3008117675781,407.30718994140625,432.18048095703125,0.35555219650268555,0.059317510575056076,0.2622630000114441,0.49125000834465027,0.6537269949913025,187.32662963867188,17.382244110107422,130.0751953125,212.34908447265624,222.89230346679688,0.34429416060447693,0.14124488830566406,0.007521774619817734,0.5589829742908478,0.7734971046447754,443.0667724609375,256.8476867675781,1.7737430334091187,842.0491943359375,884.6748046875,0.33411332964897156,0.13134516775608063,0.007521703839302063,0.5303242266178131,0.6986415982246399,0.9319904446601868,0.050104644149541855,0.7154718041419983,0.9922999739646912,0.9999716877937317
case_120,120,400360,5.849380970001221,3.2156550884246826,10.294800615310661,16.261321811676016,36.66416549682617,0.0549455490058947,3.4712073802948,0.40074867010116577,2.765434980392456,4.415709018707275,5.184878826141357,386.0508728027344,18.94571304321289,345.4892883300781,425.6670227050781,447.7648010253906,0.35781463980674744,0.0556650310754776,0.2680110037326813,0.49409300088882446,0.6233170032501221,187.44192504882812,17.37117576599121,130.13902282714844,212.4317138671875,223.0873260498047,0.3441624939441681,0.14120125770568848,0.007521676830947399,0.558685502409935,0.7734877467155457,443.52996826171875,256.99066162109375,1.7821029424667358,842.7514068603516,885.6646118164062,0.33399248123168945,0.13130933046340942,0.007521606050431728,0.5300720483064651,0.6986348628997803,0.9320403337478638,0.05007721483707428,0.7154783606529236,0.9923005729913712,0.9999716877937317
case_121,121,400360,4.53663969039917,2.5281715393066406,7.992828512191771,12.891168012618962,27.960119247436523,0.053099710260765313,3.406583786010742,0.40229976177215576,2.744326114654541,4.340972900390625,5.162074089050293,368.9012756347656,12.318378448486328,349.80499267578125,401.7388916015625,427.14825439453125,0.34894177317619324,0.05957750603556633,0.2658120095729828,0.49072501063346863,0.6414560079574585,187.33450317382812,17.387149810791016,130.09788513183594,212.32840423583986,222.86676025390625,0.3443077504634857,0.14126095175743103,0.0075203776359558105,0.5589978396892548,0.7735008001327515,443.04888916015625,256.8777770996094,1.7686200141906738,842.0579223632812,884.686767578125,0.3341253399848938,0.13136045634746552,0.00752030685544014,0.5303368240594863,0.69864422082901,0.9319836497306824,0.05010916292667389,0.715469241142273,0.9923000931739807,0.9999717473983765
case_122,122,400360,3.1949198246002197,1.8163950443267822,5.731524729728698,9.12270348548888,22.65458106994629,0.053304525926666,3.433185338973999,0.3995968699455261,2.7547309398651123,4.363324165344238,5.176336765289307,355.65985107421875,6.678843975067139,346.1600341796875,373.4673156738281,424.1872253417969,0.3562403917312622,0.055443547666072845,0.2688780128955841,0.4907729923725128,0.6248090267181396,187.34095764160156,17.399450302124023,130.10879516601562,212.36235733032225,222.6983184814453,0.34436842799186707,0.14128433167934418,0.007521987892687321,0.5590655505657196,0.7735023498535156,442.86041259765625,256.878173828125,1.7545020580291748,841.8616973876954,884.3221435546875,0.33418095111846924,0.13138039410114288,0.00752191711217165,0.5303942799568176,0.6986453533172607,0.9319604635238647,0.050121914595365524,0.715468168258667,0.9922983646392822,0.9999716877937317
case_124,124,400360,4.686142444610596,2.6356780529022217,8.326841783523559,13.333128252029367,28.74965476989746,0.049897592167049656,3.4256980419158936,0.3987233638763428,2.7579870223999023,4.35232400894165,5.171050071716309,365.58282470703125,14.259407997131348,345.52008056640625,399.1667785644531,434.2921142578125,0.34983229637145996,0.059350885450839996,0.268775999546051,0.4898650050163269,0.6502779722213745,187.40597534179688,17.387815475463867,130.113525390625,212.42423782348632,222.97227478027344,0.3443017601966858,0.1412516087293625,0.007523113861680031,0.5589519679546356,0.7735011577606201,443.2354431152344,256.947021484375,1.7880460023880005,842.3618804931641,885.087158203125,0.3341201841831207,0.13135184347629547,0.00752304308116436,0.5302979797124863,0.6986445188522339,0.931986927986145,0.05010579526424408,0.7154690027236938,0.9922972917556763,0.9999716877937317
case_125,125,400360,4.388986110687256,2.4323172569274902,7.719360971450801,12.352934799194323,25.916418075561523,0.051326306324308124,3.443427562713623,0.39865535497665405,2.781601905822754,4.379518985748291,5.179422855377197,368.04571533203125,12.313759803771973,348.6732482910156,400.5073547363281,425.92822265625,0.34956514835357666,0.03859422728419304,0.27139800786972046,0.4294230043888092,0.6256020069122314,187.36964416503906,17.38584327697754,130.1389617919922,212.36208877563476,222.9184112548828,0.3442949056625366,0.14124254882335663,0.007521453313529491,0.5589634954929351,0.773499071598053,443.08135986328125,256.89984130859375,1.7683089971542358,842.1329986572266,884.7717895507812,0.3341142237186432,0.13134360313415527,0.007521382533013821,0.5303077161312103,0.6986429691314697,0.9319905638694763,0.05010221526026726,0.7154704332351685,0.9922981262207031,0.9999716877937317
case_127,127,400360,4.40890645980835,2.476463556289673,7.859949254989618,12.608463897705061,28.440195083618164,0.053289539414526924,3.419966697692871,0.39768901467323303,2.7462010383605957,4.343825817108154,5.169120788574219,368.0277404785156,11.938325881958008,349.15350341796875,399.5997619628906,426.2865905761719,0.3531530499458313,0.0624348483979702,0.2701460123062134,0.5024470090866089,0.6617109775543213,187.3211669921875,17.386869430541992,130.0913848876953,212.30730056762695,222.8721466064453,0.3443075120449066,0.14126195013523102,0.007521558087319136,0.5590072274208069,0.773500919342041,443.0315856933594,256.85833740234375,1.7668379545211792,842.0167266845704,884.6593017578125,0.3341250419616699,0.1313612461090088,0.007521487306803465,0.5303447872400284,0.6986442804336548,0.9319837689399719,0.0501098707318306,0.7154691815376282,0.9922996163368225,0.9999716877937317
case_128,128,400360,3.1501352787017822,1.7750885486602783,5.586181855201721,8.927573862075796,21.58715057373047,0.05380657408332501,3.4276201725006104,0.3980749845504761,2.7642290592193604,4.353791236877441,5.1709442138671875,355.5298767089844,6.357247352600098,347.12542724609375,371.61773681640625,420.6131896972656,0.35496631264686584,0.05811227113008499,0.2636309862136841,0.4897100031375885,0.6378710269927979,187.33074951171875,17.399473190307617,130.1001739501953,212.35527420043945,222.66241455078125,0.34436362981796265,0.1412898153066635,0.007520813029259443,0.5590725064277648,0.773502767086029,442.8321228027344,256.8695983886719,1.754052996635437,841.8154357910156,884.234375,0.33417612314224243,0.13138559460639954,0.007520741783082485,0.5304001659154892,0.6986456513404846,0.9319612979888916,0.050123490393161774,0.7154678702354431,0.9922997951507568,0.9999717473983765
case_129,129,400360,4.307861804962158,2.5321366786956787,8.360485506057739,12.449416322708034,27.233789443969727,0.051338795084424016,3.8984169960021973,0.31286171078681946,2.9591128826141357,4.567196846008301,5.187760829925537,376.6202392578125,12.03110408782959,350.1680603027344,401.56805419921875,440.14501953125,0.3565903902053833,0.05821550637483597,0.2637690007686615,0.4902989864349365,0.6391479969024658,187.5021514892578,17.373090744018555,130.17742919921875,212.48354568481446,223.13055419921875,0.3441259562969208,0.1411380022764206,0.00752565823495388,0.5583851724863051,0.7734843492507935,443.4433288574219,256.9774169921875,1.7742860317230225,842.6588745117188,885.5155029296875,0.3339613378047943,0.13125090301036835,0.007525586988776922,0.5298173546791076,0.6986324787139893,0.9320610761642456,0.05005471780896187,0.7154807448387146,0.9922949075698853,0.9999716877937317
case_130,130,400360,4.393115043640137,2.443871021270752,7.741332387924194,12.371518497466973,25.519859313964844,0.04876361274852633,3.4111592769622803,0.3980726897716522,2.760498046875,4.338098049163818,5.166117191314697,364.0472412109375,13.173166275024414,345.1440124511719,394.93780517578125,431.9494323730469,0.3154884874820709,0.039741937071084976,0.25822898745536804,0.405894011259079,0.6167100071907043,187.40176391601562,17.393770217895508,130.1356658935547,212.41640243530273,222.90142822265625,0.3443380892276764,0.14126746356487274,0.007524223532527685,0.5590436547994614,0.7735022902488708,443.0865478515625,256.94854736328125,1.7714420557022095,842.2087432861329,884.7962646484375,0.33415335416793823,0.13136541843414307,0.007524152286350727,0.5303756684064865,0.698645293712616,0.931972861289978,0.05011431872844696,0.715468168258667,0.9922966957092285,0.9999716877937317
case_133,133,400360,4.494560718536377,2.529533863067627,8.05308094024658,12.81892926216123,28.935829162597656,0.05144619842142072,3.426159381866455,0.39860305190086365,2.7602128982543945,4.360849857330322,5.17316198348999,368.05523681640625,12.325944900512695,348.65960693359375,400.2459411621094,426.3818054199219,0.3568843603134155,0.05349557474255562,0.27012899518013,0.49345800280570984,0.6076909899711609,187.36331176757812,17.38577651977539,130.11700439453125,212.35980834960938,222.927490234375,0.34429848194122314,0.14124320447444916,0.0075203729793429375,0.558962345123291,0.7735006809234619,443.10595703125,256.8928527832031,1.7704730033874512,842.1452087402344,884.8092651367188,0.3341175317764282,0.13134415447711945,0.007520302198827267,0.5303067564964294,0.6986441612243652,0.9319892525672913,0.05010261759161949,0.7154693603515625,0.9922984838485718,0.9999717473983765
