case_id,split,rmse_v11,p95_relative_error_v11,p99_relative_error_v11,p99_underprediction_fraction_v11,top1pct_hotspot_overlap_v11,top1_recall_in_predicted_top5_v11,top5_actual_bias_v11,rmse_v13,p95_relative_error_v13,p99_relative_error_v13,p99_underprediction_fraction_v13,top1pct_hotspot_overlap_v13,top1_recall_in_predicted_top5_v13,top5_actual_bias_v13,delta_rmse_v13_minus_v11,delta_p95_relative_error_v13_minus_v11,delta_p99_relative_error_v13_minus_v11,delta_p99_underprediction_fraction_v13_minus_v11,delta_top1pct_hotspot_overlap_v13_minus_v11,delta_top1_recall_in_predicted_top5_v13_minus_v11,delta_top5_actual_bias_v13_minus_v11,flag_p99_underprediction_above_10pct,flag_p99_relative_error_above_15pct,flag_top1_overlap_below_60pct,flag_p95_relative_error_above_15pct,fluence_rate_mean,fluence_rate_std,fluence_rate_min,fluence_rate_p95,fluence_rate_max,temperature_mean,temperature_std,temperature_min,temperature_p95,temperature_max,weight_loss_rate_mean,weight_loss_rate_std,weight_loss_rate_min,weight_loss_rate_p95,weight_loss_rate_max
case_81,validation,2.055032902965523,0.03507558273020153,0.14000300452878356,0.14000300452878356,0.6086413586413586,0.8781218781218781,-2.0141636596139114,2.294281125756014,0.12521821059148722,0.026897128733112553,0.026897128733112553,0.6453546453546454,0.9233266733266733,-0.9760835571633398,0.23924822279049085,0.09014262786128568,-0.11310587579567101,-0.11310587579567101,0.036713286713286775,0.045204795204795145,1.0380801024505715,False,False,False,False,3.4711034297943115,0.389234334230423,2.774413108825684,4.370614051818848,5.167428970336914,427.3624877929688,10.700604438781738,354.2210388183594,443.0621643066406,450.3314514160156,0.3936992585659027,0.0506984405219554,0.2806400060653686,0.4970389902591705,0.6607829928398132
case_119,train,1.5010140072121663,0.07254748529601948,0.13380897565010808,0.13380897565010808,0.5974025974025974,0.8741258741258742,-1.4628786915121703,1.714735643340753,0.16002741143111396,0.02583397998693081,0.02583397998693081,0.6316183816183816,0.9108391608391608,-0.7120786256119523,0.21372163612858674,0.08747992613509448,-0.10797499566317727,-0.10797499566317727,0.034215784215784195,0.036713286713286664,0.750800065900218,False,False,False,True,3.4510338306427,0.3979470133781433,2.7748401165008545,4.379269123077393,5.177862167358398,370.7916870117188,14.664671897888184,346.3008117675781,407.3071899414063,432.1804809570313,0.3555521965026855,0.059317510575056,0.2622630000114441,0.4912500083446502,0.6537269949913025
case_10,train,1.905024558396499,0.04347688048409908,0.13868168740808756,0.13868168740808756,0.5986513486513486,0.8701298701298701,-2.0576421747912503,2.205618778625494,0.13421315444694584,0.025454256847275303,0.025454256847275303,0.6336163836163836,0.9073426573426573,-1.0717593249291635,0.30059422022899507,0.09073627396284675,-0.11322743056081226,-0.11322743056081226,0.034965034965035,0.0372127872127872,0.9858828498620869,False,False,False,False,3.434783697128296,0.3976384401321411,2.759705066680908,4.363170146942139,5.175214767456055,386.9534912109375,18.640626907348636,345.6503295898437,426.16058349609375,447.8836669921875,0.3542420864105224,0.0568722411990165,0.2636399865150451,0.485287994146347,0.6311690211296082
case_75,train,1.9109026748686317,0.051399202993374984,0.1370004954403768,0.1370004954403768,0.6121378621378621,0.8698801198801199,-1.9419770032029404,2.1978786134477932,0.1414122616635002,0.02458577779072858,0.02458577779072858,0.6478521478521478,0.9145854145854145,-0.9984962593111714,0.2869759385791615,0.09001305867012523,-0.11241471764964821,-0.11241471764964821,0.0357142857142857,0.04470529470529461,0.9434807438917691,False,False,False,False,3.434945821762085,0.3981591463088989,2.761620044708252,4.355371952056885,5.176420211791992,389.47900390625,18.642627716064453,347.7839660644531,428.7915649414063,446.85931396484375,0.4121075272560119,0.0529544055461883,0.328150987625122,0.5527989864349365,0.6431869864463806
case_105,train,1.3409336750143563,0.0747893889934718,0.13048672885556675,0.13048672885556675,0.6136363636363636,0.8778721278721279,-1.1770963305673747,1.5162886856068771,0.16111697883642373,0.023863935684180243,0.023863935684180243,0.6466033966033966,0.9185814185814186,-0.5474169871217928,0.1753550105925208,0.08632758984295193,-0.10662279317138651,-0.10662279317138651,0.03296703296703296,0.040709290709290746,0.629679343445582,False,False,False,True,3.423628330230713,0.3979708552360534,2.752490997314453,4.3506760597229,5.170519828796387,368.3004760742188,13.826416015625,346.21435546875,401.8359680175781,432.1304931640625,0.4157237112522125,0.0498297587037086,0.3329620063304901,0.5150690078735352,0.660178005695343
case_49,train,1.9273885451594284,0.05300466886196288,0.1331251747545516,0.1331251747545516,0.5994005994005994,0.8691308691308691,-2.0185906780991534,2.2463636046910076,0.14480857705586378,0.01934915895301142,0.01934915895301142,0.6363636363636364,0.9070929070929071,-1.014540889000974,0.31897505953157923,0.0918039081939009,-0.11377601580154018,-0.11377601580154018,0.03696303696303693,0.03796203796203801,1.0040497890981794,False,False,False,False,3.473597764968872,0.3960037231445312,2.774878025054932,4.401814937591553,5.168129920959473,385.604248046875,19.03375816345215,345.2145690917969,425.4900512695313,447.58148193359375,0.3456548154354095,0.0603737421333789,0.257887989282608,0.4862389862537384,0.6389219760894775
case_142,train,1.4564972654925223,0.03790023862676947,0.13345157594445078,0.13345157594445078,0.5961538461538461,0.8816183816183816,-1.402166154179097,1.651451578204258,0.12792888261310406,0.0191214790858611,0.0191214790858611,0.6313686313686314,0.9085914085914086,-0.6408758412944601,0.1949543127117357,0.09002864398633459,-0.11433009685858969,-0.11433009685858969,0.03521478521478527,0.02697302697302706,0.761290312884637,False,False,False,False,3.462690114974976,0.4010702967643738,2.7613320350646973,4.397726058959961,5.1849470138549805,368.3284912109375,13.094447135925291,347.1545104980469,400.4606628417969,431.23193359375,0.4618228375911712,0.04727129265666,0.2948780059814453,0.5411970019340515,0.6698349714279175
case_18,validation,1.8588888129575047,0.054152522154455325,0.13401166478759974,0.13401166478759974,0.6098901098901099,0.8818681318681318,-1.9831913068377778,2.165841755849561,0.14677577864945007,0.018967296150920063,0.018967296150920063,0.6461038961038961,0.9183316683316683,-0.9982154288619992,0.3069529428920563,0.09262325649499475,-0.11504436863667968,-0.11504436863667968,0.036213786213786126,0.036463536463536506,0.9849758779757786,False,False,False,False,3.517946720123291,0.3797719180583954,2.7948310375213623,4.379520893096924,5.172270774841309,385.7846374511719,19.03748893737793,346.0321350097656,427.0711975097656,447.2848815917969,0.35971400141716,0.0523169860243797,0.2783649861812591,0.498443990945816,0.6176450252532959
case_110,train,1.312467084413799,0.07124500115831227,0.12787976036609192,0.12787976036609192,0.6103896103896104,0.8853646353646354,-1.101129997145671,1.4783816891000126,0.16040425485553317,0.017923630434719475,0.017923630434719475,0.6443556443556444,0.9150849150849151,-0.4541686299327212,0.16591460468621366,0.0891592536972209,-0.10995612993137244,-0.10995612993137244,0.03396603396603404,0.029720279720279685,0.6469613672129497,False,False,False,True,3.424643993377685,0.3981687724590301,2.759068012237549,4.347803115844727,5.169716835021973,367.248046875,13.424286842346191,345.9427490234375,399.21881103515625,432.0908203125,0.4327633380889892,0.0491685718297958,0.2918390035629272,0.5187699794769287,0.6638489961624146
case_67,train,1.8661239175672144,0.06203488221177069,0.12738951515676133,0.12738951515676133,0.6096403596403597,0.8756243756243757,-1.7672023379429969,2.147130028010193,0.1514971580674016,0.015547125361550533,0.015547125361550533,0.6461038961038961,0.9198301698301699,-0.8678219391832867,0.28100611044297863,0.08946227585563091,-0.1118423897952108,-0.1118423897952108,0.036463536463536395,0.04420579420579418,0.8993803987597102,False,False,False,True,3.481675148010254,0.4014225006103515,2.763874053955078,4.425694942474365,5.188252925872803,382.6053771972656,19.79265022277832,346.4131164550781,426.1247253417969,446.21044921875,0.4159236252307892,0.0497010350227355,0.333959013223648,0.5154770016670227,0.6611059904098511
case_101,validation,1.9666707498765446,0.048760267270760785,0.12819655875123204,0.12819655875123204,0.6046453546453546,0.8713786213786214,-2.041895213262653,2.2805043087692978,0.13924075470266084,0.01400660665619441,0.01400660665619441,0.6398601398601399,0.9103396603396603,-1.026555762087386,0.3138335588927532,0.09048048743190006,-0.11418995209503763,-0.11418995209503763,0.03521478521478527,0.03896103896103886,1.0153394511752671,False,False,False,False,3.457998514175415,0.4014818966388702,2.7897748947143555,4.40238094329834,5.18405294418335,386.0186767578125,18.97425079345703,346.62481689453125,427.7275695800781,447.1670227050781,0.3552675247192383,0.0565304681658744,0.2659850120544433,0.4862160086631775,0.6276569962501526
case_114,train,1.2675556029862716,0.07867670384684813,0.12187655830083628,0.12187655830083628,0.6111388611388612,0.8758741258741258,-1.079674802986398,1.43360643446385,0.1667828556232023,0.013735639585141896,0.013735639585141896,0.6413586413586414,0.919080919080919,-0.4728139774995771,0.16605083147757838,0.08810615177635417,-0.10814091871569438,-0.10814091871569438,0.030219780219780223,0.043206793206793215,0.606860825486821,False,False,False,True,3.4229555130004883,0.3977976739406585,2.7450029850006104,4.345383167266846,5.167614936828613,364.3996276855469,12.41891384124756,344.1827087402344,391.62255859375,432.0,0.3577557802200317,0.0557358153164386,0.2672240138053894,0.4785889983177185,0.636713981628418
case_59,train,1.891332117367972,0.024670802472416806,0.12944770706368366,0.12944770706368366,0.6171328671328671,0.8801198801198801,-1.8269849482832612,2.113415567171512,0.11409135286283574,0.01304887230598919,0.01304887230598919,0.6523476523476524,0.9213286713286714,-0.8515432784451233,0.22208344980353978,0.08942055039041893,-0.11639883475769447,-0.11639883475769447,0.03521478521478527,0.041208791208791284,0.9754416698381378,False,False,False,False,3.414113521575928,0.3985752761363983,2.758544921875,4.321518898010254,5.172412872314453,415.2822570800781,11.511637687683104,352.3162841796875,437.5419616699219,448.81634521484375,0.5159759521484375,0.0432564616203308,0.3042420148849487,0.5820009708404541,0.6793839931488037
case_120,validation,1.9440964664323055,0.050797581866350805,0.12750674501335957,0.12750674501335957,0.6061438561438561,0.8733766233766234,-1.9933439166448086,2.2580214744527076,0.14250398789328633,0.012833889434014221,0.012833889434014221,0.6423576423576424,0.9113386613386614,-0.9862723332290142,0.31392500802040213,0.09170640602693553,-0.11467285557934534,-0.11467285557934534,0.036213786213786237,0.03796203796203801,1.0070715834157944,False,False,False,False,3.4712073802948,0.4007486701011657,2.765434980392456,4.415709018707275,5.184878826141357,386.0508728027344,18.94571304321289,345.4892883300781,425.6670227050781,447.7648010253906,0.3578146398067474,0.0556650310754776,0.2680110037326813,0.4940930008888244,0.6233170032501221
case_52,train,1.916939393013093,0.05632352714729815,0.12487340811107095,0.12487340811107095,0.6096403596403597,0.8716283716283716,-1.8075593508319698,2.1886793347366327,0.14487354586735643,0.012814525222699347,0.012814525222699347,0.6451048951048951,0.9243256743256744,-0.9121260700546916,0.27173994172353977,0.08855001872005827,-0.1120588828883716,-0.1120588828883716,0.03546453546453543,0.05269730269730277,0.8954332807772782,False,False,False,False,3.4609897136688232,0.4015334546566009,2.7495241165161133,4.405360221862793,5.18390417098999,389.7483520507813,18.55299186706543,347.5853271484375,428.3780517578125,447.37152099609375,0.4170320630073547,0.0497259832918643,0.3334029912948608,0.5167099833488464,0.6626970171928406
case_47,train,1.7237480724247145,0.06608802736870108,0.1259047359273475,0.1259047359273475,0.6046453546453546,0.8668831168831169,-1.4941826478294167,1.9825831362896633,0.1575401622499316,0.012245819391422991,0.012245819391422991,0.6403596403596403,0.9083416583416584,-0.6188020807018922,0.2588350638649488,0.09145213488123051,-0.1136589165359245,-0.1136589165359245,0.0357142857142857,0.04145854145854144,0.8753805671275244,False,False,False,True,3.431697368621826,0.4010428488254547,2.747055053710937,4.369460105895996,5.176965236663818,385.2372741699219,19.205371856689453,344.6220092773437,425.9954833984375,447.4723815917969,0.4492833018302917,0.0318298153579235,0.2991929948329925,0.5024229884147644,0.6536499857902527
case_40,train,1.6694970891204923,0.07149041808376758,0.12304704433370699,0.12304704433370699,0.6096403596403597,0.8796203796203796,-1.5819781525682537,1.9148993844901945,0.15976647743339942,0.011626548892532397,0.011626548892532397,0.6423576423576424,0.913086913086913,-0.7304488132683408,0.24540229536970215,0.08827605934963184,-0.11142049544117459,-0.11142049544117459,0.03271728271728269,0.03346653346653339,0.8515293392999129,False,False,False,True,3.476468086242676,0.4011386334896087,2.761162042617798,4.402723789215088,5.189236164093018,375.6658325195313,16.153501510620117,346.0698547363281,416.1701965332031,432.421630859375,0.3558333814144134,0.0554569438099861,0.269553005695343,0.4885160028934479,0.6253079771995544
case_82,internal_test,1.8306716182886313,0.07617900050415241,0.12490940936243312,0.12490940936243312,0.6028971028971029,0.8801198801198801,-1.6920656353236123,2.1181491045671907,0.17009813952210323,0.00953112944937768,0.00953112944937768,0.6398601398601399,0.9133366633366633,-0.7327100539693492,0.2874774862785594,0.09391913901795082,-0.11537827991305544,-0.11537827991305544,0.036963036963037044,0.03321678321678323,0.9593555813542631,False,False,False,True,3.4522545337677,0.4008691310882568,2.7534101009368896,4.387165069580078,5.183825969696045,383.1573181152344,18.72331428527832,348.1375732421875,424.2245788574219,445.5933837890625,0.3968290388584137,0.0505726896226406,0.2817350029945373,0.5005000233650208,0.6613919734954834
case_44,train,1.7912261654736326,0.08075867571182611,0.12280417462528333,0.12280417462528333,0.6126373626373627,0.8806193806193806,-1.485110534096863,2.046556922758474,0.17344270239267562,0.008389974706709987,0.008389974706709987,0.6486013986013986,0.9120879120879121,-0.574475771145555,0.25533075728484134,0.0926840266808495,-0.11441419991857334,-0.11441419991857334,0.03596403596403597,0.03146853146853146,0.9106347629513081,False,False,False,True,3.421377658843994,0.396238774061203,2.74631404876709,4.3431549072265625,5.159008026123047,390.0741271972656,18.652687072753903,346.1019287109375,431.2918395996094,445.4189758300781,0.4716525375843048,0.0462924614548683,0.2974329888820648,0.5480489730834961,0.6709060072898865
case_145,validation,1.4746570604989142,0.05300251789418434,0.1198023259322036,0.1198023259322036,0.6208791208791209,0.8888611388611388,-1.208616507795034,1.6574823465160644,0.14073563172789696,0.008338464537452314,0.008338464537452314,0.6578421578421578,0.9328171828171828,-0.48806439380201855,0.1828252860171502,0.08773311383371263,-0.11146386139475128,-0.11146386139475128,0.03696303696303693,0.04395604395604402,0.7205521139930153,False,False,False,False,3.5594418048858643,0.3731063604354858,2.8131940364837646,4.413477897644043,5.175394058227539,381.24261474609375,11.596158981323242,362.3769836425781,404.8777770996094,439.10748291015625,0.3853324055671692,0.0410384945571422,0.3180319964885711,0.4684740006923675,0.6477540135383606
case_151,train,1.2970930350818688,0.04707510714291597,0.1195815149797003,0.1195815149797003,0.6016483516483516,0.8851148851148851,-1.22246068084333,1.4753816169481873,0.13608154634161893,0.005993558849601959,0.005993558849601959,0.6368631368631369,0.9233266733266733,-0.5852089828265719,0.17828858186631846,0.08900643919870296,-0.11358795613009835,-0.11358795613009835,0.03521478521478527,0.03821178821178817,0.6372516980167582,False,False,False,False,3.479653596878052,0.3960708975791931,2.7847070693969727,4.40528678894043,5.1859049797058105,362.6514892578125,9.897314071655272,346.7306213378906,386.9087829589844,425.0028381347656,0.4124420881271362,0.048792865127325,0.3312390148639679,0.5098109841346741,0.6606630086898804
case_115,train,1.9636368348709075,0.059178294968927084,0.12101926723754469,0.12101926723754469,0.5941558441558441,0.8678821178821179,-1.9307187086059534,2.2988069261801405,0.15200167058036507,0.005266048435173123,0.005266048435173123,0.6311188811188811,0.906093906093906,-0.9017127087537816,0.33517009130923303,0.09282337561143798,-0.11575321880237156,-0.11575321880237156,0.036963036963037044,0.03821178821178817,1.029005999852172,False,False,False,True,3.470018148422241,0.4010722041130066,2.7639598846435547,4.413661956787109,5.1841559410095215,385.3431091308594,19.139636993408203,344.5267028808594,426.0142517089844,447.41943359375,0.3567016720771789,0.0623287335038185,0.2740330100059509,0.5049260258674622,0.6605409979820251
case_83,validation,1.9695193352316829,0.04682783157267089,0.12198082566325089,0.12198082566325089,0.6061438561438561,0.8798701298701299,-2.0075845110827037,2.284411865351953,0.13911251989583232,0.005144930750323154,0.005144930750323154,0.6408591408591409,0.9155844155844156,-0.9804013246220907,0.3148925301202703,0.09228468832316142,-0.11683589491292773,-0.11683589491292773,0.03471528471528473,0.0357142857142857,1.0271831864606131,False,False,False,False,3.4547364711761475,0.4013635814189911,2.7607169151306152,4.374969005584717,5.1848249435424805,386.7286682128906,18.719057083129883,345.6745300292969,426.0284423828125,447.8851623535156,0.3536431193351745,0.0563716106116771,0.264849990606308,0.4840059876441955,0.6294469833374023
case_136,train,1.1726511325038333,0.06695045321387649,0.11952160674313662,0.11952160674313662,0.5789210789210789,0.8748751248751249,-1.0737805791860875,1.331768296429384,0.16315186680618887,0.003838889668491873,0.003838889668491873,0.6101398601398601,0.9100899100899101,-0.4665662455956297,0.15911716392555064,0.09620141359231238,-0.11568271707464475,-0.11568271707464475,0.03121878121878119,0.03521478521478527,0.6072143335904578,False,False,False,True,3.442832946777344,0.3937138617038727,2.764683961868286,4.3487868309021,5.1656107902526855,357.8339538574219,7.374810695648193,345.714111328125,375.0743713378906,430.8540649414063,0.3329048454761505,0.0485176593065261,0.2668150067329407,0.4450240135192871,0.6381769776344299
case_173,train,3.141789642993938,0.03965893173435992,0.0520230727110996,0.0520230727110996,0.48126873126873126,0.9760239760239761,-2.3483382261866885,4.251567087644514,0.17611982430722886,0.07559725165780307,0.0,0.4340659340659341,0.978021978021978,-0.5002895865594772,1.1097774446505766,0.13646089257286895,0.023574178946703467,-0.0520230727110996,-0.047202797202797186,0.0019980019980019303,1.8480486396272113,False,False,True,True,5.071426868438721,0.2815006375312805,3.1910440921783447,5.266848087310791,5.386351108551025,402.19830322265625,10.53454875946045,355.197998046875,418.6421203613281,443.6468200683594,0.3573223054409027,0.0546013936400413,0.2686649858951568,0.4937979876995086,0.6159240007400513
case_36,train,2.972597146328786,0.048963605371424294,0.10591004204394215,0.10591004204394215,0.4527972027972028,0.965034965034965,-2.6925545069202794,3.8370763974702173,0.24457002840003125,0.006263863577982309,0.0,0.3971028971028971,0.9655344655344655,-0.9690908775516912,0.8644792511414314,0.19560642302860695,-0.09964617846595984,-0.10591004204394215,-0.055694305694305724,0.0004995004995005381,1.723463629368588,False,False,True,True,4.85212516784668,0.264154314994812,3.136131048202514,5.117259979248047,5.353445053100586,433.7020263671875,10.608501434326172,357.5941162109375,446.0522766113281,449.8446044921875,0.4091252386569977,0.0524387471377849,0.3271830081939697,0.5481550097465515,0.6401910185813904
case_118,train,2.7546710066415914,0.025643098923573644,0.07810318165228144,0.0,0.49775224775224775,0.9587912087912088,-0.4862776938844271,3.774665650785507,0.22239819838675323,0.22785780992338303,0.0,0.4712787212787213,0.9702797202797203,1.2813293917282929,1.0199946441439156,0.1967550994631796,0.1497546282711016,0.0,-0.026473526473526465,0.011488511488511488,1.76760708561272,False,True,True,True,4.794837474822998,0.262771338224411,3.122034072875977,5.080356121063232,5.343743801116943,385.8163146972656,19.26175880432129,346.4919738769531,428.390380859375,446.8065490722656,0.348154753446579,0.0469598732888698,0.2742840051651001,0.4713909924030304,0.6117569804191589
case_66,internal_test,2.637750687278418,0.0744126702600776,0.0979399639140012,0.0,0.48951048951048953,0.9815184815184815,-0.20278333404624307,3.6716267575542743,0.29141541226350715,0.2460324441800387,0.0,0.44105894105894106,0.9827672327672328,1.573430312550717,1.033876070275856,0.21700274200342956,0.1480924802660375,0.0,-0.048451548451548476,0.0012487512487512342,1.77621364659696,False,True,True,True,4.957562446594238,0.2692562043666839,3.15863299369812,5.1825032234191895,5.368753910064697,385.6255798339844,19.089977264404297,345.51922607421875,426.7341918945313,447.3264465332031,0.3400048613548279,0.0304559022188186,0.2938989996910095,0.415477991104126,0.623553991317749
case_73,train,2.3314887085772655,0.13187958452457393,0.031320047388265056,0.0,0.43606393606393606,0.955044955044955,-0.5517082113531301,3.1598039634159543,0.3361953761630685,0.17196579970115797,0.0,0.37312687312687315,0.9545454545454546,1.0615620515580837,0.8283152548386887,0.20431579163849456,0.14064575231289292,0.0,-0.06293706293706292,-0.0004995004995004271,1.6132702629112137,False,True,True,True,4.698200225830078,0.2422367930412292,3.166369915008545,4.967726230621338,5.285124778747559,389.1913757324219,18.797691345214844,347.4646301269531,430.40179443359375,445.7125244140625,0.5048685073852539,0.0409205108880996,0.3035930097103119,0.5674020051956177,0.6693969964981079
case_68,train,2.3391548481044593,0.060053092009182685,0.030680753563645868,0.030680753563645868,0.5576923076923077,0.9333166833166833,-1.6470488261309688,2.9426153761662426,0.08209051117241187,0.1084187327137583,0.0,0.5347152847152847,0.9463036963036963,-0.26147751415095294,0.6034605280617833,0.022037419163229183,0.07773797915011244,-0.030680753563645868,-0.022977022977022976,0.012987012987012991,1.385571311980016,False,False,True,False,4.425922393798828,0.2735873758792877,3.023252010345459,4.877762794494629,5.289210796356201,392.8239440917969,17.428680419921875,350.3910827636719,425.4644470214844,446.34661865234375,0.3605170845985412,0.055677156895399,0.2793590128421783,0.4894739985466003,0.6437190175056458
case_165,train,2.2281009173421933,0.052366721452648354,0.07696022645815999,0.07696022645815999,0.5209790209790209,0.9532967032967034,-1.7427113110317167,2.9025643217516226,0.11391077978917022,0.04861563430971455,0.0,0.48926073926073926,0.9590409590409591,-0.4311911031853968,0.6744634044094293,0.061544058336521865,-0.02834459214844544,-0.07696022645815999,-0.03171828171828167,0.005744255744255744,1.31152020784632,False,False,True,False,4.635026454925537,0.2627304494380951,3.082525968551636,4.99378776550293,5.319788932800293,381.8801879882813,12.852670669555664,361.7228698730469,415.5033264160156,439.4085693359375,0.4151437878608703,0.0593654699623584,0.3307690024375915,0.5631849765777588,0.7480480074882507
case_42,train,2.0347198804693005,0.042469765330977155,0.034790954829376004,0.0,0.5894105894105894,0.9405594405594405,-0.5937667448126538,2.801498237802872,0.20786896831708684,0.18443627177299085,0.0,0.5751748251748252,0.954045954045954,0.8624156764623465,0.7667783573335716,0.1653992029861097,0.14964531694361485,0.0,-0.014235764235764226,0.01348651348651353,1.4561824212750003,False,True,True,True,4.481013298034668,0.2694236040115356,3.039571046829224,4.902854919433594,5.2952880859375,383.3473205566406,18.68475341796875,347.9400634765625,424.3719177246094,445.5950927734375,0.2999007403850555,0.0306674931198358,0.2633120119571686,0.3775449991226196,0.6343759894371033
case_95,train,2.298848520073684,0.01451078846843159,0.08944138978780501,0.08944138978780501,0.5309690309690309,0.903096903096903,-2.200993638672124,2.771705833506799,0.11048036451254784,0.04272701149810525,0.0,0.49475524475524474,0.9113386613386614,-0.7774604352920071,0.4728573134331149,0.09596957604411624,-0.046714378289699765,-0.08944138978780501,-0.03621378621378618,0.008241758241758323,1.423533203380117,False,False,True,False,4.116982936859131,0.2957494258880615,3.0122759342193604,4.701513767242432,5.240910053253174,441.1065368652344,11.151686668395996,360.6827697753906,448.7469177246094,452.7615966796875,0.3583834171295166,0.0516914539039135,0.275842010974884,0.4941360056400299,0.6097859740257263
case_43,train,2.016748207302913,0.0451804558339561,0.051002199359923985,0.0,0.5991508491508492,0.9365634365634365,-0.5293766598722949,2.7692839542915446,0.20612302331820195,0.20133425458789572,0.0,0.5889110889110889,0.952047952047952,0.906220929760039,0.7525357469886318,0.16094256748424585,0.15033205522797174,0.0,-0.010239760239760254,0.01548451548451546,1.4355975896323339,False,True,True,True,4.455991268157959,0.2713600397109985,3.0322248935699463,4.886398792266846,5.289196014404297,383.7666931152344,19.64435768127441,346.23516845703125,426.8658752441406,446.4568786621094,0.2953096032142639,0.0284253749996423,0.2620919942855835,0.3641569912433624,0.6271389722824097
case_102,internal_test,2.1072023927068524,0.07955479074788001,0.003072047805579592,0.003072047805579592,0.42482517482517484,0.9238261738261738,-1.0032473268820803,2.756920008006508,0.25246444785069877,0.14472196945535945,0.0,0.3546453546453546,0.9288211788211789,0.48783425146115894,0.6497176152996555,0.17290965710281875,0.14164992164977985,-0.003072047805579592,-0.07017982017982022,0.004995004995005048,1.4910815783432392,False,False,True,True,4.375712871551514,0.2771494090557098,3.016469955444336,4.843551158905029,5.280505180358887,388.4079895019531,18.330293655395508,346.8808288574219,427.1072692871094,447.9696350097656,0.599214494228363,0.0443295650184154,0.321042001247406,0.6417539715766907,0.6981080174446106
case_45,validation,2.1864088034137223,0.00453570248834289,0.02978348099433942,0.02978348099433942,0.5766733266733267,0.9150849150849151,-1.6810172559456749,2.7563811565906913,0.12403073624803891,0.11624773873123694,0.0,0.5946553446553446,0.9278221778221778,-0.2087907933316057,0.5699723531769689,0.11949503375969601,0.08646425773689752,-0.02978348099433942,0.017982017982017928,0.012737262737262722,1.472226462614069,False,False,True,False,4.089926719665527,0.2983483970165252,3.0181379318237305,4.690937042236328,5.237214088439941,415.900634765625,11.671467781066896,352.5118713378906,438.6653137207031,448.9953918457031,0.3532792031764984,0.0611677840352058,0.2696219980716705,0.4961870014667511,0.657371997833252
case_87,validation,2.2449147059669055,0.025285274507876803,0.0748893189591573,0.0748893189591573,0.5629370629370629,0.9150849150849151,-2.092806209588374,2.7164953274300294,0.09497294527963795,0.058992810912514196,0.0,0.5457042957042957,0.9245754245754245,-0.722753332817424,0.47158062146312396,0.06968767077176115,-0.01589650804664311,-0.0748893189591573,-0.017232767232767232,0.009490509490509447,1.3700528767709501,False,False,True,False,4.078866958618164,0.2992359101772308,3.0130929946899414,4.678973197937012,5.235569000244141,434.91937255859375,10.841824531555176,359.8905029296875,446.29388427734375,451.6589660644531,0.3624218702316284,0.0561986789107322,0.2799060046672821,0.4929479956626892,0.6498550176620483
case_32,train,2.0334975361954473,0.056863020513586014,0.01804893608393008,0.01804893608393008,0.5704295704295704,0.8951048951048951,-1.05219235973795,2.6196595551376944,0.1870290966707129,0.1302709785265889,0.0,0.6063936063936064,0.9148351648351648,0.2646542666320265,0.5861620189422472,0.1301660761571269,0.11222204244265882,-0.01804893608393008,0.03596403596403597,0.0197302697302697,1.3168466263699763,False,False,False,True,4.004930019378662,0.3062626123428345,2.9958200454711914,4.635653018951416,5.224660873413086,385.7896423339844,19.027637481689453,346.1290588378906,427.2201232910156,447.2573852539063,0.3441199362277984,0.0573530942201614,0.2647680044174194,0.4800379872322082,0.6311230063438416
case_56,train,1.9236062346826408,0.10129020406126762,0.03589789843913256,0.0,0.5856643356643356,0.9028471528471529,-0.32543133483303716,2.323193325357111,0.21817027848024584,0.17937963444671426,0.0,0.6273726273726273,0.9318181818181818,0.7714734734611199,0.39958709067447007,0.11688007441897821,0.14348173600758168,0.0,0.04170829170829171,0.028971028971028878,1.096904808294157,False,True,False,True,3.9566686153411865,0.2822281122207641,2.9921300411224365,4.530732154846191,5.185006141662598,391.56829833984375,18.250450134277344,349.5623779296875,431.0653076171875,444.0361022949219,0.3620691299438476,0.0552688166499137,0.2802839875221252,0.4984259903430938,0.6343129873275757
case_60,validation,1.96683129475389,0.10197339192104796,0.08923773733620301,0.08923773733620301,0.6128871128871128,0.8896103896103896,-1.52039477863765,2.3066093423278646,0.20182780437994405,0.03247600008576195,0.0,0.6508491508491508,0.926073926073926,-0.46684201215902577,0.3397780475739747,0.09985441245889609,-0.056761737250441056,-0.08923773733620301,0.03796203796203801,0.036463536463536395,1.0535527664786242,False,False,False,True,3.585988759994507,0.3671199679374695,2.8215079307556152,4.4092559814453125,5.179694175720215,390.0577392578125,18.76041984558105,346.4717712402344,431.7008666992188,444.1846008300781,0.3576135337352752,0.0558004081249237,0.2681039869785309,0.4934250116348266,0.622859001159668
case_63,train,1.9195759377098138,0.02314615004787755,0.11374613314684959,0.11374613314684959,0.4692807192807193,0.9253246753246753,-1.9430210159634784,2.2855338206757074,0.11021111171666981,0.0156453728172207,0.0,0.4080919080919081,0.9333166833166833,-0.7796892310950774,0.3659578829658936,0.08706496166879225,-0.09810076032962889,-0.11374613314684959,-0.0611888111888112,0.007992007992007943,1.163331784868401,False,False,True,False,4.257575988769531,0.2848091423511505,3.0179500579833984,4.785690784454346,5.2650299072265625,392.8834533691406,17.84315299987793,352.3106994628906,425.2461242675781,448.66607666015625,0.4950523376464844,0.045140091329813,0.3021590113639831,0.5653340220451355,0.6750959753990173
