case_id,case_number,n_elements,stress_mean,stress_std,stress_min,stress_p50,stress_p95,stress_p99,stress_max,negative_stress_fraction,fluence_rate_mean,fluence_rate_std,fluence_rate_min,fluence_rate_p95,fluence_rate_max,temperature_mean,temperature_std,temperature_min,temperature_p95,temperature_max,weight_loss_rate_mean,weight_loss_rate_std,weight_loss_rate_min,weight_loss_rate_p95,weight_loss_rate_max,rho_mean,rho_std,rho_min,rho_p95,rho_max,rho_normalized_mean,rho_normalized_std,rho_normalized_min,rho_normalized_p95,rho_normalized_max,theta_mean,theta_std,theta_min,theta_p95,theta_max,z_mean,z_std,z_min,z_p95,z_max
case_85,85,400360,5.742957919704764,3.1149059784137743,-3.020724,6.0903045,9.9049989,15.76703710999999,34.807575,0.054595863722649615,3.4244447551403727,0.39655061935842534,2.772854,4.356111,5.168155,382.4470305897692,19.903655454945266,345.634888,426.205627,446.261841,0.35951307511239877,0.056221857519312,0.269637,0.484243,0.644866,187.41559331303714,17.372656723067426,130.12488884173638,212.41710135924626,223.05045094542393,0.6165225496013141,0.1869523985626558,0.0,0.8855713181017637,1.0,0.34418972131707987,0.141225048664827,0.0075206206379141065,0.5587513451660042,0.7734905567486223,443.3917982568364,256.9843942752365,1.77247,842.5976072,885.390015
case_86,86,400360,4.475714650302229,2.398145700934369,-2.192603,4.703214,7.600986799999998,12.306284609999972,24.116091,0.051616045558996904,3.3035128588470375,0.3371241133604362,2.757414,4.078032,5.099004,385.38569238715155,19.113305435648183,344.546875,425.631287,447.537537,0.34299056868818056,0.03529053257146718,0.270978,0.416242,0.623805,187.18045196620042,17.376211519049324,129.99514653806355,212.18061014718714,222.5832014754447,0.6176315666941297,0.18767228160048446,0.0,0.8876465075835862,1.0,0.3443248245629048,0.14130324204790082,0.007521334032316598,0.559074468674671,0.7734970255479261,442.7850746659855,256.8104214021547,1.761435,841.67829315,884.203125
case_87,87,400360,5.090262583584774,3.1795738036245207,-2.640951,4.9807125,10.772640149999999,15.996327419999991,34.780033,0.056481666500149866,4.078867188390449,0.2992362793446649,3.013093,4.678973,5.235569,434.91933059194713,10.841838172932368,359.890503,446.293884,451.658966,0.36242187509241686,0.05619874792581014,0.279906,0.492948,0.649855,187.95310440850497,17.3854500361994,130.31946171023145,212.91618724639338,223.81724456427895,0.6164172126759527,0.18594505137451806,0.0,0.8834083869678235,1.0,0.34393497375936477,0.14095768569295092,0.0075302410495372415,0.5573297557208878,0.7734662512492246,444.2538545335373,257.3019401483434,1.743378,844.0582981499999,886.923401
case_88,88,400360,6.062381686519632,3.3069696264471307,-2.998474,6.400816,10.5249315,16.492369909999947,37.013695,0.05528274552902388,3.431204993286042,0.40154710492699325,2.770638,4.368344,5.179395,405.7258185349186,13.581095968206476,350.596588,433.65921,449.123047,0.3652474960335697,0.05660765749276724,0.281396,0.506476,0.647237,187.42234781566248,17.360105668125247,130.10187956132822,212.3931625645702,223.21644813551566,0.6155907623484846,0.18643812599844542,0.0,0.8837637790017551,1.0,0.3441011128230277,0.1411396216973819,0.0075231160595422555,0.558426853352032,0.7734849764590405,443.3967602129857,256.8848239101515,1.767857,842.47852515,885.395142
case_89,89,400360,5.266890383197622,2.9171246696594264,-2.838573,5.3788685,9.501103399999998,14.831547619999998,30.6705,0.053042261964232194,3.8019606442601654,0.33345935071239197,2.916183,4.541164,5.200042,383.197516216705,18.62523186195125,347.284851,423.971283,445.609863,0.32875512278948954,0.046149974675273445,0.266905,0.434309,0.63672,187.5290737709323,17.373129527695227,130.17798362449744,212.5203923637652,223.19816201469337,0.6165446157914435,0.1867673211162784,0.0,0.8852101787405994,1.0,0.34412240811076067,0.14114938319595582,0.007524556773270327,0.558448131878145,0.7734811728953284,443.6046633506519,257.0375766450343,1.774452,842.9151,885.798889
case_90,90,400360,4.869318267169547,2.654057424707667,-2.427212,5.016774,8.592505999999998,13.712929219999996,28.16913,0.05310470576481167,3.400073377839945,0.37261855436000507,2.756424,4.260201,5.122853,382.8279718735337,18.961845455628563,347.606384,424.718323,445.96106,0.462286962973324,0.047287643700595246,0.29586,0.541388,0.669981,187.29173416520354,17.36068822445289,130.04720963003368,212.2737419857063,222.88844049949898,0.6165851529441226,0.1869933009490364,0.0,0.8856682702891248,1.0,0.3442031862815116,0.14120786943704344,0.007520965992923568,0.5587772648333285,0.7734891633333785,443.1935995644345,256.8510194987049,1.781171,842.1855500500001,885.011719
case_91,91,400360,6.227670659181736,3.3979758671475198,-3.08532,6.488305,10.791361599999998,16.847369969999992,35.742393,0.05574482965331202,3.455228231092017,0.4016218588655633,2.756512,4.390332,5.184734,433.06413245325206,10.696000860096477,358.063507,445.115692,450.83905,0.34507570540513544,0.04671305066004766,0.269832,0.465749,0.587035,187.46726062080094,17.358664994201916,130.0948819562552,212.42883052344888,223.28761877928488,0.6156314388909323,0.18626628625753874,0.0,0.8834803158913925,1.0,0.3440625142065872,0.14108629958332847,0.007524953740379369,0.558206483366725,0.7734807125947697,443.42328739098076,256.8803046818637,1.766096,842.51929005,885.322388
case_92,92,400360,5.130990623071736,2.763459685712141,-2.564173,5.3575745,8.626925249999998,13.862440039999994,26.938456,0.05583974423019283,3.3151377824158255,0.3396938276369829,2.754728,4.096534,5.102495,440.6940314053152,11.036343504301852,360.484467,448.292053,453.240387,0.35731108146668006,0.05184110447128355,0.276052,0.494103,0.600896,187.19560009344536,17.356085618501137,130.0107943899111,212.15625474746847,222.74921828535275,0.6166247311686852,0.18715096601241932,0.0,0.8857758942525551,1.0,0.34419138963084034,0.14116278102030513,0.007523960393289337,0.5585783101746205,0.7734888277716809,442.784899037731,256.688097782544,1.753836,841.5325380999999,884.013306
case_93,93,400360,5.478692639704266,2.9302772473482652,-2.840521,5.8287225,9.250488349999994,14.655003869999994,30.1751,0.054011389749225695,3.4178594683984422,0.38890693548220323,2.750309,4.322261,5.145325,386.1117000633231,18.932010897804528,346.45401,427.157196,447.337952,0.38202597602158056,0.04657131133910967,0.305945,0.478578,0.642379,187.37535530463057,17.366776254196562,130.11982947283937,212.36174703852234,222.96244055760377,0.6166944807219757,0.18705609473155443,0.0,0.8858208165924687,1.0,0.3441778235508729,0.14121199097436749,0.00752085490792357,0.5587265135533521,0.7734887043465138,443.2778026141421,256.94264724160405,1.767235,842.4097961,885.166992
case_94,94,400360,4.538194798194124,2.424179500069991,-2.174474,4.7822595,7.718307899999998,12.303719159999945,24.009642,0.05091917274452992,3.3453934895793784,0.34529885404185334,2.750346,4.140851,5.115379,382.62319461936255,19.04592957436314,347.728363,424.648193,445.989594,0.2921537070436606,0.026776236377514966,0.260974,0.351218,0.609569,187.2503011980415,17.38279020844882,130.0518124467031,212.2622780905703,222.64648037676054,0.6177298329375075,0.1877299265393893,0.0,0.887853128929259,1.0,0.3443425584842745,0.14129118644227717,0.007520418660881231,0.5590692342824806,0.7734979421233448,442.83096534962783,256.85287982990417,1.757124,841.7860140500001,884.291809
case_95,95,400360,4.895934174905084,3.223223878350186,-2.685085,4.654884,10.77805555,16.617831289999994,34.657604,0.058984414027375365,4.116984053411929,0.2957497784895811,3.012276,4.701514,5.24091,441.106624332241,11.151700155362004,360.68277,448.746918,452.761597,0.35838335242281943,0.05169151826974818,0.275842,0.494136,0.609786,188.01228660512862,17.392344257556662,130.35876916913836,212.98012895411264,223.8127714244792,0.6169186556447923,0.18610593273508194,0.0,0.8840858367866478,1.0,0.34395325553908296,0.1409601355668351,0.00753030120942282,0.5573369642532127,0.7734682808463664,444.38176261132475,257.37845535858776,1.747276,844.30658915,887.131958
case_96,96,400360,4.446458726690977,2.416189386770124,-2.304803,4.639926,7.780730149999999,12.24018025,24.371454,0.05236786891797383,3.607393621660506,0.28783249396531124,2.869484,4.233084,5.12969,386.08861887389344,19.10188798657325,346.838501,428.46579,446.8909,0.327199144250175,0.04337609258089027,0.271129,0.428077,0.63691,187.24914107370878,17.370902590881407,130.06625445908767,212.24573817368045,222.71089096395667,0.6172282473321139,0.18750035885745492,0.0,0.8870398418614746,1.0,0.3442469906380484,0.1412397462739357,0.007523650983897313,0.5588793733512493,0.7734900738708594,442.94681427353123,256.84413731282086,1.758048,841.91388205,884.52887
case_97,97,400360,5.6924701216679985,3.097453995586347,-2.972989,6.0205065,9.876257950000001,15.689509939999951,35.222374,0.05456089519432511,3.395628813108204,0.40388445250570737,2.753938,4.331125,5.162419,385.05794624529915,18.14204734306768,349.322784,424.704742,445.840607,0.363518493895494,0.05656209496599722,0.280019,0.496007,0.65167,187.3950202506142,17.370970960103165,130.1137749953839,212.39366888352558,223.07172624488098,0.6162059779210148,0.18686912444401735,0.0,0.8851302420306604,1.0,0.3441906393253819,0.14121371810650227,0.007519531909422045,0.5587443490301083,0.7734908758165976,443.344506002765,256.93533776988113,1.773224,842.4787660999999,885.315552
case_98,98,400360,6.260926460560495,3.3557827250679724,-3.125222,6.604918,10.4567118,16.659584779999992,34.968266,0.05561244879608353,3.400256319432511,0.40381714148574915,2.741182,4.341915,5.161951,426.91705705457093,10.80728106828326,354.682648,443.422394,450.148193,0.3600414869017885,0.05558530160596915,0.279544,0.486067,0.648179,187.43072817960584,17.356315538078107,130.0913243562734,212.39125062506196,223.2181496701161,0.615713073328715,0.18637288965436472,0.0,0.8837402756019345,1.0,0.3440706226268607,0.14110184454661054,0.007523125941395105,0.5583201357199299,0.7734824313461237,443.3131365247502,256.85743219320625,1.761359,842.3571840999999,885.125427
case_99,99,400360,3.476781438615246,1.875467187248516,-1.984535,3.6970495,5.9631000499999995,9.452709819999992,19.247944,0.05264511939254671,3.2034356837246474,0.27354098538075144,2.757849,3.818568,5.078149,388.1049973639725,18.42249674418702,346.779327,426.971649,448.014038,0.36399866364272154,0.05668828587850606,0.28102,0.499922,0.650739,186.97586648845575,17.374959284225785,129.82455571299678,211.96504374237327,222.318673228816,0.6178913028245758,0.1878493438380463,0.0,0.8880617517684629,1.0,0.3444112014926418,0.1413547556638123,0.007519555669677928,0.559095559908151,0.7735075799572455,442.2953538658883,256.6347502451196,1.688792,840.901489,883.26947
case_100,100,400360,5.697571016370266,3.1376977543160045,-2.891517,5.964307,10.016252149999998,16.07231018999997,36.002693,0.054880607453292034,3.418311195843741,0.3979099036080743,2.755941,4.338583,5.170401,385.95273306594066,18.816726990407656,348.280579,427.408234,446.476257,0.35788863810570487,0.0510885875511528,0.282258,0.493213,0.601311,187.39699023845114,17.371416271018575,130.1108475229557,212.3921713549163,223.06615887215807,0.6162761641482793,0.18687922205714427,0.0,0.8851707625705955,1.0,0.3441951445147451,0.14121739828167623,0.007521608716303656,0.5587577095995987,0.7734902704164963,443.4021432710509,256.9508555816893,1.778547,842.561523,885.429199
case_101,101,400360,5.892952549795185,3.236899568325173,-2.937452,6.204991,10.39778605,16.38247323999996,37.050594,0.055292736537116596,3.457999072634629,0.401482386088586,2.789775,4.402381,5.184053,386.01870292894387,18.974274700462377,346.624817,427.72757,447.167023,0.3552674829653313,0.05653053930296334,0.265985,0.486216,0.627657,187.43655803221816,17.372146162863782,130.13015080452726,212.42886813625617,223.11755747063995,0.6162813791921249,0.18682256862202282,0.0,0.8850522912982899,1.0,0.34417296222364824,0.1412062343248864,0.0075218747143589995,0.558710134213388,0.7734890404855335,443.52617425002995,256.98413307329787,1.782668,842.743713,885.672791
case_102,102,400360,3.5612086781296832,2.6195957954661484,-2.34796,3.1577535,8.406160349999999,14.098538529999981,24.881475,0.05393645718853032,4.375713545529023,0.2771497521310638,3.01647,4.843551,5.280505,388.4079866162855,18.330317455681154,346.880829,427.107269,447.969635,0.5992144514736738,0.04432962258044649,0.321042,0.641754,0.698108,188.2759913037714,17.394759028307693,130.55211769162517,213.24482919353247,224.2128101923612,0.6163084221451024,0.18572101661720042,0.0,0.8828966484660303,1.0,0.343882785245658,0.14091727552511865,0.0075332790608738836,0.5570381140333397,0.7734588566706397,445.0818544671745,257.70108407117146,1.769105,845.4558171,888.691345
case_103,103,400360,4.576965894714756,2.766835829088774,-2.604062,4.607530499999999,9.343619499999997,13.454126719999989,29.810537,0.05234788690178839,4.339506973124189,0.2789968029797974,3.015138,4.831004,5.276573,390.3038883385953,18.682884567691772,345.999695,431.709717,445.127869,0.40564945820761317,0.04936321377995609,0.316624,0.506941,0.660679,188.061272918547,17.394046310118878,130.4527111865531,213.0517399091081,223.90484582059844,0.61644992869972,0.18612786511761598,0.0,0.883864547835203,1.0,0.34393460602321746,0.14098235673025353,0.0075310774037884625,0.5574018534214812,0.7734638346956817,444.51950447960587,257.4951342142882,1.739097,844.567444,887.555542
case_104,104,400360,5.571784815653413,2.9950356596191217,-2.908595,5.9143775000000005,9.494130149999998,15.031422429999958,32.318115,0.05417124587870916,3.4338873076031566,0.4009116041980528,2.747989,4.365649,5.174938,383.3001952582876,18.620522138702526,347.518341,424.05481,445.589722,0.38008912976321324,0.04900609602634632,0.299322,0.482016,0.642421,187.4177454563258,17.368606571595635,130.1417056222991,212.41132747908517,223.05597866789142,0.6164396271595619,0.1869315230295457,0.0,0.8854357803178097,1.0,0.34416715738594306,0.14120108208958262,0.0075203412102509476,0.5586924296320686,0.7734880080025016,443.36557904363053,256.9651419357759,1.770265,842.5394320500001,885.327271
case_105,105,400360,4.117726134788689,2.1929889562668192,-2.186344,4.358169999999999,6.8997643,10.996859329999976,24.234915,0.0539514437006694,3.423628525447099,0.39797136543508677,2.752491,4.350676,5.17052,368.3004445134378,13.826432870743027,346.214355,401.835968,432.130493,0.41572366250374665,0.04982982143916074,0.332962,0.515069,0.660178,187.29155326059774,17.3752525716993,130.07456620275633,212.30619716930005,222.8644533591524,0.6166295575012719,0.18725373102796802,0.0,0.8862132877470088,1.0,0.3442828679804181,0.14123001917890043,0.007520323711333784,0.558942435082364,0.7734963541268923,442.89363627246246,256.80308981892534,1.759112,841.807922,884.332947
case_106,106,400360,2.8088639095788785,1.5147846178154314,-1.404895,2.8706945,5.135105649999999,7.404705149999979,16.977144,0.053112199020881205,3.459594911279847,0.40125434968544443,2.753707,4.398698,5.183057,357.8890897819364,11.15425010070144,342.498779,377.223145,431.782928,0.5974948207013686,0.04420492957946533,0.320981,0.640959,0.698224,187.23100918866518,17.36500453249433,130.04456186620635,212.2210530538645,222.7607666904393,0.6167902086897347,0.1872920118485662,0.0,0.8863228530918029,1.0,0.3442414585046908,0.1411941757935125,0.007522678071711644,0.5587700380678857,0.7734909980006497,442.7300944941804,256.7018381153313,1.756266,841.50006405,883.991882
case_107,107,400360,5.773947811179936,3.0993899703379326,-3.022316,6.1914635,9.823782799999998,15.309831739999966,35.135075,0.05322959336597063,3.4598096753921466,0.40238878555922103,2.786277,4.412163,5.184364,389.02952220377665,18.464986192430597,348.92688,426.872101,445.542328,0.36046057927864916,0.05618340086201124,0.276056,0.487046,0.648452,187.39133086475184,17.371123700557916,130.12741371190083,212.37662611229965,223.02177561736553,0.6164412562640397,0.18699868694115035,0.0,0.885405860089775,1.0,0.3441681264922274,0.1412062237738378,0.007520048554719676,0.5587133742966296,0.7734881959115111,443.3079177409632,256.94359484900036,1.751127,842.45276205,885.194214
case_108,108,400360,5.656906859883603,3.1348301829675336,-2.865971,5.8471174999999995,9.929823999999998,15.874375229999995,35.769039,0.05562493755619942,3.6610216051353777,0.35512401068765015,2.856672,4.467982,5.184998,391.2167239956638,18.514726080306314,348.662567,431.969727,443.922302,0.3512563819162754,0.06257572361814934,0.269876,0.499389,0.662615,187.46590168965042,17.368731793876975,130.11958437591858,212.44594797512795,223.14594205461174,0.6164523554904973,0.1867076410093085,0.0,0.8849788990294466,1.0,0.34411239785551606,0.14115992515588477,0.0075233004848302585,0.5584616962895818,0.773482569302384,443.5642532144794,256.97819459494804,1.772672,842.78674605,885.724792
case_109,109,400360,5.195676734721251,2.857714110167264,-2.661827,5.327249,9.180979099999997,14.838084429999965,33.045288,0.05352432810470577,3.416611398021781,0.39800839564070806,2.749628,4.336962,5.169534,382.6580175393147,19.008357829835127,347.277008,424.529724,445.910065,0.4566440033369966,0.047763084748994225,0.294833,0.537327,0.669169,187.37839567097814,17.361665241662763,130.09046981218356,212.3630152603666,223.10445877615945,0.6159065587541034,0.18665649581362323,0.0,0.8845179780435718,1.0,0.344169896662991,0.1411846942925075,0.007520946739888277,0.5586798991768799,0.7734874268435391,443.42743765287486,256.9006885699867,1.789329,842.5206940500001,885.493347
case_110,110,400360,3.9290077497876927,2.1413123439560477,-1.912455,4.038747000000001,6.862424099999998,10.958231119999986,24.012974,0.0530647417324408,3.424643306264362,0.39816927849738004,2.759068,4.347803,5.169717,367.24801128180616,13.424304126133967,345.942749,399.218811,432.09082,0.4327633187131581,0.049168635264208164,0.291839,0.51877,0.663849,187.27494909565027,17.37654447039936,130.05122358745822,212.28747788273154,222.81296931423282,0.6168892689529779,0.187324465858816,0.0,0.8865319820251806,1.0,0.34429428520564087,0.14123756568723236,0.007521715525979211,0.5589810064610711,0.7734958631758027,442.92722787590156,256.7924756928648,1.769975,841.82245205,884.391235
case_111,111,400360,1.8535673290638432,2.1978226107895,-1.312034,1.35906,5.3272014500000004,13.01995311999998,22.531204,0.05874213208112698,4.829971431331801,0.263243608424324,3.129601,5.104234,5.34958,365.8954463814767,12.967809967023777,344.764099,395.999878,432.052094,0.5879988767109601,0.04370468678090015,0.319001,0.636869,0.69556,188.3401306691768,17.44081831377391,130.73405857103361,213.4140182950944,224.23157177659223,0.616124109862618,0.18653777748536973,0.0,0.8843011636286523,1.0,0.3441072476267526,0.14098989651816698,0.007529992039798799,0.5575146949362846,0.7734755958723164,444.8481521502324,257.76448967557167,1.746849,845.29328315,888.087219
case_112,112,400360,5.013397360205815,2.6967581569672077,-2.476779,5.188376,8.805350449999999,13.895156419999983,30.385695,0.05313218103706664,3.4175265797382353,0.39862238380201875,2.76754,4.352919,5.166001,383.5835423483667,18.734337899417692,346.584259,423.76593,445.65976,0.5364449267459287,0.04269912372214834,0.307677,0.598808,0.684087,187.39012625086957,17.35030030023396,130.07485965025796,212.35606755084225,223.1293196941444,0.6159325041871232,0.186453183351461,0.0,0.8842263751976931,1.0,0.34410910261112326,0.14113543729141728,0.007521954168257644,0.5584561260971669,0.7734835564318767,443.434603288308,256.87890924099145,1.787399,842.5,885.49884
case_113,113,400360,5.887156795826256,3.2273952653440725,-2.901294,6.2126755,10.323030399999999,16.214375809999982,37.491329,0.05620941152962334,3.45872968919972,0.4015578758873723,2.785231,4.402708,5.18413,391.6715825055849,18.27681290860822,349.479858,431.252228,444.027222,0.3577572602657609,0.05592959518416119,0.268152,0.493817,0.623685,187.40737909991316,17.36996724386398,130.11818165059793,212.38922884040232,223.08159843570544,0.6162552908499901,0.18684734107843806,0.0,0.8849830399411911,1.0,0.34416333429949686,0.1411970860404707,0.00752125383555889,0.5586710299389793,0.7734881234394791,443.4414609991782,256.94678846426126,1.770496,842.6015650999999,885.499084
case_114,114,400360,3.8466171109826157,2.0664884197863898,-1.9858,4.0515335,6.512721399999996,10.346745789999988,23.000751,0.053836547107603154,3.422955779198721,0.39779815923385864,2.745003,4.345383,5.167615,364.3996236484564,12.418929774100548,344.182709,391.622559,432.0,0.3577557608152663,0.055735884560786986,0.267224,0.478589,0.636714,187.29822712414907,17.387771993177815,130.0717191167964,212.32076094495528,222.80208577640798,0.6171280247107819,0.1875089317505202,0.0,0.8869698761148348,1.0,0.34434146826026557,0.1412645538830117,0.007520058167478188,0.5590658251445714,0.7735000593467732,442.81965492502775,256.8177531233798,1.756014,841.74249605,884.14978
case_115,115,400360,5.918926264032371,3.246350074717145,-2.917072,6.2577110000000005,10.394952349999997,16.44899433999996,35.972679,0.05478319512438805,3.4700177807173533,0.4010727143971248,2.76396,4.413662,5.184156,385.34316203942456,19.13966082633216,344.526703,426.014252,447.419434,0.35670161510640425,0.06232880926369953,0.274033,0.504926,0.660541,187.44472625184324,17.371597057775414,130.1344967561949,212.43295319443368,223.0979785712704,0.6164810996392199,0.1868647421396208,0.0,0.8852772597518264,1.0,0.3441517859494024,0.14120259632518345,0.0075215728592889705,0.5586712243451083,0.7734873947949483,443.55890014927814,256.99015908900765,1.78608,842.7804692,885.716187
case_116,116,400360,5.529623456651513,3.0286098958952317,-2.774462,5.8249165000000005,9.626658349999998,15.341071719999992,35.28178,0.05562993306024578,3.4343978645818765,0.3977462749421579,2.759937,4.361716,5.175158,388.6406119804575,18.3940867878924,348.036255,424.493561,445.75769,0.35765221934259167,0.05136140973137999,0.277686,0.495454,0.590257,187.33762128139065,17.372401861580254,130.08887752163395,212.33072334927402,222.93562298587878,0.6165939740106793,0.18710835554564853,0.0,0.8857805991628572,1.0,0.3442097536660978,0.14122770953019453,0.0075203225572586145,0.5588116224814763,0.7734909329229146,443.24303595572724,256.9071702731167,1.757855,842.32801825,885.070801
case_117,117,400360,5.137139844317614,2.743304421021051,-2.834731,5.4096695,8.875784099999999,13.745235779999978,30.055035,0.05402887401338795,3.703256252552702,0.3485358053578977,2.873372,4.484687,5.189232,382.56323174051363,18.538152029379358,346.457947,422.687592,443.732666,0.40424706879808175,0.04681115516874428,0.327629,0.499235,0.654674,187.5011089842091,17.364015233881936,130.16085556517595,212.4850101614815,223.23519051355296,0.6160694400968487,0.18656072314148425,0.0,0.8844989829039988,1.0,0.34409911454053227,0.14111158696214465,0.0075222323291694254,0.5583454244993798,0.7734814307269329,443.45671611614046,256.95949770208716,1.76156,842.6503330500001,885.50116
case_118,118,400360,4.115224518016284,2.9648587306139396,-2.421048,3.7749975,9.72842485,15.380119959999952,27.368141,0.05617194524927565,4.794837920271754,0.2627716663755994,3.122034,5.080356,5.343744,385.81640303253073,19.261783986832054,346.491974,428.390381,446.806549,0.34815469473473865,0.04695993341419339,0.274284,0.471391,0.611757,188.49413207344523,17.43448186433454,130.77115918200127,213.55104344921207,224.3634268647198,0.6167493781337477,0.18628122061790534,0.0,0.8844735395004838,1.0,0.34396302442939214,0.140958334388608,0.007531390415117479,0.5571978909843387,0.7734639568274426,445.32408425899195,257.9411761916718,1.743299,846.036438,889.066101
case_119,119,400360,4.592839510830252,2.520753115363286,-2.211702,4.7912725,8.035663549999999,12.864711179999986,27.997272,0.05393146168448396,3.451034159776202,0.3979475184104326,2.77484,4.379269,5.177862,370.79172610348695,14.664689836476303,346.300812,407.30719,432.180481,0.35555220337696064,0.05931758534343783,0.262263,0.49125,0.653727,187.32662510772687,17.382265337254573,130.07520256077646,212.34907892552076,222.89230486866407,0.6168197576028518,0.1872743805295183,0.0,0.8864085854763066,1.0,0.3442941621284169,0.14124506896282432,0.007521774564528685,0.5589829725541995,0.7734971117626738,443.0667554326381,256.84798889795434,1.773743,842.049194,884.674805
case_120,120,400360,5.849380987391348,3.215658955690831,-2.920854,6.163234,10.294800249999993,16.26132216999999,36.664165,0.0549455490058947,3.471207416585073,0.4007491846812871,2.765435,4.415709,5.184879,386.05090872272956,18.94573753349886,345.489288,425.667023,447.764801,0.35781463986412226,0.05566510307559738,0.268011,0.494093,0.623317,187.44191682980016,17.371197674256877,130.1390254140492,212.4317086279197,223.087318953828,0.6165028881485288,0.1868909800568052,0.0,0.8853598068333761,1.0,0.34416247039734565,0.14120142996719037,0.007521676976275555,0.5586855205281506,0.7734877237204014,443.52995419838385,256.9909697232191,1.782103,842.75140705,885.664612
case_121,121,400360,4.536640064531921,2.528174688219652,-2.327378,4.7416255,7.992828449999998,12.891167929999945,27.960119,0.053099710260765313,3.406583589609352,0.4023002703761417,2.744326,4.340973,5.162074,368.90128906536114,12.318393965002327,349.804993,401.738892,427.148254,0.3489418158057748,0.05957758246947268,0.265812,0.490725,0.641456,187.33451100473664,17.38717102568234,130.0978778762751,212.32840041432658,222.8667602790211,0.616980949279683,0.18742460376096629,0.0,0.8864019961031399,1.0,0.3443077260171082,0.14126112201127983,0.0075203776884424835,0.5589978338831043,0.7735008169970723,443.04888364414523,256.878085662688,1.76862,842.057922,884.686768
case_122,122,400360,3.19491995896693,1.8163973325830138,-1.68488,3.2909765,5.73152475,9.12270390999999,22.654581,0.053304525926666,3.4331858372464787,0.39959736250064665,2.754731,4.363324,5.176337,355.6598923827155,6.678852373514396,346.160034,373.467316,424.187225,0.35624043912478764,0.05544361885118567,0.268878,0.490773,0.624809,187.34093516680872,17.39947151795546,130.108788126543,212.3623529535533,222.69831494530186,0.6181276544624306,0.187920514509318,0.0,0.8883679143108607,1.0,0.3443684403132435,0.14128450607979237,0.007521987869073721,0.5590655775422138,0.7735023465365776,442.86044352114345,256.8784794962232,1.754502,841.8616970500001,884.322144
case_123,123,400360,4.232155461499651,2.3648741920288248,-1.993298,4.421989999999999,7.509530899999993,11.932369919999958,24.667429,0.04946797881906284,3.3682887062643627,0.3521696905252189,2.769001,4.180803,5.123009,368.2379313932261,14.806405225516436,348.760864,403.609772,439.809082,0.34790326715955655,0.060241236072931595,0.264829,0.490375,0.639251,187.27244209249562,17.386771511993484,130.03546677592882,212.27426333266405,222.72836119538482,0.6174904309013886,0.18757394103278804,0.0,0.8872179153731716,1.0,0.34436697208191064,0.14128422591316886,0.0075226790953221686,0.5590541121133927,0.7735082931095055,442.8987932591992,256.8397280758598,1.771587,841.84039605,884.441345
case_124,124,400360,4.686142493028774,2.6356812218416943,-2.253561,4.883419,8.326841400000001,13.333128289999948,28.749655,0.049897592167049656,3.425698379358576,0.39872386140887206,2.757987,4.352324,5.17105,365.5828299204715,14.25942610926075,345.520081,399.166779,434.292114,0.3498322486162453,0.05935095896339528,0.268776,0.489865,0.650278,187.40596485621907,17.387837267386466,130.11352052813143,212.42423945909363,222.97227458025313,0.6169848487944312,0.1872503830670252,0.0,0.8864077465950179,1.0,0.34430173004634623,0.1412517811116246,0.007523113962467994,0.5589519688438429,0.7735011822877097,443.23542755011243,256.947347953187,1.788046,842.3618800500001,885.087158
case_125,125,400360,4.388985807171046,2.4323203974294296,-2.400894,4.5619995,7.719361149999996,12.352934709999987,25.916418,0.051326306324308124,3.443427547667101,0.39865585672867093,2.781602,4.379519,5.179423,368.04571283119196,12.31377512092671,348.673248,400.507355,425.928223,0.34956516149465483,0.03859427754295742,0.271398,0.429423,0.625602,187.36962055397004,17.385865988563236,130.13896719428482,212.36209434970868,222.91841599533868,0.6168462315658333,0.18738919246915978,0.0,0.8862213369227293,1.0,0.3442949427316678,0.14124271865435342,0.0075214533587517,0.5589634753942939,0.7734990576093091,443.08132360314465,256.90016293497183,1.768309,842.1329990500001,884.77179
case_126,126,400360,4.744479493945449,2.6284855786363903,-2.12487,4.920779,8.291734599999996,13.31549576999995,27.391397,0.04830402637626136,3.4241894131681474,0.3969947943263416,2.761198,4.346402,5.167457,377.5479154396443,11.997298753952155,350.471985,402.212433,439.786377,0.3286747260665401,0.03917135350327967,0.262414,0.413422,0.625662,187.3787789451259,17.378364235576743,130.13597681251377,212.38172719883005,222.89811830510214,0.6170922879910632,0.1873432841884667,0.0,0.8866305700034712,1.0,0.3442382840518746,0.1412262388291518,0.007522679381412284,0.5588593817872607,0.7734950309756855,443.1120339462209,256.89910629404017,1.776313,842.1664521499999,884.859375
case_127,127,400360,4.408906901855829,2.476466689615645,-2.28884,4.6113634999999995,7.859949449999994,12.608464109999982,28.440195,0.053289539414526924,3.4199668228794082,0.3976894974950373,2.746201,4.343826,5.169121,368.0277100298132,11.938340903653046,349.153503,399.599762,426.286591,0.3531530371865321,0.062434926592316385,0.270146,0.502447,0.661711,187.3211847712699,17.38689168586452,130.0913921182074,212.30730658388308,222.87214834128008,0.6168282624843565,0.18739760693544286,0.0,0.8861311096452377,1.0,0.3443075133913704,0.1412621197836931,0.007521558225777166,0.5590072009529777,0.7735008966357705,443.0315808942577,256.85866190431017,1.766838,842.01672705,884.659302
