case_id,case_number,feature,target,pearson,spearman,abs_pearson,abs_spearman,n
case_129,129,temperature,sigma_max_principal,-0.3512888236499613,-0.007025635919851118,0.3512888236499613,0.007025635919851118,400360
case_130,130,param_field_magnitude_scaled,sigma_max_principal,-0.5216427517079972,-0.4592139128902461,0.5216427517079972,0.4592139128902461,400360
case_130,130,z,sigma_max_principal,0.24663124813023277,0.31629165278812854,0.24663124813023277,0.31629165278812854,400360
case_130,130,fluence_rate,sigma_max_principal,-0.13433432678852947,0.2681295615533175,0.13433432678852947,0.2681295615533175,400360
case_130,130,rho,sigma_max_principal,0.11878636867215334,-0.05882499039632074,0.11878636867215334,0.05882499039632074,400360
case_130,130,rho_normalized,sigma_max_principal,0.11878636867215352,-0.05882499039632074,0.11878636867215352,0.05882499039632074,400360
case_130,130,distance_to_inner_proxy,sigma_max_principal,0.11878636867215306,-0.05882499039632074,0.11878636867215306,0.05882499039632074,400360
case_130,130,distance_to_outer_proxy,sigma_max_principal,-0.11878636867215316,0.05882499039632074,0.11878636867215316,0.05882499039632074,400360
case_130,130,theta,sigma_max_principal,0.0769825690817155,0.05604923252823392,0.0769825690817155,0.05604923252823392,400360
case_130,130,theta_sin,sigma_max_principal,0.07668797282989237,0.05604923252823392,0.07668797282989237,0.05604923252823392,400360
case_130,130,theta_cos,sigma_max_principal,-0.07466723019851713,-0.05604923252823392,0.07466723019851713,0.05604923252823392,400360
case_130,130,weight_loss_rate,sigma_max_principal,-0.29137904365953887,0.05479801427164646,0.29137904365953887,0.05479801427164646,400360
case_130,130,temperature,sigma_max_principal,-0.3151703969941638,0.042453044872624975,0.3151703969941638,0.042453044872624975,400360
case_131,131,param_field_magnitude_scaled,sigma_max_principal,-0.5101915963534774,-0.4342387523574368,0.5101915963534774,0.4342387523574368,400360
case_131,131,z,sigma_max_principal,0.23697611043289932,0.29983148072336585,0.23697611043289932,0.29983148072336585,400360
case_131,131,fluence_rate,sigma_max_principal,-0.11727130161058764,0.27949282485511495,0.11727130161058764,0.27949282485511495,400360
case_131,131,rho,sigma_max_principal,0.10939710629301372,-0.07636644701924802,0.10939710629301372,0.07636644701924802,400360
case_131,131,rho_normalized,sigma_max_principal,0.10939710629301377,-0.07636644701924802,0.10939710629301377,0.07636644701924802,400360
case_131,131,distance_to_inner_proxy,sigma_max_principal,0.10939710629301372,-0.07636644701924802,0.10939710629301372,0.07636644701924802,400360
case_131,131,distance_to_outer_proxy,sigma_max_principal,-0.10939710629301377,0.07636644701924802,0.10939710629301377,0.07636644701924802,400360
case_131,131,theta,sigma_max_principal,0.0770577193891923,0.05823445573628638,0.0770577193891923,0.05823445573628638,400360
case_131,131,theta_sin,sigma_max_principal,0.07688046856333214,0.05823445573628638,0.07688046856333214,0.05823445573628638,400360
case_131,131,theta_cos,sigma_max_principal,-0.07381066725981696,-0.05823445573628638,0.07381066725981696,0.05823445573628638,400360
case_131,131,weight_loss_rate,sigma_max_principal,-0.3497161195269073,-0.03208616460266286,0.3497161195269073,0.03208616460266286,400360
case_131,131,temperature,sigma_max_principal,-0.34724097243426316,0.023246568430085535,0.34724097243426316,0.023246568430085535,400360
case_132,132,param_field_magnitude_scaled,sigma_max_principal,-0.4579355109090841,-0.3144862305477903,0.4579355109090841,0.3144862305477903,400360
case_132,132,z,sigma_max_principal,0.18616790961421656,0.22008546761017553,0.18616790961421656,0.22008546761017553,400360
case_132,132,fluence_rate,sigma_max_principal,-0.21237169698833339,0.0892399758640723,0.21237169698833339,0.0892399758640723,400360
case_132,132,weight_loss_rate,sigma_max_principal,-0.3385195861870134,-0.05953325862039087,0.3385195861870134,0.05953325862039087,400360
case_132,132,temperature,sigma_max_principal,-0.3667676596472305,-0.05871583549648798,0.3667676596472305,0.05871583549648798,400360
