case_id,case_number,feature,target,high_stress_quantile,threshold,high_n,rest_n,high_mean,rest_mean,difference_high_minus_rest,standardized_difference,abs_standardized_difference,high_median,rest_median
case_20,20,fluence_rate,sigma_max_principal,0.95,10.1491031,20018,380342,3.6150819071835345,3.42836230381604,0.1867196033674947,0.6070126048815456,0.6070126048815456,3.6002840000000003,3.356299
case_20,20,theta_cos,sigma_max_principal,0.95,10.1491031,20018,380342,0.9096907638856909,0.9332067635478344,-0.02351599966214346,-0.3686429359820557,0.3686429359820557,0.9062455445375011,0.943110512917039
case_20,20,z,sigma_max_principal,0.95,10.1491031,20018,380342,524.7001803154161,439.1583146591542,85.5418656562619,0.3026130960811173,0.3026130960811173,563.897461,436.39414999999997
case_20,20,param_field_magnitude_scaled,sigma_max_principal,0.95,10.1491031,20018,380342,0.979163688619206,1.254388805642532,-0.2752251170233261,-0.2930705277849323,0.2930705277849323,0.8048892087490767,0.9041191694697143
case_20,20,theta,sigma_max_principal,0.95,10.1491031,20018,380342,0.38225938311072877,0.34218236845664224,0.04007701465408653,0.2348271755755015,0.2348271755755015,0.43647956804824484,0.33893133557978833
case_20,20,theta_sin,sigma_max_principal,0.95,10.1491031,20018,380342,0.36566028474636575,0.332348548633605,0.033311736112760726,0.21219749457580375,0.21219749457580375,0.42275171555634966,0.33247941353615007
case_20,20,weight_loss_rate,sigma_max_principal,0.95,10.1491031,20018,380342,0.35789135093415925,0.3568899779277597,0.0010013730063995196,0.023055582847631543,0.023055582847631543,0.35502,0.346752
case_21,21,temperature,sigma_max_principal,0.95,8.02169455,20018,380342,394.1601530790789,379.3103874524271,14.849765626651788,0.987077658073234,0.987077658073234,392.013245,377.381744
case_21,21,theta_cos,sigma_max_principal,0.95,8.02169455,20018,380342,0.9120254385392861,0.9330894910003402,-0.02106405246105414,-0.3193325803307466,0.3193325803307466,0.9287832014620239,0.9428011185235419
case_21,21,param_field_magnitude_scaled,sigma_max_principal,0.95,8.02169455,20018,380342,1.644425698850927,1.2675370948963478,0.3768886039545791,0.31367195438346784,0.31367195438346784,1.1623553228092205,0.8434340288446043
case_21,21,rho_normalized,sigma_max_principal,0.95,8.02169455,20018,380342,0.5780512957779896,0.6185206067961885,-0.04046931101819884,-0.21073593926285486,0.21073593926285486,0.5119667233235872,0.6325027030718875
case_21,21,distance_to_outer_proxy,sigma_max_principal,0.95,8.02169455,20018,380342,39.194870423351674,35.43567082015527,3.7591996031964,0.21073593926285414,0.21073593926285414,45.33347501773875,34.13687206502388
case_21,21,rho,sigma_max_principal,0.95,8.02169455,20018,380342,183.8955551716706,187.65475477486697,-3.759199603196379,-0.21073593926285294,0.21073593926285294,177.7569505772835,188.95355352999837
case_21,21,distance_to_inner_proxy,sigma_max_principal,0.95,8.02169455,20018,380342,53.69526060719443,57.4544602103908,-3.7591996031963717,-0.21073593926285256,0.21073593926285256,47.55665601280734,58.75325896552221
case_21,21,weight_loss_rate,sigma_max_principal,0.95,8.02169455,20018,380342,0.31207634568888004,0.30362388402017126,0.008452461668708777,0.19754076212646055,0.19754076212646055,0.294563,0.295012
case_21,21,z,sigma_max_principal,0.95,8.02169455,20018,380342,487.3201975032471,440.9218874783143,46.398310024932755,0.17592842701046665,0.17592842701046665,504.851807,436.2320405
case_21,21,theta,sigma_max_principal,0.95,8.02169455,20018,380342,0.37156143925362645,0.3427517010293319,0.028809738224294557,0.16420877979306986,0.16420877979306986,0.3796802188610222,0.3398606778304103
case_21,21,theta_sin,sigma_max_principal,0.95,8.02169455,20018,380342,0.3550999690074781,0.3329128616729576,0.022187107334520506,0.13769578004301813,0.13769578004301813,0.37062348101797893,0.3333557422792037
case_21,21,fluence_rate,sigma_max_principal,0.95,8.02169455,20018,380342,3.810636262513737,3.7912935030498867,0.019342759463850445,0.05770500775478244,0.05770500775478244,3.9293075,3.743474
case_22,22,temperature,sigma_max_principal,0.95,9.714675249999997,20018,380342,440.3889229371066,446.890815961164,-6.501893024057381,-0.3568011132121658,0.3568011132121658,450.29541,449.770142
case_22,22,weight_loss_rate,sigma_max_principal,0.95,9.714675249999997,20018,380342,0.2883755089919073,0.2722223492672383,0.016153159724668964,0.34910795249541876,0.34910795249541876,0.263063,0.262546
case_22,22,theta_cos,sigma_max_principal,0.95,9.714675249999997,20018,380342,0.9128617007331141,0.9330750263531237,-0.020213325620009548,-0.3123509346738097,0.3123509346738097,0.919775607359286,0.9428673255415873
case_22,22,fluence_rate,sigma_max_principal,0.95,9.714675249999997,20018,380342,3.5337926008092713,3.434310518483365,0.09948208232590616,0.2904069205431043,0.2904069205431043,3.570712,3.359819
case_22,22,param_field_magnitude_scaled,sigma_max_principal,0.95,9.714675249999997,20018,380342,1.5473181923347799,1.098753509949669,0.4485646823851108,0.2719709476043241,0.2719709476043241,0.8158373794962417,0.6892572733382064
case_22,22,distance_to_inner_proxy,sigma_max_principal,0.95,9.714675249999997,20018,380342,53.82279206946309,57.478399384343426,-3.655607314880335,-0.21696243574200255,0.21696243574200255,50.478379012239145,58.82542678410799
case_22,22,distance_to_outer_proxy,sigma_max_principal,0.95,9.714675249999997,20018,380342,39.18523453043305,35.52962721555272,3.655607314880328,0.21696243574200214,0.21696243574200214,42.529647587656996,34.18259981578815
case_22,22,rho_normalized,sigma_max_principal,0.95,9.714675249999997,20018,380342,0.5786897543907592,0.6179939676777058,-0.039304213286946554,-0.21696243574200147,0.21696243574200147,0.5427314271421765,0.6324768832819605
case_22,22,rho,sigma_max_principal,0.95,9.714675249999997,20018,380342,183.96969150541554,187.62529882029585,-3.6556073148803137,-0.2169624357420013,0.2169624357420013,180.6252784481916,188.97232622006044
case_22,22,theta,sigma_max_principal,0.95,9.714675249999997,20018,380342,0.3708815430864153,0.3427183356358295,0.028163207450585814,0.1622315560629581,0.1622315560629581,0.40328800681743576,0.339662014314631
case_22,22,z,sigma_max_principal,0.95,9.714675249999997,20018,380342,482.48430440968133,441.12677663384005,41.35752777584128,0.15070697870775135,0.15070697870775135,534.1666565,436.14131150000003
case_22,22,theta_sin,sigma_max_principal,0.95,9.714675249999997,20018,380342,0.3547811489752567,0.3328673586681851,0.02191379030707158,0.13721524710770128,0.13721524710770128,0.39244468668234056,0.33316843551709013
case_23,23,distance_to_outer_proxy,sigma_max_principal,0.95,2.32110575,20018,380342,45.89939356264201,34.80619075087332,11.093202811768691,0.8229106365476129,0.8229106365476129,45.029237293594946,33.62220488330145
case_23,23,distance_to_inner_proxy,sigma_max_principal,0.95,2.32110575,20018,380342,46.73222980171608,57.825432613484764,-11.093202811768684,-0.8229106365476123,0.8229106365476123,47.602386070763146,59.00941848105664
case_23,23,rho_normalized,sigma_max_principal,0.95,2.32110575,20018,380342,0.5044954207258043,0.6242515300205165,-0.11975610929471214,-0.822910636547612,0.822910636547612,0.5138891486714368,0.6370331895075232
case_23,23,rho,sigma_max_principal,0.95,2.32110575,20018,380342,176.39434660627686,187.48754941804552,-11.093202811768663,-0.8229106365476108,0.8229106365476108,177.26450287532393,188.67153528561744
case_23,23,fluence_rate,sigma_max_principal,0.95,2.32110575,20018,380342,3.2091603524328107,3.0687815941678807,0.14037875826493007,0.7136961075168757,0.7136961075168757,3.183363,3.014803
case_23,23,z,sigma_max_principal,0.95,2.32110575,20018,380342,610.095788857728,432.9776517889846,177.11813706874347,0.661625885008492,0.661625885008492,781.5301815,429.254059
case_23,23,param_field_magnitude_scaled,sigma_max_principal,0.95,2.32110575,20018,380342,0.9009912104239549,1.2732205336765872,-0.37222932325263225,-0.38595254436220205,0.38595254436220205,0.7765641362417677,0.8533757480984475
case_23,23,temperature,sigma_max_principal,0.95,2.32110575,20018,380342,369.40681430462587,365.75391493321797,3.652899371407898,0.3649941401823589,0.3649941401823589,369.039825,362.873566
case_23,23,theta_cos,sigma_max_principal,0.95,2.32110575,20018,380342,0.910807784247989,0.9330067638065795,-0.022198979558590515,-0.34799055559514247,0.34799055559514247,0.9084737629598425,0.9429421193611804
case_23,23,theta,sigma_max_principal,0.95,2.32110575,20018,380342,0.37991660579918674,0.3426605014349918,0.03725610436419491,0.21911889578814778,0.21911889578814778,0.4311786755491045,0.33943745044361573
case_23,23,theta_sin,sigma_max_principal,0.95,2.32110575,20018,380342,0.3635702460154037,0.3327819206056569,0.030788325409746797,0.19697379307786775,0.19697379307786775,0.41794188830878837,0.3329566931819182
case_23,23,weight_loss_rate,sigma_max_principal,0.95,2.32110575,20018,380342,0.44705565306224404,0.4423470548742973,0.004708598187946722,0.12518814893931648,0.12518814893931648,0.447603,0.440043
case_24,24,rho,sigma_max_principal,0.95,9.102337549999998,20018,380342,175.7440264636116,188.00924326683804,-12.265216803226451,-0.9285468841382736,0.9285468841382736,175.02414340644415,189.1851305366043
case_24,24,rho_normalized,sigma_max_principal,0.95,9.102337549999998,20018,380342,0.49114291751703393,0.6232653987304037,-0.13212248121336972,-0.9285468841382736,0.9285468841382736,0.4833882453231101,0.6359322065171087
case_24,24,distance_to_inner_proxy,sigma_max_principal,0.95,9.102337549999998,20018,380342,45.59386343182005,57.8590802350465,-12.265216803226451,-0.9285468841382736,0.9285468841382736,44.873980374652604,59.034967504812755
case_24,24,distance_to_outer_proxy,sigma_max_principal,0.95,9.102337549999998,20018,380342,47.23830782765605,34.97309102442961,12.265216803226444,0.928546884138273,0.928546884138273,47.958190884823495,33.79720375466334
case_24,24,temperature,sigma_max_principal,0.95,9.102337549999998,20018,380342,398.2462247478769,385.50681765942505,12.739407088451856,0.8491375575009248,0.8491375575009248,399.395142,384.068878
case_24,24,fluence_rate,sigma_max_principal,0.95,9.102337549999998,20018,380342,3.619962507543211,3.403122985155466,0.2168395223877453,0.690926009505224,0.690926009505224,3.602972,3.330089
case_24,24,theta_cos,sigma_max_principal,0.95,9.102337549999998,20018,380342,0.9038969002143935,0.9334875731152742,-0.029590672900880688,-0.44754875721325493,0.44754875721325493,0.9032309631066826,0.9433476483164935
case_24,24,weight_loss_rate,sigma_max_principal,0.95,9.102337549999998,20018,380342,0.31546842486761917,0.2959172342970274,0.019551190570591792,0.43948473608003447,0.43948473608003447,0.289207,0.288773
case_24,24,theta,sigma_max_principal,0.95,9.102337549999998,20018,380342,0.3933498856507552,0.3416586330949393,0.05169125255581586,0.29447595892203393,0.29447595892203393,0.4435567974279975,0.33821737923286754
case_24,24,theta_sin,sigma_max_principal,0.95,9.102337549999998,20018,380342,0.37512348895455555,0.3319050649093988,0.043218424045156745,0.26815325922237915,0.26815325922237915,0.42915478243328553,0.33180598911872716
case_24,24,z,sigma_max_principal,0.95,9.102337549999998,20018,380342,507.1822635140374,439.8496856533804,67.33257786065701,0.2406905427400783,0.2406905427400783,544.0672,440.31471250000004
case_24,24,param_field_magnitude_scaled,sigma_max_principal,0.95,9.102337549999998,20018,380342,1.5187101126118296,1.244401479658663,0.27430863295316654,0.21869372378677962,0.21869372378677962,1.1916388012150738,0.8329771756498172
case_26,26,param_field_magnitude_scaled,sigma_max_principal,0.95,3.9574745999999994,20018,380342,2.1653934045777232,1.249623396109086,0.9157700084686373,0.793974875746646,0.793974875746646,2.102224925072614,0.8802515868149638
case_26,26,fluence_rate,sigma_max_principal,0.95,3.9574745999999994,20018,380342,3.4713702763512844,3.6708916777636964,-0.19952140141241204,-0.7858929398394682,0.7858929398394682,3.5709,3.645266
case_26,26,rho,sigma_max_principal,0.95,3.9574745999999994,20018,380342,195.7330414611187,186.58635635115564,9.146685109963045,0.48114531390763576,0.48114531390763576,191.76634382024042,187.97809888176852
