case_id,case_number,feature,bin,n,feature_min,feature_max,feature_mean,high_stress_threshold,high_stress_fraction,stress_p95,stress_max
case_52,52,z,7,33363,518.999695,593.346191,554.7333499162845,9.567922799999998,0.039924467224170486,8.984360099999993,22.342562
case_52,52,z,8,33364,593.346191,666.169067,629.0079779093335,9.567922799999998,0.027994245294329218,8.48443785,21.015636
case_52,52,z,9,33363,666.169067,740.488892,703.2424673196356,9.567922799999998,0.023499085813625874,7.9368751,19.848761
case_52,52,z,10,33363,740.488953,813.26123,777.4435379842039,9.567922799999998,0.02958367053322543,8.456284099999998,22.451553
case_52,52,z,11,33364,813.261292,885.52301,851.270252443532,9.567922799999998,0.20402229948447428,13.617598349999998,33.935303
case_53,53,rho_normalized,0,33364,0.0,0.36392729455075007,0.17242467296408617,11.004085149999996,0.005934540222994845,6.801230199999997,21.641056
case_53,53,rho_normalized,1,33363,0.3639281504927586,0.48266705629364964,0.4427138553219363,11.004085149999996,0.20076132242304348,19.973239699999997,34.931133
case_53,53,rho_normalized,2,33363,0.4826687345400231,0.5371106727997318,0.5119976609938733,11.004085149999996,0.0636933129514732,11.828076499999996,34.586849
case_53,53,rho_normalized,3,33363,0.5371111443312423,0.5725054246463397,0.5556032082059847,11.004085149999996,0.1842160477175314,15.407620999999992,31.045406
case_53,53,rho_normalized,4,33364,0.5725065683756897,0.5995903106066832,0.586502637456383,11.004085149999996,0.06093394077448747,11.475598149999998,26.95686
case_53,53,rho_normalized,5,33363,0.5995909790806834,0.6262821993663864,0.6127542342938546,11.004085149999996,0.026826124748973414,10.0743276,16.147839
case_53,53,rho_normalized,6,33363,0.6262832530564479,0.6596290167886899,0.6425391774803335,11.004085149999996,0.0029973323741869736,8.331667699999997,15.436716
case_53,53,rho_normalized,7,33363,0.6596309293701208,0.6941085848560034,0.6764291166824825,11.004085149999996,0.0,8.096397,9.276509
case_53,53,rho_normalized,8,33364,0.6941106623023247,0.7341666422697012,0.7135668976172516,11.004085149999996,0.0,8.5410167,10.479538
case_53,53,rho_normalized,9,33363,0.7341671514663403,0.7855766679103763,0.7587713998850053,11.004085149999996,0.0,8.908509099999998,10.319545
case_53,53,rho_normalized,10,33363,0.7855783511514499,0.8495372242594345,0.8166622225937722,11.004085149999996,2.9973323741869737e-05,9.823504699999999,11.006205
case_53,53,rho_normalized,11,33364,0.8495394664106899,1.0,0.9046578207604014,11.004085149999996,0.05460975902170004,11.04965715,11.949553
case_53,53,theta,0,33364,0.00752490605592901,0.16093248973716448,0.10267292974072313,11.004085149999996,0.07945689965231986,12.561950049999997,26.95686
case_53,53,theta,1,33363,0.16093263172190314,0.20408880903332452,0.1858751704137905,11.004085149999996,0.021940472979048647,10.0869392,18.841204
case_53,53,theta,2,33363,0.204088886508226,0.2335242360215071,0.21825254662504684,11.004085149999996,0.10394748673680425,13.4475112,32.629261
case_53,53,theta,3,33363,0.2335244546708999,0.26406800324479185,0.24881567481820865,11.004085149999996,0.047387824835896056,10.9249455,23.79565
case_53,53,theta,4,33364,0.2640683028045926,0.2972969566430944,0.2809016892106806,11.004085149999996,0.014326819326219879,9.846787649999998,16.323265
case_53,53,theta,5,33363,0.2972970580710127,0.340029182245803,0.3175805108761244,11.004085149999996,0.010940263165782454,9.9711641,14.989948
case_53,53,theta,6,33363,0.34003028080895037,0.38534110514167075,0.36431823059599683,11.004085149999996,0.008512423942691005,9.563145899999995,15.053942
case_53,53,theta,7,33363,0.3853424611032274,0.4228950218861284,0.40542873313246597,11.004085149999996,0.016545274705512095,9.6142056,17.613712
case_53,53,theta,8,33364,0.42289537405336314,0.45367170598130724,0.43860074049182507,11.004085149999996,0.06935619230308117,12.04257394999998,32.017269
case_53,53,theta,9,33363,0.4536720940332026,0.480958489215355,0.4677479749208215,11.004085149999996,0.07256541677906662,12.262215799999998,30.859253
case_53,53,theta,10,33363,0.48096036206990217,0.5207240861026444,0.49874859450285436,11.004085149999996,0.023499085813625874,10.190822099999998,20.598528
case_53,53,theta,11,33364,0.5207241955506774,0.7734796583519727,0.5995313019190047,11.004085149999996,0.13151900251768373,19.770814649999995,34.931133
case_53,53,z,0,33364,1.771201,73.961678,35.968257978809504,11.004085149999996,0.10244574991008272,13.09375375,31.800758
case_53,53,z,1,33363,73.961807,146.643524,109.73955777972604,11.004085149999996,0.018703354014926715,8.353725899999997,21.783276
case_53,53,z,2,33363,146.643539,220.838699,183.8289710374367,11.004085149999996,0.019003087252345414,8.358612099999997,20.893354
case_53,53,z,3,33363,220.838699,293.546631,257.9343366997872,11.004085149999996,0.022060366274016127,8.807669499999996,22.001755
case_53,53,z,4,33364,293.546631,367.807098,332.10299799070856,11.004085149999996,0.02619589977220957,9.493181949999999,23.936399
case_53,53,z,5,33363,367.807098,440.614594,406.2459201158469,11.004085149999996,0.03761652129604652,10.5336457,25.014769
case_53,53,z,6,33363,446.181641,519.001831,480.5388408142553,11.004085149999996,0.05967688757006264,11.208723299999997,26.335398
case_53,53,z,7,33363,519.001831,593.325989,554.7250342894524,11.004085149999996,0.06561160567095285,11.3398001,26.114573
case_53,53,z,8,33364,593.325989,666.12854,628.9781910904268,11.004085149999996,0.039203932382208366,10.7181932,25.26495
case_53,53,z,9,33363,666.12854,740.432373,703.1934376203279,11.004085149999996,0.023319245871174656,9.309199300000001,22.978771
case_53,53,z,10,33363,740.432434,813.197876,777.380199440608,11.004085149999996,0.02607679165542667,9.336332699999998,25.04101
case_53,53,z,11,33364,813.197876,885.371704,851.1991338159993,11.004085149999996,0.1600827238940175,14.742715699999998,34.931133
case_54,54,rho_normalized,0,33364,0.0,0.363370535111084,0.17214493600985417,9.40645185,0.013637453542740678,6.6237242,19.443684
case_54,54,rho_normalized,1,33363,0.3633707588329515,0.4825732008278062,0.4425705136767879,9.40645185,0.24689026766178102,17.3973273,33.388874
case_54,54,rho_normalized,2,33363,0.4825779488949547,0.5370815044572215,0.5119435400942,9.40645185,0.06141534034709109,9.998884899999995,32.364513
case_54,54,rho_normalized,3,33363,0.5370828714228286,0.5724851251774322,0.5555606237989326,9.40645185,0.17051823876749692,12.9559236,27.286175
case_54,54,rho_normalized,4,33364,0.5724852184804526,0.5995702903667139,0.5864992999967393,9.40645185,0.048195659992806617,9.316017049999997,24.669214
case_54,54,rho_normalized,5,33363,0.5995705367392916,0.6262775133328781,0.6127557615021797,9.40645185,0.017774180978928755,8.109982499999997,14.696245
case_54,54,rho_normalized,6,33363,0.626278672531974,0.6596616817324215,0.6425419953780903,9.40645185,0.0027875191079938856,6.9376126,14.055207
case_54,54,rho_normalized,7,33363,0.6596633661560893,0.6942193299679584,0.6764437248033023,9.40645185,0.0,6.695043699999999,8.245543
case_54,54,rho_normalized,8,33364,0.6942213899168771,0.7342263653657338,0.7136247904343708,9.40645185,0.0,6.98759925,9.003798
case_54,54,rho_normalized,9,33363,0.7342270663744662,0.7857308186334527,0.75891180903417,9.40645185,0.0001798399424512184,7.2393643999999995,9.911749
case_54,54,rho_normalized,10,33363,0.7857308481358546,0.8497835070063955,0.8169199085644643,9.40645185,0.0,7.9049804,8.796177
case_54,54,rho_normalized,11,33364,0.8497840146866107,1.0,0.9052264634303169,9.40645185,0.03860448387483515,9.21332355,10.26893
case_54,54,theta,0,33364,0.007523336730811807,0.16089656654514994,0.10256739383442876,9.40645185,0.08038604483874835,10.709212949999998,24.669214
case_54,54,theta,1,33363,0.16089763071278118,0.20408204043134281,0.18581479956754093,9.40645185,0.020921379971825076,8.410996599999999,18.743523
case_54,54,theta,2,33363,0.204082069368954,0.23349634153237533,0.21822894635973755,9.40645185,0.09891196834817013,11.571094799999997,31.769712
case_54,54,theta,3,33363,0.23349711973635853,0.26406963608781364,0.24881227442790052,9.40645185,0.04576926535383509,9.2444539,23.170773
case_54,54,theta,4,33364,0.26406967151262495,0.29734376223813147,0.28092044604348126,9.40645185,0.010909962834192544,8.0036225,16.091278
case_54,54,theta,5,33363,0.29734565198341606,0.3400730588885753,0.31762614544071754,9.40645185,0.010970236489524323,8.1591886,14.707864
case_54,54,theta,6,33363,0.3400731069077172,0.38547601382564367,0.3643929854262619,9.40645185,0.009681383568623924,7.872329999999998,14.755125
case_54,54,theta,7,33363,0.3854762072053207,0.42296563703580226,0.4055205115383603,9.40645185,0.015196475137127956,8.067281399999995,17.858978
case_54,54,theta,8,33364,0.42296634601889305,0.4538370500238127,0.4387275765062432,9.40645185,0.0733125524517444,10.472364849999996,31.554161
case_54,54,theta,9,33363,0.45383809410313636,0.4811369425868689,0.4679007667466798,9.40645185,0.07145640380061745,10.5425679,30.529253
case_54,54,theta,10,33363,0.4811373291668908,0.520999561721784,0.4989228184741315,9.40645185,0.02167071306537182,8.2004041,20.762285
case_54,54,theta,11,33364,0.5210010285658885,0.7734813765475193,0.5996601649084565,9.40645185,0.1408104543819686,16.927116999999996,33.388874
case_54,54,z,0,33364,1.782457,73.940735,35.941072326969184,9.40645185,0.09411341565759501,11.137681699999998,27.650043
case_54,54,z,1,33363,73.940781,146.639267,109.72480024668046,9.40645185,0.01939274046098972,7.1335786999999975,18.585745
case_54,54,z,2,33363,146.639267,220.857025,183.83704377945628,9.40645185,0.019572580403440936,7.088864299999999,17.456642
case_54,54,z,3,33363,220.857025,293.585083,257.96472432092435,9.40645185,0.022779726043821,7.484619199999999,18.469242
case_54,54,z,4,33364,293.585083,367.86557,332.154756738041,9.40645185,0.029432921712024936,8.093071499999999,20.051823
case_54,54,z,5,33363,367.86557,440.693451,406.3190038126967,9.40645185,0.03863561430327009,8.955067699999999,21.205658
case_54,54,z,6,33363,446.269714,519.106201,480.63233880355483,9.40645185,0.054731289152654135,9.533996899999995,21.884787
case_54,54,z,7,33363,519.106201,593.451416,554.8391601678208,9.40645185,0.0566495818721338,9.6309447,22.153048
case_54,54,z,8,33364,593.451416,666.274597,629.1132673783719,9.40645185,0.03821484234504256,8.976139949999997,21.01615
case_54,54,z,9,33363,666.274597,740.59845,703.3489748021161,9.40645185,0.023469112489884,7.779029199999998,19.706318
case_54,54,z,10,33363,740.59845,813.37561,777.5538002121511,9.40645185,0.031501963252705094,8.250164099999994,22.225147
case_54,54,z,11,33364,813.375671,885.764282,851.3794004904388,9.40645185,0.1715022179594773,13.34265569999999,33.388874
case_55,55,rho_normalized,0,33364,0.0,0.36271165060718435,0.17176548553113627,10.440355849999998,0.0063841266035247575,6.502276549999999,21.022318
case_55,55,rho_normalized,1,33363,0.36271357522151915,0.48164793377959103,0.4417287852182651,10.440355849999998,0.22249198213589905,19.307118599999995,36.234097
case_55,55,rho_normalized,2,33363,0.48164913938751247,0.5360674032654532,0.5109853711602843,10.440355849999998,0.07103677726823128,11.476959699999998,35.436241
case_55,55,rho_normalized,3,33363,0.5360689060925732,0.5714422595452825,0.5545592055081235,10.440355849999998,0.18850223301261876,14.893200499999995,30.970882
case_55,55,rho_normalized,4,33364,0.5714426858715346,0.5985474188289278,0.5854457633559086,10.440355849999998,0.06228269991607721,10.91696685,28.405485
case_55,55,rho_normalized,5,33363,0.598548245694738,0.6252430508488269,0.6116860129552095,10.440355849999998,0.035698228576566855,9.886510999999999,16.695864
case_55,55,rho_normalized,6,33363,0.6252433579588772,0.6585397092914134,0.641448660152016,10.440355849999998,0.013128315798938944,8.903921299999999,15.968868
case_55,55,rho_normalized,7,33363,0.6585437013648014,0.6930634838973116,0.6753224928513154,10.440355849999998,0.0001798399424512184,8.2106221,10.914566
case_55,55,rho_normalized,8,33364,0.693063992951749,0.7329760782030731,0.7124506924531496,10.440355849999998,0.0,8.35722555,9.599836
case_55,55,rho_normalized,9,33363,0.7329779524592271,0.7844432160010334,0.7576603039271133,10.440355849999998,5.9946647483739474e-05,8.5013004,10.570157
case_55,55,rho_normalized,10,33363,0.7844445798222871,0.8482644526707377,0.815548105885912,10.440355849999998,0.0001498666187093487,9.1145505,10.552676
case_55,55,rho_normalized,11,33364,0.8482660747874745,1.0,0.9035812202692863,10.440355849999998,8.991727610598249e-05,9.65720415,10.509768
case_55,55,theta,0,33364,0.007523227914632955,0.16092022527033795,0.10264025947970201,10.440355849999998,0.07400191823522359,12.195979949999998,28.405485
case_55,55,theta,1,33363,0.1609204804448111,0.2040891777247741,0.18586467233397233,10.440355849999998,0.021071246590534425,9.3968166,20.152077
case_55,55,theta,2,33363,0.20408955202904458,0.23354150910166907,0.21825480798831007,10.440355849999998,0.10571591283757456,13.032765299999998,33.720989
case_55,55,theta,3,33363,0.2335416267608901,0.26409716983400705,0.24882899154961655,10.440355849999998,0.04699817162725175,10.315055999999997,24.771053
case_55,55,theta,4,33364,0.2640973697911254,0.2973524530036959,0.2809281891751021,10.440355849999998,0.009591176117971466,9.1318168,17.407324
case_55,55,theta,5,33363,0.2973548151780111,0.3400967866367814,0.317622993505031,10.440355849999998,0.006024638072115817,9.1635891,15.59084
case_55,55,theta,6,33363,0.34009730661861026,0.38543583133405507,0.36437714541592836,10.440355849999998,0.005185385007343464,8.921313999999999,15.652658
case_55,55,theta,7,33363,0.38543764820502063,0.42295947525656413,0.40549908097105886,10.440355849999998,0.015376315079579175,9.0977635,18.919533
case_55,55,theta,8,33364,0.4229596888940722,0.453771198255746,0.4386908476207363,10.440355849999998,0.07738880230188226,11.83077525,33.377956
case_55,55,theta,9,33363,0.45377136181399236,0.4810648750542783,0.4678530790811581,10.440355849999998,0.07808050834757066,11.926977599999985,32.158985
case_55,55,theta,10,33363,0.4810651489127898,0.5209204161995603,0.4988637430981129,10.440355849999998,0.027335671252585198,9.443005399999999,21.877476
case_55,55,theta,11,33364,0.5209218873654164,0.7734840143042893,0.5996168645778105,10.440355849999998,0.1332274307636974,18.832468549999984,36.234097
case_55,55,z,0,33364,1.763617,73.858566,35.86575276888263,10.440355849999998,0.10993885625224793,12.65884605,31.93577
case_55,55,z,1,33363,73.858604,146.538391,109.63371980912989,10.440355849999998,0.019962233612085243,8.022887199999996,21.254103
case_55,55,z,2,33363,146.538406,220.732803,183.7242913907622,10.440355849999998,0.018913167281119803,7.7926101,19.877728
case_55,55,z,3,33363,220.732834,293.426971,257.8243635616701,10.440355849999998,0.023199352576207175,8.395322999999996,21.113129
case_55,55,z,4,33364,293.427002,367.662018,331.9747783917695,10.440355849999998,0.027664548615273947,8.883106999999999,22.704926
case_55,55,z,5,33363,367.662048,440.43689,406.09211290138774,10.440355849999998,0.0364475616701136,9.466212599999995,23.743925
case_55,55,z,6,33363,446.018555,518.807129,480.3583013174175,10.440355849999998,0.038156041123400174,9.888553799999999,24.883392
case_55,55,z,7,33363,518.807129,593.112366,554.5211515093067,10.440355849999998,0.038395827713335134,10.030224,24.899927
case_55,55,z,8,33364,593.112427,665.895386,628.7541680626425,10.440355849999998,0.03198057786836111,9.665682649999999,24.325083
case_55,55,z,9,33363,665.895386,740.184937,702.9529088749814,10.440355849999998,0.024248418907172616,8.6590364,22.475126
case_55,55,z,10,33363,740.184998,812.939514,777.1270561412642,10.440355849999998,0.032670922878638015,9.354861599999996,24.780701
case_55,55,z,11,33364,812.939636,885.18988,850.9376882812913,10.440355849999998,0.1984174559405347,14.849551149999993,36.234097
case_56,56,rho_normalized,0,33364,0.0,0.36318266816529593,0.17195959136806122,9.012357399999999,0.004286056827718499,4.900190599999999,15.938499
case_56,56,rho_normalized,1,33363,0.3631830173191711,0.4828831461552669,0.44283063093252667,9.012357399999999,0.16443365404789737,15.230335999999998,27.99184
case_56,56,rho_normalized,2,33363,0.48288416912272186,0.537448012122648,0.5123253443127893,9.012357399999999,0.04996553067769685,9.008379999999999,27.657604
case_56,56,rho_normalized,3,33363,0.5374494352412118,0.5729975517784699,0.5560308228156791,9.012357399999999,0.1321224110541618,11.406102699999998,21.97784
case_56,56,rho_normalized,4,33364,0.572998992982623,0.6001071526218118,0.5870018664461246,9.012357399999999,0.052781441074211725,9.1064375,22.699436
case_56,56,rho_normalized,5,33363,0.6001105719786791,0.6268708782835012,0.6132972590934476,9.012357399999999,0.02742559122381081,8.3067382,13.761324
case_56,56,rho_normalized,6,33363,0.6268717024514757,0.6602791727754775,0.6431372096969321,9.012357399999999,0.0038365854389593263,7.3454767,13.167627
case_56,56,rho_normalized,7,33363,0.660280482241381,0.6949695961737974,0.677100158252813,9.012357399999999,0.0,6.1351225,8.435613
case_56,56,rho_normalized,8,33364,0.6949704577495458,0.7349253563959176,0.7143166464380925,9.012357399999999,0.0,6.26126475,7.383607
case_56,56,rho_normalized,9,33363,0.7349319927251818,0.7864644716075866,0.7596326868413288,9.012357399999999,0.0,6.6396312,7.405104
case_56,56,rho_normalized,10,33363,0.786468040527844,0.8505185918200462,0.817650821956983,9.012357399999999,0.0,7.5777733,8.863467
case_56,56,rho_normalized,11,33364,0.8505224672316088,1.0,0.9059095439276806,9.012357399999999,0.16514806378132119,10.60912865,12.741001
case_56,56,theta,0,33364,0.007526218879444242,0.16092958909810037,0.10262854320362097,9.012357399999999,0.09729049274667306,10.7787527,22.699436
case_56,56,theta,1,33363,0.1609301096051301,0.20409331003188086,0.18585831023107055,9.012357399999999,0.033839882504570935,8.3792063,14.159416
case_56,56,theta,2,33363,0.204093440057009,0.2335157778661933,0.21825289500365047,9.012357399999999,0.09132871744147708,10.206833,23.281479
case_56,56,theta,3,33363,0.23351581258772564,0.2640593407776131,0.24882562450828943,9.012357399999999,0.04163294667745707,8.687653599999997,16.990124
case_56,56,theta,4,33364,0.2640593929130655,0.29737265882611685,0.2809242531775257,9.012357399999999,0.024667306078407863,8.108216299999999,12.741001
case_56,56,theta,5,33363,0.2973726888983006,0.3400157014761705,0.3176191400012455,9.012357399999999,0.027725324461229505,8.185851599999998,12.513453
case_56,56,theta,6,33363,0.34001594303255783,0.38538588693246234,0.36437420186788744,9.012357399999999,0.02242004615891856,7.738590799999998,12.345477
case_56,56,theta,7,33363,0.38538680373616774,0.4229339527051849,0.4054958342577539,9.012357399999999,0.019902286964601505,7.829608099999997,13.289725
case_56,56,theta,8,33364,0.42293727388481106,0.4538103075999451,0.43868643099002985,9.012357399999999,0.05335091715621628,9.182114249999998,22.978573
case_56,56,theta,9,33363,0.45381124923245963,0.48113246813513777,0.46784574473212037,9.012357399999999,0.05176393010220903,9.130680499999999,22.217983
case_56,56,theta,10,33363,0.4811326603526187,0.5207957955502011,0.4988573092243588,9.012357399999999,0.018823247309894195,7.5306731000000005,16.014393
case_56,56,theta,11,33364,0.5208027283297393,0.7734769104463886,0.5996103896298446,9.012357399999999,0.11725212804220117,15.022216799999999,27.99184
case_56,56,z,0,33364,1.743064,73.782898,35.76080002892339,9.012357399999999,0.09300443591895456,10.366065399999997,26.592615
case_56,56,z,1,33363,73.783005,146.516235,109.58556356574647,9.012357399999999,0.017684261007703143,6.562813799999996,17.891438
case_56,56,z,2,33363,146.516251,220.763809,183.72761700467584,9.012357399999999,0.017654287683961274,6.5106511,16.882656
case_56,56,z,3,33363,220.763824,293.530304,257.88874409048947,9.012357399999999,0.021011299943050683,7.3640343999999995,17.603014
case_56,56,z,4,33364,293.530396,367.849335,332.1177854124206,9.012357399999999,0.039143987531471046,8.418978599999994,18.733427
case_56,56,z,5,33363,367.849335,440.701477,406.31813291304746,9.012357399999999,0.04933609087911758,8.9845612,19.48971
case_56,56,z,6,33363,446.292419,519.153564,480.6621466835717,9.012357399999999,0.06989779096604022,9.640331799999998,19.78302
case_56,56,z,7,33363,519.153625,593.516418,554.8935522709289,9.012357399999999,0.05721907502322933,9.2703168,19.65867
case_56,56,z,8,33364,593.516418,666.358276,629.1880850416317,9.012357399999999,0.04771610118690804,8.923033649999994,18.393177
case_56,56,z,9,33363,666.358276,740.697876,703.4406084322155,9.012357399999999,0.021790606360339297,7.1724855,17.24209
case_56,56,z,10,33363,740.697876,813.497681,777.6644844276893,9.012357399999999,0.01804394089260558,6.682686199999999,19.150421
case_56,56,z,11,33364,813.498169,885.702087,851.527770388143,9.012357399999999,0.14749430523917995,11.404080899999999,27.99184
case_57,57,rho_normalized,0,33364,0.0,0.36429377082355996,0.17281901630514318,9.728503449999995,0.007852775446589138,6.268089799999999,19.606943
case_57,57,rho_normalized,1,33363,0.36429460118580853,0.4825115660293768,0.4426657900183738,9.728503449999995,0.20258969517129755,17.273164299999998,32.060719
case_57,57,rho_normalized,2,33363,0.48251466967670964,0.5368274094658114,0.5117599867539585,9.728503449999995,0.05515091568504031,10.033850699999993,31.197098
case_57,57,rho_normalized,3,33363,0.5368284155022707,0.572048261909534,0.5552405034761619,9.728503449999995,0.1404549950544016,12.711943699999999,27.01833
case_57,57,rho_normalized,4,33364,0.5720483896475553,0.5991615017927691,0.586053065083763,9.728503449999995,0.035876993166287015,9.152233699999998,24.037214
case_57,57,rho_normalized,5,33363,0.5991616855950938,0.6257268484094268,0.6122405210013054,9.728503449999995,0.011569702964361718,8.004652799999999,14.074188
case_57,57,rho_normalized,6,33363,0.625726889491348,0.6590119535581694,0.6419400890172159,9.728503449999995,0.0021281059856727512,6.975611399999998,13.421635
case_57,57,rho_normalized,7,33363,0.6590147072379612,0.6932534616524514,0.6757332938581618,9.728503449999995,0.0,6.710046899999999,8.65453
case_57,57,rho_normalized,8,33364,0.6932557456115928,0.73338424304334,0.7127837394811322,9.728503449999995,0.0,7.1416601,9.42143
case_57,57,rho_normalized,9,33363,0.7333853404884346,0.7846473742694038,0.7578699059747237,9.728503449999995,0.0001798399424512184,7.584484899999999,10.187325
case_57,57,rho_normalized,10,33363,0.7846515688500814,0.8483897596417075,0.8156268031909673,9.728503449999995,0.0,8.5543594,9.629891
case_57,57,rho_normalized,11,33364,0.8483937159501774,1.0,0.9034434358114118,9.728503449999995,0.14419733844862725,11.139603499999998,12.710593
case_57,57,theta,0,33364,0.007526971457357039,0.16093386336205315,0.1026787760255704,9.728503449999995,0.08940774487471526,11.579168849999999,24.037214
case_57,57,theta,1,33363,0.16093395407992026,0.20407479733699208,0.18585958495590008,9.728503449999995,0.028025057698648204,8.8978919,18.615465
case_57,57,theta,2,33363,0.2040748220062302,0.2334870707841834,0.21823230972306673,9.728503449999995,0.09282738362857057,11.33007009999999,31.234594
case_57,57,theta,3,33363,0.23348725198122594,0.2640194681329546,0.24878845932122431,9.728503449999995,0.041483080058747714,9.4499135,22.861477
case_57,57,theta,4,33364,0.2640197929168447,0.2972502390098481,0.28086284905364434,9.728503449999995,0.019272269512048915,8.6545267,16.314001
case_57,57,theta,5,33363,0.2972515661217875,0.339952683810852,0.31752850682046074,9.728503449999995,0.02610676497916854,8.967800899999999,14.810964
case_57,57,theta,6,33363,0.3399563311045039,0.3852456458774352,0.3642501469894539,9.728503449999995,0.021011299943050683,8.4187408,14.877915
case_57,57,theta,7,33363,0.38524665281504333,0.4228035696205961,0.405344638314574,9.728503449999995,0.018763300662410453,8.383374399999997,17.600307
case_57,57,theta,8,33364,0.42280366174536793,0.4535635289342888,0.4385004820584841,9.728503449999995,0.06003476801342764,10.233994599999999,30.773037
case_57,57,theta,9,33363,0.45356362214504525,0.48086639263899,0.46763558597461724,9.728503449999995,0.0589275544765159,10.206751799999987,29.670761
case_57,57,theta,10,33363,0.48086656495735763,0.5205406802591517,0.49862607151716065,9.728503449999995,0.017414501094026317,8.462055999999999,20.153841
case_57,57,theta,11,33364,0.5205448412576563,0.7734735346997083,0.5994202773549979,9.728503449999995,0.126723414458698,16.944119599999997,32.060719
case_57,57,z,0,33364,1.774553,74.054817,36.085154196319394,9.728503449999995,0.07577029133197459,10.832912050000001,27.583084
case_57,57,z,1,33363,74.055054,146.716034,109.82475844288582,9.728503449999995,0.016305488115577138,6.988732199999999,18.657412
case_57,57,z,2,33363,146.716034,220.888611,183.89026995168297,9.728503449999995,0.017684261007703143,7.0340407,17.768116
case_57,57,z,3,33363,220.888611,293.582886,257.97621350424123,9.728503449999995,0.019902286964601505,7.476008099999998,18.645519
case_57,57,z,4,33364,293.582886,367.838013,332.1348430920453,9.728503449999995,0.02625584462294689,8.726448049999998,20.267887
case_57,57,z,5,33363,367.838043,440.650635,406.2750347922249,9.728503449999995,0.051344303569822856,9.7800392,21.357279
case_57,57,z,6,33363,446.206818,519.032654,480.5690552693702,9.728503449999995,0.07736114857776578,10.4251416,22.130774
case_57,57,z,7,33363,519.032654,593.361877,554.7585599226389,9.728503449999995,0.07451368282228817,10.369195299999994,22.361366
case_57,57,z,8,33364,593.361877,666.168457,629.0161912540163,9.728503449999995,0.05583862846181513,9.924216549999999,21.204735
case_57,57,z,9,33363,666.168518,740.473999,703.2343811941072,9.728503449999995,0.023229325899949044,8.302235099999999,19.810946
case_57,57,z,10,33363,740.473999,813.234924,777.4182108621528,9.728503449999995,0.024338338878398227,7.963155099999998,21.99901
case_57,57,z,11,33364,813.234924,885.606689,851.2178645385146,9.728503449999995,0.13745354274067859,12.990388699999999,32.060719
case_58,58,rho_normalized,0,33364,0.0,0.3613923269278682,0.17077001497306754,6.500666799999999,0.020411221676058026,4.982825249999998,12.123042
case_58,58,rho_normalized,1,33363,0.3613925904210609,0.48244707713221363,0.44229829120960695,6.500666799999999,0.2409555495608908,11.884128299999999,20.552814
case_58,58,rho_normalized,2,33363,0.48244846393933205,0.5373429820147564,0.5122176746922669,6.500666799999999,0.0579384347930342,6.779184799999996,20.214552
case_58,58,rho_normalized,3,33363,0.5373463661070341,0.5731987131732984,0.5561216347262153,6.500666799999999,0.1712375985373018,8.8675974,15.729661
case_58,58,rho_normalized,4,33364,0.5731998523952808,0.6002655959864027,0.5872599697702249,6.500666799999999,0.046007672940894376,6.421233999999999,15.881128
case_58,58,rho_normalized,5,33363,0.600266926022927,0.6274016487928498,0.6136490239692282,6.500666799999999,0.005215358331085334,5.558828399999999,9.723631
case_58,58,rho_normalized,6,33363,0.6274016849152884,0.6608496718877065,0.6436055642522585,6.500666799999999,0.002757545784252016,4.8944883,9.393699
case_58,58,rho_normalized,7,33363,0.6608503200758133,0.6957247403384823,0.677716860633113,6.500666799999999,0.0,4.9999566,6.228262
case_58,58,rho_normalized,8,33364,0.6957250378022424,0.7357053852788682,0.7151042383948045,6.500666799999999,0.0,5.24268575,6.093639
case_58,58,rho_normalized,9,33363,0.7357059061870828,0.7877286623477504,0.7606855128468386,6.500666799999999,0.0,5.4340474,5.913623
case_58,58,rho_normalized,10,33363,0.7877294049143132,0.8520361742006745,0.8190446007238121,6.500666799999999,0.0,5.852727,6.457887
case_58,58,rho_normalized,11,33364,0.8520408850375064,1.0,0.9079062897337329,6.500666799999999,0.0554789593573912,6.5386717,7.114055
case_58,58,theta,0,33364,0.007522886948819973,0.1608969783665188,0.10254396710039598,6.500666799999999,0.08512168804699677,7.40169225,15.881128
case_58,58,theta,1,33363,0.1608971122601694,0.20413670961476033,0.18586183816633958,6.500666799999999,0.019572580403440936,5.9852137,10.534799
case_58,58,theta,2,33363,0.2041384942861019,0.23358402652773574,0.21829618305168566,6.500666799999999,0.09858226178700956,7.7810948,17.740807
case_58,58,theta,3,33363,0.23358423216015434,0.2641690615787493,0.24890157491544,6.500666799999999,0.042352306447261935,6.360399199999999,12.954434
case_58,58,theta,4,33364,0.2641700803452705,0.2975568638776161,0.2810449907392752,6.500666799999999,0.008482196379331015,5.69326815,9.103013
case_58,58,theta,5,33363,0.29755776428115277,0.34028097296932236,0.31779326455776863,6.500666799999999,0.009801276863591404,5.820493299999999,8.243582
case_58,58,theta,6,33363,0.34028165644733693,0.3857284423420092,0.3646062145361405,6.500666799999999,0.00905194377004466,5.641726699999999,8.260724
case_58,58,theta,7,33363,0.3857284444825442,0.42316882547803,0.4057712395116445,6.500666799999999,0.011779516230554806,5.7039664000000005,9.96387
case_58,58,theta,8,33364,0.4231689614203661,0.45418146378498886,0.4390270043571935,6.500666799999999,0.07166406905646805,7.164162799999998,17.399401
case_58,58,theta,9,33363,0.45418150270071667,0.48140010527446786,0.4682332901862811,6.500666799999999,0.07154632377184306,7.209385799999997,16.823751
