case_id,case_number,feature,bin,n,feature_min,feature_max,feature_mean,stress_mean,stress_median,stress_p95,stress_max
case_50,50,theta_sin,2,40036,0.21333825214755808,0.24918731392272897,0.23120856094753012,5.579048482315915,5.5463505,10.36282275,25.554434
case_50,50,theta_sin,3,40036,0.24918746418508803,0.2866297223418431,0.2677888981074673,4.721230029623339,4.804283,8.44053375,13.748756
case_50,50,theta_sin,4,40036,0.28662979489865614,0.33345967478725286,0.30841566247248586,4.602323519832151,4.353038,8.561175,13.500383
case_50,50,theta_sin,5,40036,0.33345967533253273,0.38363649919945464,0.3601857307803166,4.4513218259816165,4.374044,8.02658525,13.302798
case_50,50,theta_sin,6,40036,0.3836411127612691,0.42229042591343086,0.4042381722460349,4.810502431636527,5.000999,8.37521475,19.051964
case_50,50,theta_sin,7,40036,0.4222910972280515,0.45366241820018993,0.43817643107245097,5.721013284868618,5.6822165,10.33814425,25.31142
case_50,50,theta_sin,8,40036,0.4536626937683207,0.48907017182182744,0.4689975965551295,5.2385006898791096,5.6335239999999995,7.9186862499999995,17.102348
case_50,50,theta_sin,9,40036,0.48907070612220854,0.6986242565276495,0.5510232576828845,5.05582974043361,5.3410150000000005,14.654703000000001,29.258865
case_50,50,theta_cos,0,40036,0.7154887477739877,0.8722441426648415,0.831230281409648,5.05582974043361,5.3410150000000005,14.654703000000001,29.258865
case_50,50,theta_cos,1,40036,0.8722444422489422,0.8911734737316136,0.8831221334216434,5.2385006898791096,5.6335239999999995,7.9186862499999995,17.102348
case_50,50,theta_cos,2,40036,0.8911736140128679,0.9064602744753508,0.8988291063249135,5.721013284868618,5.6822165,10.33814425,25.31142
case_50,50,theta_cos,3,40036,0.906460587219242,0.9234822665321166,0.9145736172167258,4.810502431636527,5.000999,8.37521475,19.051964
case_50,50,theta_cos,4,40036,0.9234841831249666,0.9427643634159715,0.9327629213615639,4.4513218259816165,4.374044,8.02658525,13.302798
case_50,50,theta_cos,5,40036,0.9427643636088392,0.9580414190818445,0.9511430059878876,4.602323519832151,4.353038,8.561175,13.500383
case_50,50,theta_cos,6,40036,0.9580414407896132,0.9684552688136946,0.963410564422481,4.721230029623339,4.804283,8.44053375,13.748756
case_50,50,theta_cos,7,40036,0.9684553074767959,0.9769783980061304,0.972843858844531,5.579048482315915,5.5463505,10.36282275,25.554434
case_50,50,theta_cos,8,40036,0.9769784339287622,0.9848849731002919,0.9806231507524005,5.085765609151763,5.305740999999999,9.11029175,19.031914
case_50,50,theta_cos,9,40036,0.9848854169112959,0.9999716711077912,0.9924792469731203,4.774701385752823,5.291488,10.94055425,23.657
case_50,50,z,0,40036,1.753789,87.888489,43.27709945041962,4.593644461110001,4.417332999999999,10.31191675,27.314205
case_50,50,z,1,40036,87.888733,176.118973,132.00701965276252,3.6086751954740737,3.6610745,6.55041125,17.177448
case_50,50,z,2,40036,176.118973,264.364471,221.03396202702567,4.5737824662303925,4.6567035,7.14024725,17.572128
case_50,50,z,3,40036,264.364471,352.670074,310.10449971393246,5.2269640608951935,5.4558655,8.432476750000001,18.402088
case_50,50,z,4,40036,352.670105,441.05072,399.23061937761014,5.6595908429913075,5.871980000000001,9.31162175,19.902161
case_50,50,z,5,40036,446.633606,535.045532,488.4502670009492,5.845164370291737,6.022221500000001,10.15395125,20.055176
case_50,50,z,6,40036,535.045532,623.44104,577.6412430477571,5.754806829278649,6.006427,9.85764275,20.285261
case_50,50,z,7,40036,623.44104,711.823914,666.836366745479,5.313364626386253,5.5505525,8.9579375,18.894461
case_50,50,z,8,40036,711.823914,800.171204,756.0003927548456,4.204266350809272,4.270004,6.8795615,18.228077
case_50,50,z,9,40036,800.171265,886.447998,844.803628741158,5.259977796008592,5.0031575,11.53472875,29.258865
case_50,50,distance_to_inner_proxy,0,40036,0.0,38.50119115231152,19.573740874915355,1.6453888453142174,-0.056875999999999996,8.7958615,27.050598
case_50,50,distance_to_inner_proxy,1,40036,38.501969876495934,47.30703930986789,43.63327532084407,5.654063673119193,4.632277,12.991535500000001,29.258865
case_50,50,distance_to_inner_proxy,2,40036,47.307052431356,52.223008228996264,49.937640515896405,5.638089709886103,4.936139000000001,11.354041500000001,23.851503
case_50,50,distance_to_inner_proxy,3,40036,52.22302369508225,55.50250610721247,53.89379959754851,6.08337626803377,5.7359025,10.09037175,23.657
case_50,50,distance_to_inner_proxy,4,40036,55.502516400495665,58.396345811990756,56.893517105950735,5.522182863747628,5.2478475,8.343916499999999,14.368651
case_50,50,distance_to_inner_proxy,5,40036,58.39649836480879,62.12372812462928,60.23069864741371,5.302449494929563,5.353697,7.088599,13.719132
case_50,50,distance_to_inner_proxy,6,40036,62.12379461182522,66.16911231768387,64.05993943354605,5.098843367419322,5.3991,6.39310925,8.49101
case_50,50,distance_to_inner_proxy,7,40036,66.16913675083572,71.16734738378054,68.52366827971737,4.812816735263263,5.1545565,6.7985025,8.030394
case_50,50,distance_to_inner_proxy,8,40036,71.1676597744418,77.8873575039679,74.44073862712048,4.670046024203217,5.188152499999999,7.70795075,8.941102
case_50,50,distance_to_inner_proxy,9,40036,77.88738680561511,93.19258253363247,83.38164019407262,5.612980017559197,6.2056675,11.09893475,13.730032
case_50,50,distance_to_outer_proxy,0,40036,0.0,15.305195728017367,9.810942339559855,5.612980017559197,6.2056675,11.09893475,13.730032
case_50,50,distance_to_outer_proxy,1,40036,15.30522502966457,22.024922759190673,18.751843906511997,4.670046024203217,5.188152499999999,7.70795075,8.941102
case_50,50,distance_to_outer_proxy,2,40036,22.025235149851937,27.023445782796756,24.668914253915087,4.812816735263263,5.1545565,6.7985025,8.030394
case_50,50,distance_to_outer_proxy,3,40036,27.023470215948606,31.068787921807257,29.132643100086426,5.098843367419322,5.3991,6.39310925,8.49101
case_50,50,distance_to_outer_proxy,4,40036,31.068854409003194,34.79608416882368,32.961883886218764,5.302449494929563,5.353697,7.088599,13.719132
case_50,50,distance_to_outer_proxy,5,40036,34.79623672164172,37.69006613313681,36.29906542768175,5.522182863747628,5.2478475,8.343916499999999,14.368651
case_50,50,distance_to_outer_proxy,6,40036,37.690076426420006,40.96955883855023,39.29878293608396,6.08337626803377,5.7359025,10.09037175,23.657
case_50,50,distance_to_outer_proxy,7,40036,40.96957430463621,45.885530102276476,43.25494201773606,5.638089709886103,4.936139000000001,11.354041500000001,23.851503
case_50,50,distance_to_outer_proxy,8,40036,45.885543223764586,54.69061265713654,49.5593072127884,5.654063673119193,4.632277,12.991535500000001,29.258865
case_50,50,distance_to_outer_proxy,9,40036,54.691391381320955,93.19258253363247,73.61884165871712,1.6453888453142174,-0.056875999999999996,8.7958615,27.050598
case_51,51,fluence_rate,0,40036,2.861698,3.273647,3.1826336014586873,3.011877390148866,2.70435,6.476933,7.617284
case_51,51,fluence_rate,1,40036,3.273647,3.348345,3.3139662824457985,2.9708298259066837,3.011966,5.50793875,6.220902
case_51,51,fluence_rate,2,40036,3.348372,3.402349,3.37660425946648,3.4684865675142373,3.4851455,5.3123885,8.256977
case_51,51,fluence_rate,3,40036,3.402349,3.449833,3.425894498251573,3.618125022679589,3.6841895,5.0812285,8.626787
case_51,51,fluence_rate,4,40036,3.449847,3.496498,3.4734039778199617,3.8707528304026377,3.9789915000000002,5.10329325,11.37686
case_51,51,fluence_rate,5,40036,3.496498,3.543045,3.519636238785094,3.9837633086721946,3.997687,5.6467944999999995,13.332565
case_51,51,fluence_rate,6,40036,3.543053,3.591492,3.5671314159256666,3.9970940477819963,3.9414825,5.86413625,14.686686
case_51,51,fluence_rate,7,40036,3.591492,3.651434,3.6194751913278047,4.333047723623738,4.053114000000001,7.681761,17.861874
case_51,51,fluence_rate,8,40036,3.651436,3.789289,3.7082385036467183,4.314492151363772,3.6798905,9.509696,19.359146
case_51,51,fluence_rate,9,40036,3.789289,5.114807,4.11705340823259,1.3822785415376162,0.1131545,6.23517325,18.760899
case_51,51,temperature,0,40036,345.823944,362.504669,355.9791498764112,3.3471287213507845,3.6295865,6.476933,7.617284
case_51,51,temperature,1,40036,362.504669,372.70578,367.86883190878206,3.3769446707713056,3.883229,5.29075775,6.156189
case_51,51,temperature,2,40036,372.70874,378.481232,375.86822391887307,3.4318175045708865,3.7422015,4.8303840000000005,5.602485
case_51,51,temperature,3,40036,378.481232,382.262421,380.5464679654311,3.5277057839194725,3.7342885,4.608041,6.944406
case_51,51,temperature,4,40036,382.262726,384.623901,383.5112703383955,3.628222491932261,3.718363,4.906491,9.142464
case_51,51,temperature,5,40036,384.623901,386.380981,385.51641814676793,3.5698898557548207,3.4869355,4.9981437500000006,14.618496
case_51,51,temperature,6,40036,386.381165,389.377502,387.708771965631,4.102543207713058,3.900268,6.39687425,15.004878
case_51,51,temperature,7,40036,389.377502,395.341248,392.05235882445794,4.1380604086322315,3.7170385,7.8899435,14.595591
case_51,51,temperature,8,40036,395.343964,407.635712,401.24025692197023,4.392072729918074,3.5357465,10.7203825,19.359146
case_51,51,temperature,9,40036,407.635712,447.305725,428.0182237420322,1.4363620350684385,0.09485850000000001,6.340337,17.861874
case_51,51,weight_loss_rate,0,40036,0.268948,0.30919,0.2984861498651214,3.4243481140973127,3.290312,6.4816535,8.89206
case_51,51,weight_loss_rate,1,40036,0.30919,0.314536,0.3121163512838446,3.339222651913278,3.288449,5.4911575,13.062372
case_51,51,weight_loss_rate,2,40036,0.314537,0.318265,0.3164490665401139,3.701119139074833,3.6947415,5.656288,17.169342
case_51,51,weight_loss_rate,3,40036,0.318265,0.321477,0.3199687909881107,3.8423660582225994,3.8343610000000004,6.251824,17.861874
case_51,51,weight_loss_rate,4,40036,0.321478,0.323753,0.32265905734838646,3.971343201168948,3.9076880000000003,6.45158275,18.421228
case_51,51,weight_loss_rate,5,40036,0.323753,0.325698,0.32473949015885706,4.0212490839244674,3.935764,6.357338,17.007793
case_51,51,weight_loss_rate,6,40036,0.325698,0.327726,0.32668641862323905,3.8860965873963433,3.8047424999999997,5.9356595,14.179572
case_51,51,weight_loss_rate,7,40036,0.327726,0.331042,0.3291172806474173,3.8082575820261764,3.562693,6.36208175,19.14641
case_51,51,weight_loss_rate,8,40036,0.331042,0.34835,0.33600755080427613,3.5140754807173544,3.530401,6.082758,19.359146
case_51,51,weight_loss_rate,9,40036,0.34835,0.633316,0.3917075408132681,1.442669511090019,0.301182,6.06806025,18.760899
case_51,51,rho,0,40036,130.0095548393168,168.12538313070885,149.28099730940585,1.55033901531122,0.09485850000000001,7.02949825,17.175234
case_51,51,rho,1,40036,168.1254199533047,176.95229907365493,173.29622247085902,4.376938660580477,3.7088935000000003,9.3840875,19.359146
case_51,51,rho,2,40036,176.95272643411778,181.91901008614667,179.60823877329096,4.111253807373364,3.6042425,7.95708075,15.004878
case_51,51,rho,3,40036,181.91908784290462,185.18143138519764,183.57284507361936,4.150717930912178,3.962791,6.388324,14.942124
case_51,51,rho,4,40036,185.18147801988894,188.08507824659708,186.5649354800113,3.718371439154761,3.6807865,5.05663425,9.142464
case_51,51,rho,5,40036,188.08508403634664,191.80646414596072,189.90271750991596,3.5886298574782693,3.696651,4.41273475,8.839149
case_51,51,rho,6,40036,191.80652862449583,195.7994631023131,193.7277496622246,3.501055263512838,3.6416835,4.587569,6.091792
case_51,51,rho,7,40036,195.7995510556038,200.87330764888364,198.19454686384853,3.3768947888150667,3.5776965,4.86071825,5.649148
case_51,51,rho,8,40036,200.87338454833392,207.5929377371861,204.12195863297353,3.2130909000149863,3.508812,5.2534685,5.800494
case_51,51,rho,9,40036,207.5933581678022,222.51092890668417,213.0800613019379,3.3634557464781696,3.6964835000000003,6.476933,7.617284
case_51,51,rho_normalized,0,40036,0.0,0.41205688754020964,0.20833682379738436,1.55033901531122,0.09485850000000001,7.02949825,17.175234
case_51,51,rho_normalized,1,40036,0.41205728561641336,0.5074815883291683,0.4679570229953254,4.376938660580477,3.7088935000000003,9.3840875,19.359146
case_51,51,rho_normalized,2,40036,0.5074862083736504,0.5611749638337804,0.5361940234298812,4.111253807373364,3.6042425,7.95708075,15.004878
case_51,51,rho_normalized,3,40036,0.5611758044348928,0.5964438593712131,0.5790539954065247,4.150717930912178,3.962791,6.388324,14.942124
case_51,51,rho_normalized,4,40036,0.5964443635225489,0.6278341699549754,0.611400438219502,3.718371439154761,3.6807865,5.05663425,9.142464
case_51,51,rho_normalized,5,40036,0.6278342325459328,0.6680647712501887,0.6474840322585897,3.5886298574782693,3.696651,4.41273475,8.839149
case_51,51,rho_normalized,6,40036,0.6680654683050785,0.7112316862999515,0.688835116941104,3.501055263512838,3.6416835,4.587569,6.091792
case_51,51,rho_normalized,7,40036,0.7112326371322132,0.7660832449684242,0.7371240990957999,3.3768947888150667,3.5776965,4.86071825,5.649148
case_51,51,rho_normalized,8,40036,0.7660840763014833,0.8387268154672652,0.8012032744473798,3.2130909000149863,3.508812,5.2534685,5.800494
case_51,51,rho_normalized,9,40036,0.8387313605955979,1.0,0.8980461890449549,3.3634557464781696,3.6964835000000003,6.476933,7.617284
case_51,51,theta,0,40036,0.007523982776232293,0.17402567670041083,0.11338925491773781,3.2528233013288044,3.6673695,6.84441375,14.942124
case_51,51,theta,1,40036,0.1740268632334589,0.2150082130405543,0.19687316419107959,3.5404691478669204,3.7197875,5.921785,12.151847
case_51,51,theta,2,40036,0.21500824242057037,0.251906101252421,0.23341714824796603,3.9218286905784794,3.9402785,7.05220575,17.861874
case_51,51,theta,3,40036,0.25190611021875375,0.29091423403763583,0.27127277607709915,3.2622628848286537,3.34401,5.3379105,9.176542
case_51,51,theta,4,40036,0.29091428769354066,0.34031105735970313,0.3138047215470424,3.168468979593366,3.115714,5.48173525,8.217777
case_51,51,theta,5,40036,0.34031150131100246,0.39397252734907046,0.3688479146307826,3.081171758367469,3.1201055,5.1794705,7.953812
case_51,51,theta,6,40036,0.3939732414395396,0.4363739416633954,0.4166037394854173,3.3763999551903288,3.4945675,5.4556960000000005,12.777231
case_51,51,theta,7,40036,0.43637410945775984,0.4712626637764273,0.45413902423571795,4.029051432560694,4.035664,7.525974,17.420105
case_51,51,theta,8,40036,0.47126292370632084,0.5120050015229587,0.4887710794676098,3.6828956490158853,3.9697535,5.46908775,10.990777
case_51,51,theta,9,40036,0.5120081649697954,0.7734928763137721,0.5859996260459367,3.6353756103007298,3.891611,10.448841999999999,19.359146
case_51,51,theta_sin,0,40036,0.007523911787258447,0.17314861309388382,0.11303437401195954,3.2528233013288044,3.6673695,6.84441375,14.942124
case_51,51,theta_sin,1,40036,0.17314978170506967,0.21335545224033287,0.19559051294870194,3.5404691478669204,3.7197875,5.921785,12.151847
case_51,51,theta_sin,2,40036,0.21335548094386342,0.24925035388008315,0.23128973847952947,3.9218286905784794,3.9402785,7.05220575,17.861874
case_51,51,theta_sin,3,40036,0.24925036256343022,0.2868281646473066,0.26794054950279217,3.2622628848286537,3.34401,5.3379105,9.176542
case_51,51,theta_sin,4,40036,0.2868282160486998,0.3337803267796405,0.30864766471392263,3.168468979593366,3.115714,5.48173525,8.217777
case_51,51,theta_sin,5,40036,0.3337807452706934,0.38385963212732893,0.3605013978293323,3.081171758367469,3.1201055,5.1794705,7.953812
case_51,51,theta_sin,6,40036,0.38386029151226975,0.4226559897575852,0.4046273393357179,3.3763999551903288,3.4945675,5.4556960000000005,12.777231
case_51,51,theta_sin,7,40036,0.4226561418279663,0.45401167503890855,0.43866503528551587,4.029051432560694,4.035664,7.525974,17.420105
case_51,51,theta_sin,8,40036,0.45401190663531965,0.48992611853394963,0.46950896219744254,3.6828956490158853,3.9697535,5.46908775,10.990777
case_51,51,theta_sin,9,40036,0.4899288763104333,0.6986385602168277,0.5514777051298237,3.6353756103007298,3.891611,10.448841999999999,19.359146
case_51,51,theta_cos,0,40036,0.7154747809518921,0.8717624080890367,0.8309512089621011,3.6353756103007298,3.891611,10.448841999999999,19.359146
case_51,51,theta_cos,1,40036,0.8717639579486286,0.8909956165062553,0.8828500587302773,3.6828956490158853,3.9697535,5.46908775,10.990777
case_51,51,theta_cos,2,40036,0.8909957345174917,0.9062901222980961,0.8985904267660848,4.029051432560694,4.035664,7.525974,17.420105
case_51,51,theta_cos,3,40036,0.9062901932174021,0.9233911828689482,0.9144013388351471,3.3763999551903288,3.4945675,5.4556960000000005,12.777231
case_51,51,theta_cos,4,40036,0.9233914569796884,0.9426507381244341,0.9326405838672428,3.081171758367469,3.1201055,5.1794705,7.953812
case_51,51,theta_cos,5,40036,0.9426508863067368,0.9579820324402334,0.9510672849530295,3.168468979593366,3.115714,5.48173525,8.217777
case_51,51,theta_cos,6,40036,0.9579820478302595,0.9684390826283286,0.9633682568122515,3.2622628848286537,3.34401,5.3379105,9.176542
case_51,51,theta_cos,7,40036,0.9684390848631902,0.9769746356744441,0.9728243884773581,3.9218286905784794,3.9402785,7.05220575,17.861874
case_51,51,theta_cos,8,40036,0.9769746419428311,0.9848955036426386,0.9806157515312733,3.5404691478669204,3.7197875,5.921785,12.151847
case_51,51,theta_cos,9,40036,0.9848957090898836,0.9999716949751215,0.9924905965904058,3.2528233013288044,3.6673695,6.84441375,14.942124
case_51,51,z,0,40036,1.746458,87.148224,42.56340013917474,2.99428933662204,2.8455885,6.7607955,17.861874
case_51,51,z,1,40036,87.148224,175.273438,131.20738153706665,2.4195246917774,2.4247,4.5749397499999995,11.711185
case_51,51,z,2,40036,175.273438,263.409821,220.13823954086325,3.109466553002298,3.1363785,4.79128325,11.853375
case_51,51,z,3,40036,263.409821,351.566589,309.0848730125637,3.696129219802178,3.837247,5.576491,13.106488
case_51,51,z,4,40036,351.566589,439.750061,398.05183910577983,4.094955939004896,4.2633779999999994,6.3217740000000004,13.997843
case_51,51,z,5,40036,445.385071,533.581116,487.0858191039564,4.2818922841192935,4.4557255,6.591237,14.41543
case_51,51,z,6,40036,533.581116,621.769043,576.0752269889599,4.1727708425167345,4.3737505,6.38581,14.206715
case_51,51,z,7,40036,621.769043,709.947144,665.0618131807873,3.6730737765760813,3.8238545,5.4639215000000005,13.364076
case_51,51,z,8,40036,709.947144,798.102844,754.029094912279,2.9461190582975325,2.9452819999999997,5.3450325,15.132373
case_51,51,z,9,40036,798.102844,883.870422,842.6840451359526,3.562525707912878,3.4643230000000003,7.89755275,19.359146
case_51,51,distance_to_inner_proxy,0,40036,0.0,38.11582829139206,19.27144247008906,1.55033901531122,0.09485850000000001,7.02949825,17.175234
case_51,51,distance_to_inner_proxy,1,40036,38.115865113987894,46.942744234338136,43.28666763154224,4.376938660580477,3.7088935000000003,9.3840875,19.359146
case_51,51,distance_to_inner_proxy,2,40036,46.94317159480099,51.90945524682988,49.59868393397419,4.111253807373364,3.6042425,7.95708075,15.004878
case_51,51,distance_to_inner_proxy,3,40036,51.909533003587825,55.17187654588085,53.563290234302556,4.150717930912178,3.962791,6.388324,14.942124
case_51,51,distance_to_inner_proxy,4,40036,55.17192318057215,58.075523407280286,56.5553806406945,3.718371439154761,3.6807865,5.05663425,9.142464
case_51,51,distance_to_inner_proxy,5,40036,58.07552919702985,61.796909306643926,59.89316267059918,3.5886298574782693,3.696651,4.41273475,8.839149
case_51,51,distance_to_inner_proxy,6,40036,61.796973785179034,65.7899082629963,63.71819482290781,3.501055263512838,3.6416835,4.587569,6.091792
case_51,51,distance_to_inner_proxy,7,40036,65.78999621628702,70.86375280956685,68.18499202453175,3.3768947888150667,3.5776965,4.86071825,5.649148
case_51,51,distance_to_inner_proxy,8,40036,70.86382970901712,77.58338289786931,74.1124037936567,3.2130909000149863,3.508812,5.2534685,5.800494
case_51,51,distance_to_inner_proxy,9,40036,77.5838033284854,92.50137406736738,83.07050646262111,3.3634557464781696,3.6964835000000003,6.476933,7.617284
case_51,51,distance_to_outer_proxy,0,40036,0.0,14.917570738881977,9.430867604746284,3.3634557464781696,3.6964835000000003,6.476933,7.617284
case_51,51,distance_to_outer_proxy,1,40036,14.917991169498066,21.637544358350254,18.388970273710694,3.2130909000149863,3.508812,5.2534685,5.800494
case_51,51,distance_to_outer_proxy,2,40036,21.637621257800532,26.711377851080357,24.316382042835624,3.3768947888150667,3.5776965,4.86071825,5.649148
case_51,51,distance_to_outer_proxy,3,40036,26.711465804371073,30.704400282188345,28.783179244459568,3.501055263512838,3.6416835,4.587569,6.091792
case_51,51,distance_to_outer_proxy,4,40036,30.704464760723454,34.42584487033753,32.6082113967682,3.5886298574782693,3.696651,4.41273475,8.839149
case_51,51,distance_to_outer_proxy,5,40036,34.42585066008709,37.32945088679523,35.94599342667289,3.718371439154761,3.6807865,5.05663425,9.142464
case_51,51,distance_to_outer_proxy,6,40036,37.32949752148653,40.591841063779555,38.938083833064816,4.150717930912178,3.962791,6.388324,14.942124
case_51,51,distance_to_outer_proxy,7,40036,40.5919188205375,45.55820247256639,42.902690133393186,4.111253807373364,3.6042425,7.95708075,15.004878
case_51,51,distance_to_outer_proxy,8,40036,45.558629833029244,54.385508953379485,49.21470643582514,4.376938660580477,3.7088935000000003,9.3840875,19.359146
case_51,51,distance_to_outer_proxy,9,40036,54.38554577597532,92.50137406736738,73.22993159727831,1.55033901531122,0.09485850000000001,7.02949825,17.175234
case_52,52,fluence_rate,0,40036,2.749524,3.083271,2.981331789089819,3.6923461150214805,3.904221,7.23853,8.923683
case_52,52,fluence_rate,1,40036,3.083271,3.17635,3.1324487632131084,5.051171148915976,5.3808025,8.2635855,8.97596
case_52,52,fluence_rate,2,40036,3.176357,3.250038,3.2139135466080533,5.630147798031772,6.0892800000000005,8.2136995,13.725983
case_52,52,fluence_rate,3,40036,3.250038,3.322913,3.2860307613148163,6.092077340718353,6.406971,8.00608925,14.056837
case_52,52,fluence_rate,4,40036,3.322935,3.392877,3.3580234304126284,6.452439044984515,6.882718,8.489828,14.459492
case_52,52,fluence_rate,5,40036,3.392877,3.461839,3.4278800200819264,6.8450602180787286,6.9759325,9.870881,19.769365
case_52,52,fluence_rate,6,40036,3.461839,3.533716,3.4966318485363175,7.112266566665001,6.884209500000001,11.0464505,24.260773
case_52,52,fluence_rate,7,40036,3.533716,3.635456,3.5796800673393947,7.1544557561694475,6.7875495,11.83762525,27.791605
case_52,52,fluence_rate,8,40036,3.635459,3.855678,3.725885216704966,6.664701580127884,5.5082455,14.28185525,33.935303
case_52,52,fluence_rate,9,40036,3.855678,5.183904,4.408069057448296,2.0665980880707364,-0.111759,9.91857275,25.396132
case_52,52,temperature,0,40036,347.585327,368.141083,360.30606433320014,4.89186191739934,5.761432,8.42095775,8.97596
case_52,52,temperature,1,40036,368.141083,376.858459,372.9513592879409,5.218261088145669,5.947977,7.9920475,10.427085
case_52,52,temperature,2,40036,376.860291,381.136139,379.1101922758517,5.507175957738036,5.9208495,7.8663185,9.36498
case_52,52,temperature,3,40036,381.136139,384.604004,382.8911520764312,5.863939995978619,6.2146170000000005,7.6974855,10.573835
case_52,52,temperature,4,40036,384.604309,387.868408,386.19702016665,6.410282065890699,6.508067,9.1462305,16.355278
case_52,52,temperature,5,40036,387.868408,390.811981,389.35152095553997,6.795462368643221,6.5643515,9.919670750000002,25.399761
case_52,52,temperature,6,40036,390.8125,394.867798,392.5995514596863,7.155420861000099,6.846942,10.439756,27.791605
case_52,52,temperature,7,40036,394.867798,401.913788,398.09931683784595,6.58640320014487,5.6693305,12.9179915,26.792192
case_52,52,temperature,8,40036,401.914642,411.05838,406.7909702112099,6.48046656748926,5.246531,15.85251125,33.935303
case_52,52,temperature,9,40036,411.05838,447.371521,429.18606553122186,1.8519896343540811,-0.111759,9.288624,28.214823
case_52,52,weight_loss_rate,0,40036,0.333403,0.365147,0.354423429613348,5.1481461651014095,5.1756965,6.713005,9.637048
case_52,52,weight_loss_rate,1,40036,0.365147,0.379584,0.372915572884404,5.975408424418024,6.2943370000000005,8.71534775,14.545322
case_52,52,weight_loss_rate,2,40036,0.379584,0.390423,0.38519767439304625,6.365241480717355,6.813061,10.2779135,24.260773
case_52,52,weight_loss_rate,3,40036,0.390423,0.400387,0.3954861177939854,6.344664741832352,6.792446,9.62937425,27.791605
case_52,52,weight_loss_rate,4,40036,0.400389,0.408678,0.4045026016585074,6.2899533632231,6.896378,8.596429749999999,25.022694
case_52,52,weight_loss_rate,5,40036,0.408678,0.417301,0.41292168668198626,6.1680818577780006,6.8312930000000005,8.533159249999999,18.384117
case_52,52,weight_loss_rate,6,40036,0.417303,0.428523,0.4225470083924468,5.853058163228095,6.4276045,8.47426,23.412928
case_52,52,weight_loss_rate,7,40036,0.428523,0.444889,0.43604662653611753,5.769022941152962,5.8933979999999995,10.10994825,26.792192
case_52,52,weight_loss_rate,8,40036,0.444907,0.472473,0.4574233970426616,5.577904840393646,4.975550999999999,13.537777,32.939716
case_52,52,weight_loss_rate,9,40036,0.472473,0.662697,0.5288570933160155,3.2697816789389553,2.3221154999999998,11.85274875,33.935303
case_52,52,rho,0,40036,130.13858859265866,168.50074400949518,149.61556777003753,1.9453119910830254,-0.111759,9.97179225,28.402552
case_52,52,rho,1,40036,168.50076050140765,177.30027830242784,173.62785637182958,6.51593881698971,5.442004000000001,14.301109,33.935303
case_52,52,rho,2,40036,177.30028746815913,182.20595589752784,179.92410914283747,6.7096352756768916,5.89287,12.95497425,27.791605
case_52,52,rho,3,40036,182.20601056357722,185.48357574595883,183.87761295392912,7.294278151113997,6.9242855,11.4154235,26.792192
case_52,52,rho,4,40036,185.48369227298727,188.3730204322436,186.87366804745864,6.651035515336197,6.516793,9.27698425,16.355278
case_52,52,rho,5,40036,188.3731100964579,192.0911493911497,190.20879449216315,6.321185302452792,6.517052,7.78947825,15.675313
case_52,52,rho,6,40036,192.0912363608686,196.13717960301295,194.03554347746575,5.996391477520232,6.3017745,7.6924145,9.589983
case_52,52,rho,7,40036,196.1372525123795,201.15303713737848,198.49998029808597,5.59550926631032,5.965838,7.867407249999999,10.427085
case_52,52,rho,8,40036,201.1531387858388,207.8721890857085,204.41922845548484,5.0366740399390535,5.55947,8.019336749999999,8.755447
case_52,52,rho,9,40036,207.87220788364388,223.13429504638844,213.36444515390772,4.695303820361674,5.3422985,8.41745625,8.97596
case_52,52,rho_normalized,0,40036,0.0,0.41251533946810426,0.2094395528579557,1.9453119910830254,-0.111759,9.97179225,28.402552
case_52,52,rho_normalized,1,40036,0.4125155168086838,0.5071383562555609,0.46764812524768656,6.51593881698971,5.442004000000001,14.301109,33.935303
case_52,52,rho_normalized,2,40036,0.5071384548163616,0.5598900131026524,0.5353528936838573,6.7096352756768916,5.89287,12.95497425,27.791605
case_52,52,rho_normalized,3,40036,0.5598906009367736,0.5951348644341681,0.5778656500449129,7.294278151113997,6.9242855,11.4154235,26.792192
case_52,52,rho_normalized,4,40036,0.5951361174708177,0.6262055965837477,0.610082783585591,6.651035515336197,6.516793,9.27698425,16.355278
case_52,52,rho_normalized,5,40036,0.6262065607595976,0.6661873237052689,0.6459460139634785,6.321185302452792,6.517052,7.78947825,15.675313
case_52,52,rho_normalized,6,40036,0.6661882589067122,0.709695033535683,0.6870957522818449,5.996391477520232,6.3017745,7.6924145,9.589983
case_52,52,rho_normalized,7,40036,0.7096958175435616,0.7636314756106855,0.7351026656208118,5.59550926631032,5.965838,7.867407249999999,10.427085
case_52,52,rho_normalized,8,40036,0.7636325686553451,0.8358837569745906,0.7987534338457298,5.0366740399390535,5.55947,8.019336749999999,8.755447
case_52,52,rho_normalized,9,40036,0.8358839591122602,1.0,0.8949430004347383,4.695303820361674,5.3422985,8.41745625,8.97596
case_52,52,theta,0,40036,0.007520536866271801,0.1740022744022734,0.11341690181921263,4.947456030647417,5.747052,10.61209025,26.792192
case_52,52,theta,1,40036,0.17400288264077066,0.21497593872274284,0.19680618916493917,5.721687594040364,6.2218895,9.037740750000001,22.920097
case_52,52,theta,2,40036,0.21497594366079914,0.2518393415122079,0.23332725243188007,6.4235544776700975,6.736385,11.363691,29.88131
